model,beta,data_source,question_index,slot_id,main_overlap_slot_id,source_sha256,old_f1,new_f1,delta_f1,answer_changed,score_changed,old_missing_final,new_missing_final,extraction_source,reason,score_version
qwen,10,phantom_seed2,7,whois:qwen:beta10:phantom_seed2:7:R1,7eedc0203a4a8f89fbe5fdf7,ddfda5debbd243ed4b8992476477e460daa5ac517b5e3013ad902f8797cc04e0,0.0,0.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
qwen,10,phantom_seed2,8,whois:qwen:beta10:phantom_seed2:8:R1,20b3860001dc5182d338c7ce,2c5c111d3d35b1c75747524285e6999bf97db6b53f519690268c37af9105ee17,0.6666666666666666,0.6666666666666666,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
qwen,10,phantom_seed2,9,whois:qwen:beta10:phantom_seed2:9:R1,9c40211ac1b412205b7b3b18,402b62c5c1543487a7f9bbdf95b25142760ababeb6fac8f2eb3cd930dea606e2,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
qwen,10,phantom_seed2,10,whois:qwen:beta10:phantom_seed2:10:R1,e955aced848159929d0680e9,b4cabe878c9d4f6743a7c7f19b812291eaee349b705df784d9f34df9ab6014dd,0.6666666666666666,0.6666666666666666,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
qwen,10,phantom_seed2,11,whois:qwen:beta10:phantom_seed2:11:R1,b0088ffb0b1d557f25d0a7b0,a7e0d779a4f7961b5d36a736fdd954239d06300ac738ec53e8671722118d7c0e,0.0,0.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
qwen,10,phantom_seed2,12,whois:qwen:beta10:phantom_seed2:12:R1,6964802be749b31290cd53fa,a6fba68bb7268b1f043a88bb9de1244a31732554a8d2c1bee03c2b77753666dd,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
qwen,10,phantom_seed2,13,whois:qwen:beta10:phantom_seed2:13:R1,3b4fbdbc20c17122130d7b00,e2aaff98aa9bffe266deb6a0ec63a7e3f7ed78910bbab075cca88289fd573ce1,0.0,0.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
qwen,10,phantom_seed2,14,whois:qwen:beta10:phantom_seed2:14:R1,8feb45ea90f8f824aa1b489c,39d313afb2fe5a4f31e524c633ebcd3cce93d8ae953eb941444553a924aa89a9,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
qwen,10,phantom_seed2,15,whois:qwen:beta10:phantom_seed2:15:R1,aaced00d5044cd8ead467418,dc97bcba63e88a0dbdfae2f14aa895ffb535d90e706fd29c3800306a66957e48,0.0,0.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
qwen,10,phantom_seed2,16,whois:qwen:beta10:phantom_seed2:16:R1,e0cf860ce21fccb32f087bec,bd80e02a66a972fb6e484b1f21490fc85ba8c3f8eed13b0bbcf794c5f8e78573,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
qwen,10,phantom_seed2,17,whois:qwen:beta10:phantom_seed2:17:R1,cd01cd721da7266af6e71be0,9a302d655edcaa2013a12f3354f6a6e2f1cc873ea691736942b80d8228b79119,0.0,0.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
qwen,10,phantom_seed2,18,whois:qwen:beta10:phantom_seed2:18:R1,0ac55d9c432d2e4d92c78f3a,8a2430b4540537a72e984895bc0b312b6ba45462206067795aee1d021aa992fb,0.0,0.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
qwen,10,phantom_seed2,19,whois:qwen:beta10:phantom_seed2:19:R1,c1f294fe07174428cc24ade2,c33a747d3c98b117da18e8b80ed7a0cc016cf15fb7e6481e71e98c5a16025f59,0.0,0.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
qwen,10,phantom_seed3,0,whois:qwen:beta10:phantom_seed3:0:R1,08c6a8c65d969d41dabeddd6,71516588a49cfe657aff3d8eb38acc7b986cc79db953410cda18ff88fd3535cb,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
qwen,10,phantom_seed3,1,whois:qwen:beta10:phantom_seed3:1:R1,aae0f9d72fb1f27570af4b0c,63070ada6c8ae8611d97e104fd90bf0ff88bc4a0d8bb3319fed39f9259fa62a8,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
qwen,10,phantom_seed3,2,whois:qwen:beta10:phantom_seed3:2:R1,ba4bb95ab8ece955a02410f8,5151baa4543d2bd26306c32e7563f8368fcefce7a54b30970e27fd47afc9c434,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
qwen,10,phantom_seed3,3,whois:qwen:beta10:phantom_seed3:3:R1,b84bf9bdeb11d15d0b7c172a,b4a9cb6cb0c71fd26a5f9dab04b69e9bf6b1d3b870baf609eab0dc9ac745e06a,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
qwen,10,phantom_seed3,4,whois:qwen:beta10:phantom_seed3:4:R1,498e9ebef35db23a37f14652,a833fa9fbdcb3c2b5ed66fd362579ea3c86c11c13396bf16a34b263ec28c5046,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
qwen,10,phantom_seed3,5,whois:qwen:beta10:phantom_seed3:5:R1,e51cf64f7e1271c08a251a3f,e06eac3395e9a683cbf1489567dd998f96fb16e1efa96c2527b2b6f5eacd9757,0.8,0.8,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
qwen,10,phantom_seed3,6,whois:qwen:beta10:phantom_seed3:6:R1,1bf589bdcb05b629a073e149,ab6b2cd7a40fd9fd01181b8310793b3cd833b0bfe88acedbad893584546425a7,0.4,0.4,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
qwen,10,phantom_seed3,7,whois:qwen:beta10:phantom_seed3:7:R1,7bf6a547cb6449b8b5718b3a,285a79ea03ee7e2bd734b66e0bc0228c29958c0d3b73aea31ed6137b2041cb43,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
qwen,10,phantom_seed3,8,whois:qwen:beta10:phantom_seed3:8:R1,75ef070edb15d4a191b7199c,faf31e97f99726b2fe37742871ed5ebb40cc9fed63f814987b8a0c7998f8e599,0.0,0.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
qwen,10,phantom_seed3,9,whois:qwen:beta10:phantom_seed3:9:R1,56d7b5ec9ecde66c985b3c65,b5c5157c0b4139d3668d4b6b5d5fcaecdddb2c4398397bdddc834a49ddb34b77,0.5,0.5,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
qwen,10,phantom_seed3,10,whois:qwen:beta10:phantom_seed3:10:R1,2cf718e129c5245df18a5392,592947afbd122204d621df6d539764317f33a8835ebf16f9885547b8a7916bb1,0.23529411764705882,0.23529411764705882,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
qwen,10,phantom_seed3,11,whois:qwen:beta10:phantom_seed3:11:R1,1d0cef2e7d9e577e098a7fa3,6ea8c4f12c0946361069f01507f22eecde2d134df926a8fb18f9b8997c1d5d26,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
qwen,10,phantom_seed3,12,whois:qwen:beta10:phantom_seed3:12:R1,58e6fd5b3c38bb5899dfec6c,dfbec0efddd29232760058ad6182636b786f9caeeac59de811e13092ddcab3e7,0.0,0.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
qwen,10,phantom_seed3,13,whois:qwen:beta10:phantom_seed3:13:R1,708db72b7ab2763f7b7aa159,3094483fd4fd844a9afc1a6ae9ab74595f4d5e37d5d10190fa110798f06cf9ce,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
qwen,10,phantom_seed3,14,whois:qwen:beta10:phantom_seed3:14:R1,6aa67ce33210df66be1bbec9,912ff2bdc836328ceaecbbc37415b92d16d23df08469386bf1dfa68d4fbc76a7,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
qwen,10,phantom_seed3,15,whois:qwen:beta10:phantom_seed3:15:R1,02ec925c82f2ed3a26eec7ac,adb74725082c5f2e86316ac04c9d174ee7ae2fc699e6ac3141668d055147f83a,0.0,0.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
qwen,10,phantom_seed3,16,whois:qwen:beta10:phantom_seed3:16:R1,846fea57e6f6e3590b65aac3,f5228d2458827cde22d9c95dd4ed54102434fc9da8290c3e6237638479c9fdef,0.5714285714285715,0.5714285714285715,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
qwen,10,phantom_seed3,17,whois:qwen:beta10:phantom_seed3:17:R1,75e9dfa8cc61e6c4c1d4ccc4,5053cfd416425bc2df33a98b9b60505745749b921f6046fa065fad1871dbf3cb,0.0,0.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
qwen,10,phantom_seed3,18,whois:qwen:beta10:phantom_seed3:18:R1,8c206b1a24e5952c95a51daf,13c71763983a1ba18e768c543dc2f70d2220491e3ef8ba7a6d1c5b22e36ee8cd,0.0,0.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
qwen,15,phantom_seed2,0,whois:qwen:beta15:phantom_seed2:0:R1,,85e3da3d10011f36c7e055d75bc29911754183c4eea2db95658aaa992c080b5b,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
qwen,15,phantom_seed2,1,whois:qwen:beta15:phantom_seed2:1:R1,,2f5b068f2b13158e52a5ecb9c2175a1d93aa8e6b3e5b3566c0c9af522454381d,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
qwen,15,phantom_seed2,2,whois:qwen:beta15:phantom_seed2:2:R1,,e24422b582cb4aad6ff09d8a2c65ab3f58618dd2f0e6bc83f0b9f48b0a022515,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
qwen,15,phantom_seed2,3,whois:qwen:beta15:phantom_seed2:3:R1,,440866314e2b6a7083cb1476ca2afb768276fdc60d3792de82f66849892e49f2,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
qwen,15,phantom_seed2,4,whois:qwen:beta15:phantom_seed2:4:R1,,fa8a5e8e595c809bbfe5d96fee500be8ce6dfbcfb50edefecfab33331c9397d2,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
qwen,15,phantom_seed2,5,whois:qwen:beta15:phantom_seed2:5:R1,,c8066b1565d249f4cbbf3b319e896a53f655f822cdd36d55b0d02c77e16cd80e,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
qwen,15,phantom_seed2,6,whois:qwen:beta15:phantom_seed2:6:R1,,cab06836d155335c209ad3e53da847a2c9414a589d111730c39dec7260997456,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
qwen,15,phantom_seed2,7,whois:qwen:beta15:phantom_seed2:7:R1,,aa88808a7216f76dc849f9c5f344aded2da83aa83f613899a192072c57fdc398,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
qwen,15,phantom_seed2,8,whois:qwen:beta15:phantom_seed2:8:R1,,91cef7058b0f82274dbd6b37e0f8480212cc32110d0ebdf6dcd9d9c215deec4b,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
qwen,15,phantom_seed2,9,whois:qwen:beta15:phantom_seed2:9:R1,,94b478967a63c77ee7ddd84ffd84576dab81c8796b50bca084e649e69893d1c7,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
qwen,15,phantom_seed2,10,whois:qwen:beta15:phantom_seed2:10:R1,,8d211841a0dab28887695c6f68e0b0ecaebdd671f7d72b758e628e929318428c,0.0,0.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
qwen,15,phantom_seed2,11,whois:qwen:beta15:phantom_seed2:11:R1,,7ff63c11ca0a3bfe3d4a2cfd6213c66223f7c430577ef5d5cf406c6dda325f87,0.0,0.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
qwen,15,phantom_seed2,12,whois:qwen:beta15:phantom_seed2:12:R1,,1ac52eaa0105cded46294c06c5ea84a2a50d44f37d7a981dfb1fe00fecc2f81b,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
qwen,15,phantom_seed2,13,whois:qwen:beta15:phantom_seed2:13:R1,,d63d5e4fb7e93c7ea03c8ed3bdd85398d77cc63e45d2a201903ad5845521b5cb,0.0,0.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
qwen,15,phantom_seed2,14,whois:qwen:beta15:phantom_seed2:14:R1,,0905ae3c7cf545ae51e6e3629e3365e268ce50b609d587b4975dd4558febf257,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
qwen,15,phantom_seed2,15,whois:qwen:beta15:phantom_seed2:15:R1,,eca2666aaf7860efed5b5fa5978e56a4d17e472bf9b23aa7f7ea89d1a9a83c66,0.0,0.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
qwen,15,phantom_seed2,16,whois:qwen:beta15:phantom_seed2:16:R1,,37c19d7e388a56bdcd0a5bcb64d9d799fa6c63d8bdd1e70cf0bd39c1eae6a834,0.6666666666666666,0.6666666666666666,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
qwen,15,phantom_seed2,17,whois:qwen:beta15:phantom_seed2:17:R1,,c78deefef11bb35f4e3dfdb810314188b47cabab34da1ac73c8b53d398d3bea7,0.0,0.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
qwen,15,phantom_seed2,18,whois:qwen:beta15:phantom_seed2:18:R1,,f4d86fd9d6b9bd0117763d4614c0ee0eb8742ca15a3a1f904a4f285e9758afa0,0.0,0.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
qwen,15,phantom_seed2,19,whois:qwen:beta15:phantom_seed2:19:R1,,df0837a72b8ae31ecdcfa976fbf7bc564725cdd23334b26ab5cb9f5a2facebf0,0.0,0.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
qwen,15,phantom_seed3,0,whois:qwen:beta15:phantom_seed3:0:R1,,c56039049a47b6dbe6ba2f9aa5b5c5dc4796a978cabb540490c68fbf4f57ff23,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
qwen,15,phantom_seed3,1,whois:qwen:beta15:phantom_seed3:1:R1,,572a9dd7312688ef9c3a9b7a7f4958b91c553debf81c044b1598b66cb51e761f,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
qwen,15,phantom_seed3,2,whois:qwen:beta15:phantom_seed3:2:R1,,0e612c99a1aae25c38a7a1e1125d94e65cb05911e37b5fd0284d3bf19dd1e882,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
qwen,15,phantom_seed3,3,whois:qwen:beta15:phantom_seed3:3:R1,,2d3cb3e9509ec2327808a0e709081e9ed7c670727a444271460ca735c6d5dbd6,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
qwen,15,phantom_seed3,4,whois:qwen:beta15:phantom_seed3:4:R1,,58a87611186a52eedf1c0e57caba4485fa10aa26be5d2295fd24ca7594b4c493,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
qwen,15,phantom_seed3,5,whois:qwen:beta15:phantom_seed3:5:R1,,27327e5a72db6d138e4bada60969368372cf9bfaa1b1c4c454ad584938868e22,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
qwen,15,phantom_seed3,6,whois:qwen:beta15:phantom_seed3:6:R1,,75bea0f22fe471e952225c7bf63515e42f19045d3a2188bef55ffbd04de52cde,0.4,0.4,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
qwen,15,phantom_seed3,7,whois:qwen:beta15:phantom_seed3:7:R1,,7275ea78d2e9d2b4205258f6cbe8a9ac346e8d0472e0fa030ff4087342ef8322,0.0,0.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
qwen,15,phantom_seed3,8,whois:qwen:beta15:phantom_seed3:8:R1,,e239d215efe6b9765abdca638f476e63350c046c5280d0c4c060727f53b4555e,0.0,0.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
qwen,15,phantom_seed3,9,whois:qwen:beta15:phantom_seed3:9:R1,,139684773ddbbcd69ddaee0095ff2f395434cee0963aa38d5ff1f2b2bb6c9413,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
qwen,15,phantom_seed3,10,whois:qwen:beta15:phantom_seed3:10:R1,,75ae33507dbb7db915182c93abe9e25e46a689568984c36121129b115dab45ff,0.23529411764705882,0.23529411764705882,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
qwen,15,phantom_seed3,11,whois:qwen:beta15:phantom_seed3:11:R1,,1872ee743f1aff959f39c5b68b45a75252af9e803d9b6b7015544bad8ac6ee1f,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
qwen,15,phantom_seed3,12,whois:qwen:beta15:phantom_seed3:12:R1,,ed9e5deed97dfe50412d992bcfadf489babd2b2fe23da401c66ec00a7a44c591,0.0,0.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
qwen,15,phantom_seed3,13,whois:qwen:beta15:phantom_seed3:13:R1,,563457889d43d148588635a0040b7f71b67cbb3bb5c8ca6fb6cadf8d9082c0ef,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
qwen,15,phantom_seed3,14,whois:qwen:beta15:phantom_seed3:14:R1,,c0f71881fc70c9cbfd695c84bea4f65af7800977c7f13f4d6e352f78366dcbea,1.0,1.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
qwen,15,phantom_seed3,15,whois:qwen:beta15:phantom_seed3:15:R1,,fbf31627f2817f116566ce9e4d0f15b59ae665bcb46a4507fa3d8a358a218caa,0.0,0.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
qwen,15,phantom_seed3,16,whois:qwen:beta15:phantom_seed3:16:R1,,c0a86edefe47a42c43d1bb1958be70f3f66ea5fc14432763747cacf053e11c4b,0.5714285714285715,0.5714285714285715,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
qwen,15,phantom_seed3,17,whois:qwen:beta15:phantom_seed3:17:R1,,6fd7210b9cfa54afbda7fe60ed2d86d1649abc27a04259b9a93c999dae4edcf0,0.0,0.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
qwen,15,phantom_seed3,18,whois:qwen:beta15:phantom_seed3:18:R1,,0301847dcd126665dd0877e2ee2e61e0d9ce570f32d09d745987a51567fce712,0.0,0.0,0.0,False,False,False,False,parse_final_answer_native_terminal,unchanged_recomputed_from_terminal_response,formal_protocol_repair_v1
