scientific_slot_id,source_scientific_slot_id,study_group,scenario,regime,strategy,reported_agents,effort,cohort,item,repeat,derivation,metrics,historical_logical_id
slot_59570606d56c6e4b4b2d7f7204e7e9d8c74983362ecd5899047bcf6efe8f0a7c,slot_59570606d56c6e4b4b2d7f7204e7e9d8c74983362ecd5899047bcf6efe8f0a7c,thinking_historical_reference,tuning,cost_tight,single,1,max,historical,hpobench:paramnet:higgs:steps,1,historical_frozen_417,"{""Gap"": 82.79134705185999, ""Gap0"": 82.79134705185999, ""RawPerf"": 0.7060885648645213}",1789fb7741669a4dfdb311ac7bda0f94d32ed744c5270c20ee1f1f30f679e41e
slot_759afe2466edd12fc10d6c93e5b61a409eef8bc3ce580e4e94c8aaef3d022496,slot_759afe2466edd12fc10d6c93e5b61a409eef8bc3ce580e4e94c8aaef3d022496,thinking_historical_reference,tuning,cost_free,single,1,max,historical,hpobench:paramnet:higgs:steps,2,historical_frozen_417,"{""Gap"": 95.93500643578739, ""Gap0"": 95.93500643578739, ""RawPerf"": 0.7175276792738106}",4238ef302003fdf972c43cea89b9a45dda0a98711f41886e00ae063c6fcf2de2
slot_27f75797737f4121122b39037dd3e453753d2e43f287819c3280bf7c1b10a2f4,slot_27f75797737f4121122b39037dd3e453753d2e43f287819c3280bf7c1b10a2f4,thinking_historical_reference,tuning,cost_tight,single,1,max,historical,hpobench:paramnet:higgs:steps,2,historical_frozen_417,"{""Gap"": 57.357304686547465, ""Gap0"": 57.357304686547465, ""RawPerf"": 0.683952954681006}",0c3369059c329b1c123c2439641a82de1000a0d1b7c199fe304f171a184a6abc
slot_2e545fb6666b0396cd39545651269456e159cd392cbb98cb2b9cb73a585eefe2,slot_2e545fb6666b0396cd39545651269456e159cd392cbb98cb2b9cb73a585eefe2,thinking_historical_reference,tuning,cost_tight,single,1,max,historical,hpobench:nasbench201:cifar10-valid,2,historical_frozen_417,"{""Gap"": 99.32998283650223, ""Gap0"": 99.32998283650223, ""RawPerf"": 0.915533333235677}",52be7cadfdf4935a0d2b754161f0a7da31b80850f73e985135b3d8f060514647
slot_a4bc7de34615290c565dc5c6c7712125fa0b6c912bb5e1e40f0bd9c4e0c4fcdb,slot_a4bc7de34615290c565dc5c6c7712125fa0b6c912bb5e1e40f0bd9c4e0c4fcdb,thinking_historical_reference,tuning,cost_free,single,1,max,historical,hpobench:nasbench201:cifar100,2,historical_frozen_417,"{""Gap"": 97.51558924069516, ""Gap0"": 97.51558924069516, ""RawPerf"": 0.732}",4b9ae7bfb7e762feccf16529299bd0d6c4207004f18b5991816cba5006d6fbc6
slot_21632c04d509f4fa016a8c90eca1d2c7e9b85a6c95863b19fd1efdca7f9a46cd,slot_21632c04d509f4fa016a8c90eca1d2c7e9b85a6c95863b19fd1efdca7f9a46cd,thinking_historical_reference,tuning,cost_free,single,1,max,historical,hpobench:nasbench201:cifar10-valid,2,historical_frozen_417,"{""Gap"": 100.0, ""Gap0"": 100.0, ""RawPerf"": 0.9160666665039063}",f27ec01c56d14d1eaa9bfb0fbd856364537a12019ffa7d4c9d43201007696486
slot_cecb14c12c6244c8c8853047c97bcb5efeb70b4820b1ae8d560239b517fb1e2b,slot_cecb14c12c6244c8c8853047c97bcb5efeb70b4820b1ae8d560239b517fb1e2b,thinking_historical_reference,tuning,cost_free,single,1,max,historical,hpobench:paramnet:adult:steps,2,historical_frozen_417,"{""Gap"": 97.61721592613875, ""Gap0"": 97.61721592613875, ""RawPerf"": 0.8527500005314748}",3d3ab5d20802a8cc66e8bfbff66715f3fa64b1ebe3c671f5913dae2d859a9577
slot_e12bc680856ba77a6c56db554d07e817c728b5d948f45e0b9fb1f967a821fe2f,slot_e12bc680856ba77a6c56db554d07e817c728b5d948f45e0b9fb1f967a821fe2f,thinking_historical_reference,tuning,cost_tight,single,1,max,historical,hpobench:nasbench101:C,2,historical_frozen_417,"{""Gap"": 92.93501659956584, ""Gap0"": 92.93501659956584, ""RawPerf"": 0.9056490461031595}",0a84550a41b764d0bcee56fed0f417cf06280ad99ff25f4378aa16b2a38bf2ca
slot_79ab044b9a0b4c710348f4812fd93615daff6e08483e99e47a2c556ea4b99759,slot_79ab044b9a0b4c710348f4812fd93615daff6e08483e99e47a2c556ea4b99759,thinking_historical_reference,tuning,cost_moderate,single,1,max,historical,hpobench:nasbench201:imagenet16-120,2,historical_frozen_417,"{""Gap"": 96.29593816583329, ""Gap0"": 96.29593816583329, ""RawPerf"": 0.46355555528428827}",4aa5171581a7b8377b4d0a206ad3f24ba0e1e553b458cc984a6f31fd5bef0416
slot_545f02687000ad9bf92dc592bba4a93cabd818607eb7f953bac5c77c5cc6bd93,slot_545f02687000ad9bf92dc592bba4a93cabd818607eb7f953bac5c77c5cc6bd93,thinking_historical_reference,tuning,cost_moderate,single,1,max,historical,hpobench:paramnet:letter:steps,2,historical_frozen_417,"{""Gap"": 93.83105384514609, ""Gap0"": 93.83105384514609, ""RawPerf"": 0.9327453652626785}",845a187a1fd58226efe9a1401e6544ebd8fdaabd3c776b75bb1cb786f583989e
slot_4669a4346e94dc04540c82a5ecf66d8bfe12fdc64897c5a0a23c84831a94cb62,slot_4669a4346e94dc04540c82a5ecf66d8bfe12fdc64897c5a0a23c84831a94cb62,thinking_historical_reference,tuning,cost_moderate,single,1,max,historical,hpobench:nasbench201:cifar10-valid,2,historical_frozen_417,"{""Gap"": 82.31154476532424, ""Gap0"": 82.31154476532424, ""RawPerf"": 0.9019866665364583}",459cac0a41f4a6a8dd79b2c83df862d8c74d22a62374441b39b83fd8ed7f0133
slot_c6f1988509b67d99ee62b93e8f5293140a11f2bfbd88bea4ce4543141d25ede9,slot_c6f1988509b67d99ee62b93e8f5293140a11f2bfbd88bea4ce4543141d25ede9,thinking_historical_reference,tuning,cost_free,single,1,max,historical,hpobench:paramnet:letter:steps,2,historical_frozen_417,"{""Gap"": 99.74152484221817, ""Gap0"": 99.74152484221817, ""RawPerf"": 0.9637720491149101}",597f265d4460faaa1bebf7c98335704babcd31b165d07f043cbcb88086a940fb
slot_615c6054a88897e8b6deba673566960309b7d39304b7d7bea9aa70816f79b5f4,slot_615c6054a88897e8b6deba673566960309b7d39304b7d7bea9aa70816f79b5f4,thinking_historical_reference,tuning,cost_moderate,single,1,max,historical,hpobench:paramnet:higgs:steps,2,historical_frozen_417,"{""Gap"": 92.64379170891613, ""Gap0"": 92.64379170891613, ""RawPerf"": 0.7146632881094857}",710c372d0c6192e6c2ef59a33670c0fd2b21753b3b3beabc93096a08bac7cec9
slot_13f8cf022bc713df4e84a6144c723022ae58f42876b7fc89769b0748f9fbf6a0,slot_13f8cf022bc713df4e84a6144c723022ae58f42876b7fc89769b0748f9fbf6a0,thinking_historical_reference,tuning,cost_free,single,1,max,historical,hpobench:nasbench101:B,2,historical_frozen_417,"{""Gap"": 98.29687113225386, ""Gap0"": 98.29687113225386, ""RawPerf"": 0.944611390431722}",489ad5910a2270f8658c4ffbd8a2843b95ffa2f9af844dd3061bf14f45a32ab4
slot_c2282bfaff193e71914280b2aa9c5e303d3e105a8100aff660f9d05bab40c18d,slot_c2282bfaff193e71914280b2aa9c5e303d3e105a8100aff660f9d05bab40c18d,thinking_historical_reference,tuning,cost_tight,single,1,max,historical,hpobench:nasbench201:imagenet16-120,2,historical_frozen_417,"{""Gap"": 56.5614606330794, ""Gap0"": 56.5614606330794, ""RawPerf"": 0.41111111097547737}",07d0bdfac23f2cccf6fb920ddafe2db92c1666de8978303e43b705e8bf3786db
slot_47b0f35526830e1374efdb33fbe939e5ddae2846900205d18414183d93f4610c,slot_47b0f35526830e1374efdb33fbe939e5ddae2846900205d18414183d93f4610c,thinking_historical_reference,tuning,cost_tight,single,1,max,historical,hpobench:nasbench101:B,2,historical_frozen_417,"{""Gap"": 96.37101707650947, ""Gap0"": 96.37101707650947, ""RawPerf"": 0.9397035241127014}",bd1f5aee0ddf208f7ab590f4ba0d39ececaac85e42aa57de36b117985e986d78
slot_66afe6e671739286919962deb557533b5c28d7e47a484429ec4e0de9dd793f43,slot_66afe6e671739286919962deb557533b5c28d7e47a484429ec4e0de9dd793f43,thinking_historical_reference,tuning,cost_free,single,1,max,historical,hpobench:nasbench201:imagenet16-120,2,historical_frozen_417,"{""Gap"": 96.46430464787348, ""Gap0"": 96.46430464787348, ""RawPerf"": 0.46377777757432714}",fb9f65d1b93b6aaed211fd109071dc610e7fa0b8f8e1f152b7c06b30c63f1228
slot_fe215e71722e7f5415cc5e4e8d1ac277c7f9953b7ea8b61b71e5ef36852f98df,slot_fe215e71722e7f5415cc5e4e8d1ac277c7f9953b7ea8b61b71e5ef36852f98df,thinking_historical_reference,tuning,cost_moderate,single,1,max,historical,hpobench:paramnet:adult:steps,2,historical_frozen_417,"{""Gap"": 97.99936648565316, ""Gap0"": 97.99936648565316, ""RawPerf"": 0.8529074099232201}",3cf144cbbd1d2bf08a04c7a2a1dd65842d01166e4543a7da8b19868be89df044
slot_6987ec571e718779b57f6dd0683604d25efb9ae5190a18920491d34bd7ed3283,slot_6987ec571e718779b57f6dd0683604d25efb9ae5190a18920491d34bd7ed3283,thinking_historical_reference,tuning,cost_free,single,1,max,historical,hpobench:nasbench101:A,2,historical_frozen_417,"{""Gap"": 99.55860651809833, ""Gap0"": 99.55860651809833, ""RawPerf"": 0.9429754416147867}",5355b1ef1512e12e827674efd73a5effaffffa759795dc322d89945963390b96
slot_baa0308eee7533bea86911dc814202a1e480aebdec58287f580c58f563cb9836,slot_baa0308eee7533bea86911dc814202a1e480aebdec58287f580c58f563cb9836,thinking_historical_reference,tuning,cost_free,single,1,max,historical,hpobench:nasbench101:C,2,historical_frozen_417,"{""Gap"": 99.90548360823004, ""Gap0"": 99.90548360823004, ""RawPerf"": 0.9450453917185465}",4cf41206d5b5bf5118d6bbf9b30a3b4c94cd4d250cfcaba1f1557af4f3d7c262
slot_2ad9f82d0d0f145bf938a12491db3450091911f5dee4cbcae1d4ea1ceaa60683,slot_2ad9f82d0d0f145bf938a12491db3450091911f5dee4cbcae1d4ea1ceaa60683,thinking_historical_reference,tuning,cost_tight,single,1,max,historical,hpobench:nasbench101:A,2,historical_frozen_417,"{""Gap"": 85.75664976157574, ""Gap0"": 85.75664976157574, ""RawPerf"": 0.845886747042338}",c559119e399c6d4dcd11e017fa05097de29aef1f3e36048617531c0c4bd7444b
slot_9ee003fb1e62b01b66ba7d704b179e29f386ebcf368ef3835a9b1144f30ebfcf,slot_9ee003fb1e62b01b66ba7d704b179e29f386ebcf368ef3835a9b1144f30ebfcf,thinking_historical_reference,tuning,cost_moderate,single,1,max,historical,hpobench:nasbench201:cifar100,2,historical_frozen_417,"{""Gap"": 100.0, ""Gap0"": 100.0, ""RawPerf"": 0.7350333333333333}",7d9495cb4694f40e7c665d6a58fbb48de427d864103d13ffebd0791670d85bda
slot_f16090b7df669e786820681b398fb603300b9544b9a1f4e65cfe51d52664e288,slot_f16090b7df669e786820681b398fb603300b9544b9a1f4e65cfe51d52664e288,thinking_historical_reference,tuning,cost_tight,single,1,max,historical,hpobench:nasbench201:cifar100,2,historical_frozen_417,"{""Gap"": 92.43756285354463, ""Gap0"": 92.43756285354463, ""RawPerf"": 0.7258}",db44523f1858aa26ed7f74aa66eea617b58e2926205b9861ff58e6bfb1357ac9
slot_2576eb4433c2579ad03d20aa92d0789788b55920cb282cacc4ac83ff65758ab1,slot_2576eb4433c2579ad03d20aa92d0789788b55920cb282cacc4ac83ff65758ab1,thinking_historical_reference,tuning,cost_tight,single,1,max,historical,hpobench:paramnet:adult:steps,2,historical_frozen_417,"{""Gap"": 72.01344351468897, ""Gap0"": 72.01344351468897, ""RawPerf"": 0.8422037010656462}",d299fa4889837c6ce5980853ac7608e93a426dc268dbca9fb8ee25a3c5a5a73e
slot_22bbf3da0296377c4374038e8612407d49f5571b6b2d30d42d768cb96f1faaf4,slot_22bbf3da0296377c4374038e8612407d49f5571b6b2d30d42d768cb96f1faaf4,thinking_historical_reference,tuning,cost_moderate,single,1,max,historical,hpobench:nasbench101:C,2,historical_frozen_417,"{""Gap"": 99.06075939543081, ""Gap0"": 99.06075939543081, ""RawPerf"": 0.9402710994084676}",5efa3a64a0653667d237b86a877bb756cf24f439d2febae365765bae1029c63d
slot_886e62e1cc7cece01694c849c331bc16592bf9cb29d0b2424370ca421a56849d,slot_886e62e1cc7cece01694c849c331bc16592bf9cb29d0b2424370ca421a56849d,thinking_historical_reference,tuning,cost_moderate,single,1,max,historical,hpobench:nasbench101:B,2,historical_frozen_417,"{""Gap"": 97.61561334810166, ""Gap0"": 97.61561334810166, ""RawPerf"": 0.9428752660751343}",7fd5a573710b445ebd47d167189cfd34bb379b5b86656a9f86ca1d166f454357
slot_a7e23970cbf488105f70dfe908fa9705bd5d807e9b87fda67954a48efda421ea,slot_a7e23970cbf488105f70dfe908fa9705bd5d807e9b87fda67954a48efda421ea,thinking_historical_reference,tuning,cost_moderate,single,1,max,historical,hpobench:nasbench101:A,2,historical_frozen_417,"{""Gap"": 99.01279102643586, ""Gap0"": 99.01279102643586, ""RawPerf"": 0.9391359488169352}",78d9a0d3cb37703464d609c10b19c6710e05e2d0ecab139d54c778a5bb8994ff
slot_56d809bd26bc86b17f75740f0b073c2c713bba08d7b9ebe197b8f4f57ae915f4,slot_56d809bd26bc86b17f75740f0b073c2c713bba08d7b9ebe197b8f4f57ae915f4,thinking_historical_reference,tuning,cost_tight,single,1,max,historical,hpobench:paramnet:letter:steps,2,historical_frozen_417,"{""Gap"": 88.79509147046507, ""Gap0"": 88.79509147046507, ""RawPerf"": 0.9063093650575571}",7dd939020cb5ad3727b441f60a1dca336726718736ead0013fd51332a1296160
