scientific_slot_id,source_scientific_slot_id,study_group,scenario,regime,strategy,reported_agents,effort,cohort,item,repeat,derivation,metrics,job_id,logical_additive_cost
slot_c0a0c3414de48f3eb8963ed8dcd86259d4597db67a8758c8e5ea4956a976218c,slot_c0a0c3414de48f3eb8963ed8dcd86259d4597db67a8758c8e5ea4956a976218c,thinking_same_version,evidence_audit,cost_free,single,1,low,same_version_low,contract-nli/index7,1,direct,"{""EA"": 0.9411764705882353, ""LA"": 0.9411764705882353}",job_6ace8b5f641b826b8943c37a807fc001cab4ad9e1a5a6e3370ed492e31550fe8,"{""cached_input_tokens"": null, ""input_tokens"": 116961.0, ""output_tokens"": 3050.0, ""reasoning_tokens"": 2056.0, ""total_tokens"": 120011.0}"
slot_8184e459a0aeb0b3c442010dcb979e9bd124562e1e0a4952107dbf83d508d717,slot_8184e459a0aeb0b3c442010dcb979e9bd124562e1e0a4952107dbf83d508d717,thinking_same_version,evidence_audit,cost_free,single,1,max,same_version_max,contract-nli/index7,1,direct,"{""EA"": 1.0, ""LA"": 1.0}",job_0390645717c8f195c03abbf489df5767e5e767471592c86d9ac0b6e6f9dd7b2d,"{""cached_input_tokens"": null, ""input_tokens"": 494475.0, ""output_tokens"": 23169.0, ""reasoning_tokens"": 21060.0, ""total_tokens"": 517644.0}"
slot_30cb665955cc3c20b3caf70f125a2deea250a5c316167254a0d53223c3b414bb,slot_30cb665955cc3c20b3caf70f125a2deea250a5c316167254a0d53223c3b414bb,thinking_same_version,evidence_audit,cost_free,single,1,low,same_version_low,contract-nli/index7,2,direct,"{""EA"": 1.0, ""LA"": 1.0}",job_e1b10764d319bdd047fe91c5354b7839ee022ac27cbaa54235b7e35caec576ad,"{""cached_input_tokens"": null, ""input_tokens"": 91919.0, ""output_tokens"": 1959.0, ""reasoning_tokens"": 1028.0, ""total_tokens"": 93878.0}"
slot_04b68c48682d27d973097d775ac814020cf3b71d5a3da979cd58b651c03153e3,slot_04b68c48682d27d973097d775ac814020cf3b71d5a3da979cd58b651c03153e3,thinking_same_version,evidence_audit,cost_free,single,1,max,same_version_max,contract-nli/index7,2,direct,"{""EA"": 1.0, ""LA"": 1.0}",job_5d664607e3ca720d43c78ae576b3da2a8863b0438f0e3041d8ee6245419a1689,"{""cached_input_tokens"": null, ""input_tokens"": 1075764.0, ""output_tokens"": 47262.0, ""reasoning_tokens"": 44793.0, ""total_tokens"": 1123026.0}"
slot_d9c11860b0aebad69624e9bf96fe00cf5467b329d998e372dc8f13a14cd051d0,slot_d9c11860b0aebad69624e9bf96fe00cf5467b329d998e372dc8f13a14cd051d0,thinking_same_version,restricted_search,cost_moderate,single,1,low,same_version_low,phantom_seed2/q26,0,direct,"{""F1"": 0.2222222222222222}",job_8d663b3251909b6a094c9f6efb7a8eda4aba03367d19d807b8f94d34036fcc61,"{""cached_input_tokens"": null, ""input_tokens"": 19873.0, ""output_tokens"": 1550.0, ""reasoning_tokens"": 1348.0, ""total_tokens"": 21423.0}"
slot_1f1f710f4ee27a9867ebeda02ef04753f937c734ae6c25856399d8185bf97c32,slot_1f1f710f4ee27a9867ebeda02ef04753f937c734ae6c25856399d8185bf97c32,thinking_same_version,restricted_search,cost_moderate,single,1,max,same_version_max,phantom_seed2/q26,0,direct,"{""F1"": 0.6666666666666666}",job_46c8976757c8d475637ca5b26478598e8af8bfc3d9035152f3e57997a73dec24,"{""cached_input_tokens"": null, ""input_tokens"": 147728.0, ""output_tokens"": 42933.0, ""reasoning_tokens"": 42056.0, ""total_tokens"": 190661.0}"
slot_85c216e536a6afb6b62b727d4180295eddcebd505ddf1e2e8626d53cbc19e2ad,slot_85c216e536a6afb6b62b727d4180295eddcebd505ddf1e2e8626d53cbc19e2ad,thinking_same_version,evidence_audit,cost_moderate,single,1,low,same_version_low,contract-nli/index2,0,direct,"{""EA"": 0.8823529411764706, ""LA"": 0.8235294117647058}",job_f04429de3897a5826bf00a338f2f3d78f031eaed622c0142d6def7add6342ee5,"{""cached_input_tokens"": null, ""input_tokens"": 23779.0, ""output_tokens"": 1121.0, ""reasoning_tokens"": 517.0, ""total_tokens"": 24900.0}"
slot_d5c42fb5cc2723340e91912bca82ff22c086ec5d83e4645efb53b97fb43d7e8f,slot_d5c42fb5cc2723340e91912bca82ff22c086ec5d83e4645efb53b97fb43d7e8f,thinking_same_version,evidence_audit,cost_moderate,single,1,max,same_version_max,contract-nli/index2,0,direct,"{""EA"": 0.9411764705882353, ""LA"": 0.9411764705882353}",job_d40d475c0231cfdd6abacf033d5820fa59af56dea67456443c1f068d466dacf5,"{""cached_input_tokens"": null, ""input_tokens"": 332910.0, ""output_tokens"": 48557.0, ""reasoning_tokens"": 47068.0, ""total_tokens"": 381467.0}"
slot_16002f67b6473d19dff3aaf413fc01006d09d3a9633df3de8e15768d5eb28d26,slot_16002f67b6473d19dff3aaf413fc01006d09d3a9633df3de8e15768d5eb28d26,thinking_same_version,evidence_audit,cost_moderate,single,1,low,same_version_low,contract-nli/index2,1,direct,"{""EA"": 0.7647058823529411, ""LA"": 0.7058823529411765}",job_f107ecc5d0f880f1308a9ba7df1bd1cdd5e023066410d5e94a7c9766c26feb66,"{""cached_input_tokens"": null, ""input_tokens"": 24411.0, ""output_tokens"": 2219.0, ""reasoning_tokens"": 1619.0, ""total_tokens"": 26630.0}"
slot_42f26597ca150436c6a56ee1c6bffec4138d8d6ec6d39432b37bdd123bbd4369,slot_42f26597ca150436c6a56ee1c6bffec4138d8d6ec6d39432b37bdd123bbd4369,thinking_same_version,evidence_audit,cost_moderate,single,1,max,same_version_max,contract-nli/index2,1,direct,"{""EA"": 0.9411764705882353, ""LA"": 0.9411764705882353}",job_8b9a6be92cdbb6ccd1a80c34416eb1aeb8476e292220e32be940fd289e3c2186,"{""cached_input_tokens"": null, ""input_tokens"": 408574.0, ""output_tokens"": 64579.0, ""reasoning_tokens"": 63337.0, ""total_tokens"": 473153.0}"
slot_13ba3a881c4086f22a90f11617e5f12ecb602a57941a923d9e7f973a92a1a1d0,slot_13ba3a881c4086f22a90f11617e5f12ecb602a57941a923d9e7f973a92a1a1d0,thinking_same_version,evidence_audit,cost_moderate,single,1,low,same_version_low,contract-nli/index2,2,direct,"{""EA"": 0.8235294117647058, ""LA"": 0.7647058823529411}",job_1ba0bf43f160fcfffc99e1bc4c2e3cba7d6cd1ab3ad6242083587ad51c6ae687,"{""cached_input_tokens"": null, ""input_tokens"": 21887.0, ""output_tokens"": 1190.0, ""reasoning_tokens"": 609.0, ""total_tokens"": 23077.0}"
slot_030f37b95547cc2763d96ac0860e688e2aa4991d8e2349a0fc22a24e60f98c32,slot_030f37b95547cc2763d96ac0860e688e2aa4991d8e2349a0fc22a24e60f98c32,thinking_same_version,evidence_audit,cost_moderate,single,1,max,same_version_max,contract-nli/index2,2,direct,"{""EA"": 0.9411764705882353, ""LA"": 0.9411764705882353}",job_9c83b85ba134339b76d08043dedca9b2b3605c296c1dc3950ca612c0ddabfc17,"{""cached_input_tokens"": null, ""input_tokens"": 451096.0, ""output_tokens"": 71431.0, ""reasoning_tokens"": 69526.0, ""total_tokens"": 522527.0}"
slot_de515f8b5519ee13e61ad39d40decb575d59bf58337f90503f02563da6fd04e6,slot_de515f8b5519ee13e61ad39d40decb575d59bf58337f90503f02563da6fd04e6,thinking_same_version,restricted_search,cost_tight,single,1,low,same_version_low,phantom_seed3/q22,0,direct,"{""F1"": 0.0}",job_74bfd9033f3def4fb71528de271ed2bf307c52ad5e1fd3651d8ea1a9e7d10410,"{""cached_input_tokens"": null, ""input_tokens"": 4055.0, ""output_tokens"": 154.0, ""reasoning_tokens"": 101.0, ""total_tokens"": 4209.0}"
slot_18dc4c94e5f27833be6a0d63fcd15e6382604f0d4a008e6b6c96cda4d313f1b6,slot_18dc4c94e5f27833be6a0d63fcd15e6382604f0d4a008e6b6c96cda4d313f1b6,thinking_same_version,restricted_search,cost_tight,single,1,max,same_version_max,phantom_seed3/q22,0,direct,"{""F1"": 0.0}",job_c2151c58987e4b2b74af6fe7cd63ebfe088880d4343115397d1cd7ce293e5258,"{""cached_input_tokens"": null, ""input_tokens"": 4166.0, ""output_tokens"": 10490.0, ""reasoning_tokens"": 10439.0, ""total_tokens"": 14656.0}"
slot_47c67de9aed43a07d99ef5151b60b6560a542205e3c79a2a71447e0f09b48efc,slot_47c67de9aed43a07d99ef5151b60b6560a542205e3c79a2a71447e0f09b48efc,thinking_same_version,restricted_search,cost_free,single,1,low,same_version_low,phantom_seed3/q31,0,direct,"{""F1"": 0.5}",job_e8a55049debd087df8c024a47dad3b5e2b79af8cbfd2534ee9d4b797ce388f6e,"{""cached_input_tokens"": null, ""input_tokens"": 6657.0, ""output_tokens"": 202.0, ""reasoning_tokens"": 128.0, ""total_tokens"": 6859.0}"
slot_cfc45e93b2c1ced1bd4fb7a82b0bfb706577a5e2a1e0dc209601d973eb5a2eb6,slot_cfc45e93b2c1ced1bd4fb7a82b0bfb706577a5e2a1e0dc209601d973eb5a2eb6,thinking_same_version,restricted_search,cost_free,single,1,max,same_version_max,phantom_seed3/q31,0,direct,"{""F1"": 0.5}",job_5c5033a73e5bcc9f279876ca5d940c7d43f5544d229c91d55d55d4b10bb847d5,"{""cached_input_tokens"": null, ""input_tokens"": 15654.0, ""output_tokens"": 1101.0, ""reasoning_tokens"": 791.0, ""total_tokens"": 16755.0}"
slot_21a8afaad6355f8c2963bda77660f35d3d6ef812cff2f642de1872d9637fbfc1,slot_21a8afaad6355f8c2963bda77660f35d3d6ef812cff2f642de1872d9637fbfc1,thinking_same_version,evidence_audit,cost_free,single,1,low,same_version_low,contract-nli/index3,0,direct,"{""EA"": 1.0, ""LA"": 0.9411764705882353}",job_5043b077fcbbcd7cca51ef1d253c6a74ca2a0d8b5399a0ffb29243caf0bd33b1,"{""cached_input_tokens"": null, ""input_tokens"": 122426.0, ""output_tokens"": 2425.0, ""reasoning_tokens"": 1387.0, ""total_tokens"": 124851.0}"
slot_378eeebf307af6f40a3896bcbd019dd957f64382c05cdc274765f596328c9cd6,slot_378eeebf307af6f40a3896bcbd019dd957f64382c05cdc274765f596328c9cd6,thinking_same_version,evidence_audit,cost_free,single,1,max,same_version_max,contract-nli/index3,0,direct,"{""EA"": 1.0, ""LA"": 0.9411764705882353}",job_0686277ea103ba3329f4d639ccf562148f4841bd41aa9357874c12974e37078d,"{""cached_input_tokens"": null, ""input_tokens"": 162688.0, ""output_tokens"": 7682.0, ""reasoning_tokens"": 5760.0, ""total_tokens"": 170370.0}"
slot_fa1cc560f0b5f4a2bc522b639c240348e8f8ebf0a850d90b3e503670e25e6fcf,slot_fa1cc560f0b5f4a2bc522b639c240348e8f8ebf0a850d90b3e503670e25e6fcf,thinking_same_version,evidence_audit,cost_free,single,1,low,same_version_low,contract-nli/index3,1,direct,"{""EA"": 1.0, ""LA"": 0.9411764705882353}",job_06cb2082fc7106bd084bf4038bcbefc0a521fb98f579ae76c934fcb4622ed460,"{""cached_input_tokens"": null, ""input_tokens"": 123640.0, ""output_tokens"": 2160.0, ""reasoning_tokens"": 1079.0, ""total_tokens"": 125800.0}"
slot_0285541fb94d9a3253ed677b3f84df21e8dd0bd1f216e335b0f66b3bcbff9d0b,slot_0285541fb94d9a3253ed677b3f84df21e8dd0bd1f216e335b0f66b3bcbff9d0b,thinking_same_version,evidence_audit,cost_free,single,1,max,same_version_max,contract-nli/index3,1,direct,"{""EA"": 1.0, ""LA"": 0.9411764705882353}",job_52b221666bed92dd28feeb1037b69ec6c31f9c82cf8dc6c981a5b20b90fd0801,"{""cached_input_tokens"": null, ""input_tokens"": 662230.0, ""output_tokens"": 36227.0, ""reasoning_tokens"": 34037.0, ""total_tokens"": 698457.0}"
slot_13df3a705b512e5945fa6bc807e5b720cdd8ec9299cddbfec9027cd56b8b82c0,slot_13df3a705b512e5945fa6bc807e5b720cdd8ec9299cddbfec9027cd56b8b82c0,thinking_same_version,evidence_audit,cost_free,single,1,low,same_version_low,contract-nli/index3,2,direct,"{""EA"": 1.0, ""LA"": 0.9411764705882353}",job_9284dba9ffbd477a82380484f3342f911fd3e2d091d8859aa246eee9ccf3f843,"{""cached_input_tokens"": null, ""input_tokens"": 135213.0, ""output_tokens"": 2969.0, ""reasoning_tokens"": 1559.0, ""total_tokens"": 138182.0}"
slot_646ce7e9626119ee1cc1e223c9a1858593617900e0555eb98cf0a78c43f8b2a4,slot_646ce7e9626119ee1cc1e223c9a1858593617900e0555eb98cf0a78c43f8b2a4,thinking_same_version,evidence_audit,cost_free,single,1,max,same_version_max,contract-nli/index3,2,direct,"{""EA"": 1.0, ""LA"": 0.9411764705882353}",job_2cec9850020a6f448c54aee33674b47ef09c709f66a92b5af8492eb9454ab048,"{""cached_input_tokens"": null, ""input_tokens"": 1071535.0, ""output_tokens"": 61390.0, ""reasoning_tokens"": 58630.0, ""total_tokens"": 1132925.0}"
slot_0c92780141710bcd99244abcfb658c7f938618b67b7fdb8d9d5f450cae243606,slot_0c92780141710bcd99244abcfb658c7f938618b67b7fdb8d9d5f450cae243606,thinking_same_version,evidence_audit,cost_moderate,single,1,low,same_version_low,contract-nli/index8,0,direct,"{""EA"": 0.4117647058823529, ""LA"": 1.0}",job_a2d4825dc0417b3086d9c0818b14192d68ba4e58084313386e0e759a834f1ae6,"{""cached_input_tokens"": null, ""input_tokens"": 51044.0, ""output_tokens"": 1445.0, ""reasoning_tokens"": 828.0, ""total_tokens"": 52489.0}"
slot_5b052b6d4b6f3da34e5a7082de092838af772980ca22a405041b8dae8939ea90,slot_5b052b6d4b6f3da34e5a7082de092838af772980ca22a405041b8dae8939ea90,thinking_same_version,evidence_audit,cost_moderate,single,1,max,same_version_max,contract-nli/index8,0,direct,"{""EA"": 0.9411764705882353, ""LA"": 1.0}",job_629034c291fb0a79e2ad415d8e39d1f4d3725cff727d0a2279ce4522e2685d16,"{""cached_input_tokens"": null, ""input_tokens"": 515261.0, ""output_tokens"": 74162.0, ""reasoning_tokens"": 72278.0, ""total_tokens"": 589423.0}"
slot_998ad2fb9bfed937be7f5e1ea2c50a1647571e7aed7c12e88369a3c38e728a67,slot_998ad2fb9bfed937be7f5e1ea2c50a1647571e7aed7c12e88369a3c38e728a67,thinking_same_version,evidence_audit,cost_moderate,single,1,low,same_version_low,contract-nli/index8,1,direct,"{""EA"": 0.5882352941176471, ""LA"": 1.0}",job_b6f2d42d78af60c0f314f200b0bb13e7a4f83d1ddeedd1f24f29398e6a3a6593,"{""cached_input_tokens"": null, ""input_tokens"": 57878.0, ""output_tokens"": 1975.0, ""reasoning_tokens"": 878.0, ""total_tokens"": 59853.0}"
slot_dac7b37af500abb2d07cd976cda229d1c1161f3ade27dfc94e905840fb8e2454,slot_dac7b37af500abb2d07cd976cda229d1c1161f3ade27dfc94e905840fb8e2454,thinking_same_version,evidence_audit,cost_moderate,single,1,max,same_version_max,contract-nli/index8,1,direct,"{""EA"": 0.8823529411764706, ""LA"": 1.0}",job_b894f793738c92b0b26948dd3cc14049eb2bf01810128283ba7672e36b829e32,"{""cached_input_tokens"": null, ""input_tokens"": 419690.0, ""output_tokens"": 106199.0, ""reasoning_tokens"": 104197.0, ""total_tokens"": 525889.0}"
slot_d62fc5b5193fe27a2adb9b56c5980d28e593b27b32328cedbc054e4d0ef33e01,slot_d62fc5b5193fe27a2adb9b56c5980d28e593b27b32328cedbc054e4d0ef33e01,thinking_same_version,evidence_audit,cost_moderate,single,1,low,same_version_low,contract-nli/index8,2,direct,"{""EA"": 0.6470588235294118, ""LA"": 1.0}",job_c70dc7132b7f5a4c4e36b0fa1f133d4b750ca1693d4e02e5805561647eee4b16,"{""cached_input_tokens"": null, ""input_tokens"": 54338.0, ""output_tokens"": 1880.0, ""reasoning_tokens"": 1108.0, ""total_tokens"": 56218.0}"
slot_d3f6a6004959759caa8a61100bac20ee981150149010f690c0a2bb59ebbfbd82,slot_d3f6a6004959759caa8a61100bac20ee981150149010f690c0a2bb59ebbfbd82,thinking_same_version,evidence_audit,cost_moderate,single,1,max,same_version_max,contract-nli/index8,2,direct,"{""EA"": 0.9411764705882353, ""LA"": 1.0}",job_a38d5e1d34fed1d19103ae45137937ec4db9211cfd44e37a08f312b95087effb,"{""cached_input_tokens"": null, ""input_tokens"": 492776.0, ""output_tokens"": 67786.0, ""reasoning_tokens"": 66183.0, ""total_tokens"": 560562.0}"
slot_bafb90f5c886bfbc77144eec55639fbde89bdf769cdb3bf0860c9d23db2e3199,slot_bafb90f5c886bfbc77144eec55639fbde89bdf769cdb3bf0860c9d23db2e3199,thinking_same_version,restricted_search,cost_moderate,single,1,low,same_version_low,phantom_seed3/q13,0,direct,"{""F1"": 1.0}",job_0e1580543e15611c2ef3b9b9a3acb23f43d0586763ad5545d6311a2c4b3fff89,"{""cached_input_tokens"": null, ""input_tokens"": 3172.0, ""output_tokens"": 115.0, ""reasoning_tokens"": 65.0, ""total_tokens"": 3287.0}"
slot_eb647685f0b78d7217c403485a3373c2ec38395964bbd233cb479adbd655d30a,slot_eb647685f0b78d7217c403485a3373c2ec38395964bbd233cb479adbd655d30a,thinking_same_version,restricted_search,cost_moderate,single,1,max,same_version_max,phantom_seed3/q13,0,direct,"{""F1"": 1.0}",job_680242faefda60023d0eaf35c1f830712a2cfd5ac5a32b20b967ab2f2874cea7,"{""cached_input_tokens"": null, ""input_tokens"": 3371.0, ""output_tokens"": 256.0, ""reasoning_tokens"": 145.0, ""total_tokens"": 3627.0}"
slot_7bbddb5a4d796e05e75a36ca55b954c07a6b70bb1d23d075ed329247e0bc33f2,slot_7bbddb5a4d796e05e75a36ca55b954c07a6b70bb1d23d075ed329247e0bc33f2,thinking_same_version,restricted_search,cost_free,single,1,low,same_version_low,phantom_seed3/q8,0,direct,"{""F1"": 0.7499999999999999}",job_9b4b5fa05861c301206ea0bda436a960ce8a65825d481a4c57aa5d9949fdaf82,"{""cached_input_tokens"": null, ""input_tokens"": 55110.0, ""output_tokens"": 3172.0, ""reasoning_tokens"": 2700.0, ""total_tokens"": 58282.0}"
slot_924bd22f1e12239838f83170d74a8d57ee251b5c01b5ddf2a746f54882481559,slot_924bd22f1e12239838f83170d74a8d57ee251b5c01b5ddf2a746f54882481559,thinking_same_version,restricted_search,cost_free,single,1,max,same_version_max,phantom_seed3/q8,0,direct,"{""F1"": 0.0}",job_5f43cb1102c81a7ca8b861857062b7380851cc780afd5f65182b8a47c0a1a259,"{""cached_input_tokens"": null, ""input_tokens"": 324178.0, ""output_tokens"": 46266.0, ""reasoning_tokens"": 44726.0, ""total_tokens"": 370444.0}"
slot_b968217d5fb7128a657b0171432fbb43ee004f41cbe5a061464ccf30c852404f,slot_b968217d5fb7128a657b0171432fbb43ee004f41cbe5a061464ccf30c852404f,thinking_same_version,restricted_search,cost_moderate,single,1,low,same_version_low,phantom_seed2/q30,0,direct,"{""F1"": 0.0}",job_98db8ea88d1bcb40c0808582e0e21a09dbdabefd72512f16efb285eb734d71f7,"{""cached_input_tokens"": null, ""input_tokens"": 8683.0, ""output_tokens"": 989.0, ""reasoning_tokens"": 817.0, ""total_tokens"": 9672.0}"
slot_d2a4632857f18bb56738ae6a67265b5db7529014d3714882dc097ce44b0bb1f7,slot_d2a4632857f18bb56738ae6a67265b5db7529014d3714882dc097ce44b0bb1f7,thinking_same_version,restricted_search,cost_moderate,single,1,max,same_version_max,phantom_seed2/q30,0,direct,"{""F1"": 0.0}",job_e025fed4b0713eef51ee5fd1bd634c86b9be15e95430c8072b05410ab1f26e00,"{""cached_input_tokens"": null, ""input_tokens"": 239967.0, ""output_tokens"": 48050.0, ""reasoning_tokens"": 47782.0, ""total_tokens"": 288017.0}"
slot_837a195b4bd7f96dbc942bf54aab987b0569e9ebd3d6dfa555b1479108296e6e,slot_837a195b4bd7f96dbc942bf54aab987b0569e9ebd3d6dfa555b1479108296e6e,thinking_same_version,evidence_audit,cost_moderate,single,1,low,same_version_low,contract-nli/index11,0,direct,"{""EA"": 0.47058823529411764, ""LA"": 0.9411764705882353}",job_92465afa55012ba3605305a180b745afb48a0e1e2e6468fb464a52106082d06a,"{""cached_input_tokens"": null, ""input_tokens"": 48681.0, ""output_tokens"": 1635.0, ""reasoning_tokens"": 932.0, ""total_tokens"": 50316.0}"
slot_da3834253b3dc551f6e7c359f50be344f8948c72e16291e5079062970f9851c5,slot_da3834253b3dc551f6e7c359f50be344f8948c72e16291e5079062970f9851c5,thinking_same_version,evidence_audit,cost_moderate,single,1,max,same_version_max,contract-nli/index11,0,direct,"{""EA"": 0.7058823529411765, ""LA"": 0.9411764705882353}",job_da0b5540f47d2e1db7ae3c328146b1e6eda35b77c8b0c4d3c2de551d8ee5b04f,"{""cached_input_tokens"": null, ""input_tokens"": 551568.0, ""output_tokens"": 94653.0, ""reasoning_tokens"": 92849.0, ""total_tokens"": 646221.0}"
slot_6cfa70dfd6bf74b649d4c4715e4851ab1e3c1368a728a9507859676b5da6c9d4,slot_6cfa70dfd6bf74b649d4c4715e4851ab1e3c1368a728a9507859676b5da6c9d4,thinking_same_version,evidence_audit,cost_moderate,single,1,low,same_version_low,contract-nli/index11,1,direct,"{""EA"": 0.47058823529411764, ""LA"": 0.9411764705882353}",job_9729f6a3d8b4096ca17b294bdc6a71146395df7f253d2bee9184f21ff90489d2,"{""cached_input_tokens"": null, ""input_tokens"": 51798.0, ""output_tokens"": 1455.0, ""reasoning_tokens"": 638.0, ""total_tokens"": 53253.0}"
slot_b38a65d5b8e4220a484021042fbd7ffe88c211006037c133efa00b49fab6ca54,slot_b38a65d5b8e4220a484021042fbd7ffe88c211006037c133efa00b49fab6ca54,thinking_same_version,evidence_audit,cost_moderate,single,1,max,same_version_max,contract-nli/index11,1,direct,"{""EA"": 0.8235294117647058, ""LA"": 0.9411764705882353}",job_b4ca7dd7745edcc8da1c5442416bd2a20bb044e53397ce0027620f8912a9e76b,"{""cached_input_tokens"": null, ""input_tokens"": 559252.0, ""output_tokens"": 115127.0, ""reasoning_tokens"": 113181.0, ""total_tokens"": 674379.0}"
slot_7a82c114dd202973c5a7b1e5dd5f38b919b90e9258bf4a041ca5491ba1996367,slot_7a82c114dd202973c5a7b1e5dd5f38b919b90e9258bf4a041ca5491ba1996367,thinking_same_version,evidence_audit,cost_moderate,single,1,low,same_version_low,contract-nli/index11,2,direct,"{""EA"": 0.5294117647058824, ""LA"": 0.9411764705882353}",job_54b10155249e60d13252e7157547aa8cb082a8b2a012f8f3fb6832ccdc8d6214,"{""cached_input_tokens"": null, ""input_tokens"": 47509.0, ""output_tokens"": 1539.0, ""reasoning_tokens"": 761.0, ""total_tokens"": 49048.0}"
slot_02f4ca51e2ad6037f8ee06b500a02b16008836fe11b9ce3f1a33e7f82b6a8aad,slot_02f4ca51e2ad6037f8ee06b500a02b16008836fe11b9ce3f1a33e7f82b6a8aad,thinking_same_version,evidence_audit,cost_moderate,single,1,max,same_version_max,contract-nli/index11,2,direct,"{""EA"": 0.7647058823529411, ""LA"": 0.9411764705882353}",job_bdcee5cd06b85df6d4889cdfd08448661244554d2ff726362d06fbc39282a88b,"{""cached_input_tokens"": null, ""input_tokens"": 822993.0, ""output_tokens"": 128508.0, ""reasoning_tokens"": 127010.0, ""total_tokens"": 951501.0}"
slot_66f49349564be76159fc1aad44fc5359e2a5eac773589795684286a987913b31,slot_66f49349564be76159fc1aad44fc5359e2a5eac773589795684286a987913b31,thinking_same_version,restricted_search,cost_moderate,single,1,low,same_version_low,phantom_seed2/q25,0,direct,"{""F1"": 0.3}",job_8debb2f3a22a2dd2654367e5ccb76495efecbf41224b38bb96e446cf503c75fc,"{""cached_input_tokens"": null, ""input_tokens"": 18973.0, ""output_tokens"": 872.0, ""reasoning_tokens"": 638.0, ""total_tokens"": 19845.0}"
slot_3d4081813a3030937075d3ab4557bdf220543e606393a3eb07bbb6f0b3f25769,slot_3d4081813a3030937075d3ab4557bdf220543e606393a3eb07bbb6f0b3f25769,thinking_same_version,restricted_search,cost_moderate,single,1,max,same_version_max,phantom_seed2/q25,0,direct,"{""F1"": 0.4}",job_069ef9ddc439c1cd7cc9f69a01c43c682679018d3bd7aef0b475572d5da8bb16,"{""cached_input_tokens"": null, ""input_tokens"": 36629.0, ""output_tokens"": 5550.0, ""reasoning_tokens"": 5196.0, ""total_tokens"": 42179.0}"
