model,budget,doc_index,doc_id,order,source_cohort,trace_path,trace_sha256,trace_bytes,hypothesis_count,label_acc,evidence_acc,joint_acc,label_correct_wrong_evidence_rate,correct_label_wrong_evidence_conditional,tool_calls,visible_tool_calls,distinct_hypotheses,repeat_calls,gold_nonempty_query_calls,gold_empty_query_calls,feedback_correct,feedback_incomplete,feedback_irrelevant,first_fixed_example,last_feedback_not_exact,termination_reason,answer_source,agent_steps,simulated_feedback_cost,budget_limit,budget_fraction,residual_less_than_min_call,residual_at_least_max_call,zero_feedback,visible_distinct_hypotheses,visible_repeat_calls,visible_feedback_correct,visible_feedback_incomplete,visible_feedback_irrelevant,visible_last_feedback_not_exact,hidden_result_count,natural_answer,time_budget_exceeded,max_steps_reached,visible_nonempty_query_calls,nonempty_n,nonempty_label_correct,nonempty_evidence_exact,nonempty_joint_correct,nonempty_label_correct_wrong_evidence,nonempty_missing_any,nonempty_extra_any,nonempty_evidence_precision,nonempty_evidence_recall,nonempty_queried,nonempty_correct_label_wrong_evidence_conditional,empty_n,empty_label_correct,empty_evidence_exact,empty_joint_correct,empty_label_correct_wrong_evidence,empty_missing_any,empty_extra_any,empty_evidence_precision,empty_evidence_recall,empty_queried,empty_correct_label_wrong_evidence_conditional
glm-5.3,cost_tight,4,6,2,glm_original,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/results/restart-20260909-v5-glm-5.3-formal/glm-5.3/outer_00000/expgym/evidence_audit/audit-index4-doc6/cost_tight/single/glm-5.3_cost_tight/traces-v2/evidence_audit_cc-large_4_r2_s2202.json,c14e2e0c39b397d073803f6f0c780d607afcca3eb2ef9dda8c368230b9d0fa53,190636,17,1.0,0.7058823529411765,0.7058823529411765,0.29411764705882354,0.29411764705882354,3,3,3,0,2,1,2,0,1,1,0,natural_answer,natural_model_answer,4,883.046267637983,900.0,0.9811625195977588,1,0,0,3,0,2,0,1,0,0,1,0,0,2,11,1,0.5454545454545454,0.5454545454545454,0.45454545454545453,0.45454545454545453,0.18181818181818182,0.8181818181818182,0.6818181818181818,0.18181818181818182,0.45454545454545453,6,1,1,1,0,0,0,1.0,1.0,0.16666666666666666,0.0
glm-5.3,cost_free,5,8,0,glm_original,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/results/restart-20260909-v5-glm-5.3-formal/glm-5.3/outer_00000/expgym/evidence_audit/audit-index5-doc8/cost_free/single/glm-5.3_cost_free/traces-v2/evidence_audit_cc-large_5_r0_s2200.json,3961426ddf9d237aaa825d3a3f380600cbd34b1c74bbc16b3dd95616bfacd59e,385713,17,0.9411764705882353,1.0,0.9411764705882353,0.0,0.0,23,23,17,6,6,17,17,2,4,1,0,natural_answer,natural_model_answer,24,6893.042608909309,,,,,0,17,6,17,2,4,0,0,1,0,0,6,4,0.75,1,0.75,0,0,0,1.0,1.0,1,0.0,13,1,1,1,0,0,0,1.0,1.0,1,0.0
glm-5.3,cost_free,5,8,1,glm_original,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/results/restart-20260909-v5-glm-5.3-formal/glm-5.3/outer_00000/expgym/evidence_audit/audit-index5-doc8/cost_free/single/glm-5.3_cost_free/traces-v2/evidence_audit_cc-large_5_r1_s2201.json,ca33a1c044a962dc3e8912c9845dd3867b3337cef90e3989e3d6f6fd68f2ecd5,600141,17,0.9411764705882353,1.0,0.9411764705882353,0.0,0.0,27,27,17,10,5,22,17,1,9,1,0,natural_answer,natural_model_answer,28,8072.331733657047,,,,,0,17,10,17,1,9,0,0,1,0,0,5,4,0.75,1,0.75,0,0,0,1.0,1.0,1,0.0,13,1,1,1,0,0,0,1.0,1.0,1,0.0
glm-5.3,cost_free,5,8,2,glm_original,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/results/restart-20260909-v5-glm-5.3-formal/glm-5.3/outer_00000/expgym/evidence_audit/audit-index5-doc8/cost_free/single/glm-5.3_cost_free/traces-v2/evidence_audit_cc-large_5_r2_s2202.json,e7335da5e244d47785599c69f37fe83e755e587f7c7609d4ecf03dbf5b41237a,436584,17,0.9411764705882353,1.0,0.9411764705882353,0.0,0.0,24,24,17,7,7,17,17,2,5,1,1,natural_answer,natural_model_answer,25,7156.1406541615725,,,,,0,17,7,17,2,5,1,0,1,0,0,7,4,0.75,1,0.75,0,0,0,1.0,1.0,1,0.0,13,1,1,1,0,0,0,1.0,1.0,1,0.0
glm-5.3,cost_moderate,5,8,0,glm_original,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/results/restart-20260909-v5-glm-5.3-formal/glm-5.3/outer_00000/expgym/evidence_audit/audit-index5-doc8/cost_moderate/single/glm-5.3_cost_moderate/traces-v2/evidence_audit_cc-large_5_r0_s2200.json,1cf51238f8853b3255b4588ddc177e2ec9bfad7bac7d9b5ef9311b5275706876,756311,17,0.8823529411764706,1.0,0.8823529411764706,0.0,0.0,10,10,6,4,3,7,2,1,7,1,1,natural_answer,natural_model_answer,11,2997.2027434781194,3000.0,0.9990675811593731,1,0,0,6,4,2,1,7,1,0,1,0,0,3,4,0.5,1,0.5,0,0,0,1.0,1.0,0.5,0.0,13,1,1,1,0,0,0,1.0,1.0,0.3076923076923077,0.0
glm-5.3,cost_moderate,5,8,1,glm_original,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/results/restart-20260909-v5-glm-5.3-formal/glm-5.3/outer_00000/expgym/evidence_audit/audit-index5-doc8/cost_moderate/single/glm-5.3_cost_moderate/traces-v2/evidence_audit_cc-large_5_r1_s2201.json,c098b6c8cd914619917427e041ed81b40cc18212a8e6e3e8f40610dd58f00b1d,682015,17,0.9411764705882353,1.0,0.9411764705882353,0.0,0.0,10,10,7,3,3,7,3,2,5,1,0,natural_answer,natural_model_answer,11,2989.0727563295513,3000.0,0.9963575854431838,1,0,0,7,3,3,2,5,0,0,1,0,0,3,4,0.75,1,0.75,0,0,0,1.0,1.0,0.5,0.0,13,1,1,1,0,0,0,1.0,1.0,0.38461538461538464,0.0
glm-5.3,cost_moderate,5,8,2,glm_original,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/results/restart-20260909-v5-glm-5.3-formal/glm-5.3/outer_00000/expgym/evidence_audit/audit-index5-doc8/cost_moderate/single/glm-5.3_cost_moderate/traces-v2/evidence_audit_cc-large_5_r2_s2202.json,9da2b0c9a5bf522662cb42561122db57a64a4d2fac841f48f2721259143dff5e,1152816,17,0.0,0.0,0.0,0.0,,9,9,5,4,1,8,1,0,8,1,1,natural_answer,natural_model_answer,10,2751.603828985244,3000.0,0.9172012763284146,1,0,0,5,4,1,0,8,1,0,1,0,0,1,4,0,0,0,0,1,0,0.0,0.0,0.25,,13,0,0,0,0,0,0,1.0,1.0,0.3076923076923077,
glm-5.3,cost_tight,5,8,0,glm_original,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/results/restart-20260909-v5-glm-5.3-formal/glm-5.3/outer_00000/expgym/evidence_audit/audit-index5-doc8/cost_tight/single/glm-5.3_cost_tight/traces-v2/evidence_audit_cc-large_5_r0_s2200.json,736d60a61d1326d70e0da0ac374bc1c62f84a2e79c36bb51288fea83d64ff34c,414222,17,0.8235294117647058,0.8235294117647058,0.7647058823529411,0.058823529411764705,0.07142857142857142,3,2,3,0,0,3,1,0,2,1,1,time_budget_exceeded,forced_model_answer,3,911.8340039532632,900.0,1.0131488932814035,1,0,0,2,0,1,0,1,0,1,0,1,0,0,4,0.75,0.75,0.5,0.25,0.25,0,1.0,0.875,0,0.3333333333333333,13,0.8461538461538461,0.8461538461538461,0.8461538461538461,0,0,0.15384615384615385,0.8461538461538461,1.0,0.15384615384615385,0.0
glm-5.3,cost_tight,5,8,1,glm_original,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/results/restart-20260909-v5-glm-5.3-formal/glm-5.3/outer_00000/expgym/evidence_audit/audit-index5-doc8/cost_tight/single/glm-5.3_cost_tight/traces-v2/evidence_audit_cc-large_5_r1_s2201.json,cf8c794768d4b99c691b3125d1be076cb60d8f8aa916faf16681ca28d9282888,609652,17,0.0,0.0,0.0,0.0,,3,3,3,0,0,3,1,0,2,1,0,natural_answer,natural_model_answer,5,896.444348981604,900.0,0.9960492766462267,1,0,0,3,0,1,0,2,0,0,1,0,0,0,4,0,0,0,0,1,0,0.0,0.0,0,,13,0,0,0,0,0,0,1.0,1.0,0.23076923076923078,
glm-5.3,cost_tight,5,8,2,glm_original,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/results/restart-20260909-v5-glm-5.3-formal/glm-5.3/outer_00000/expgym/evidence_audit/audit-index5-doc8/cost_tight/single/glm-5.3_cost_tight/traces-v2/evidence_audit_cc-large_5_r2_s2202.json,89e0e8e9d4fd71b4a1df7fc77185f204e09ea01b68a85a257512a822e705b086,323157,17,0.7647058823529411,0.7647058823529411,0.7058823529411765,0.058823529411764705,0.07692307692307693,3,2,3,0,0,3,0,0,3,1,1,time_budget_exceeded,forced_model_answer,3,907.5084313843399,900.0,1.0083427015381554,1,0,0,2,0,0,0,2,1,1,0,1,0,0,4,0.75,0.75,0.5,0.25,0.25,0,1.0,0.875,0,0.3333333333333333,13,0.7692307692307693,0.7692307692307693,0.7692307692307693,0,0,0.23076923076923078,0.7692307692307693,1.0,0.15384615384615385,0.0
glm-5.3,cost_free,6,11,0,glm_original,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/results/restart-20260909-v5-glm-5.3-formal/glm-5.3/outer_00000/expgym/evidence_audit/audit-index6-doc11/cost_free/single/glm-5.3_cost_free/traces-v2/evidence_audit_cc-large_6_r0_s2200.json,7d20aa77e4db76e39bca6907972eb11ef73351c07b1cfe985adbd3dcb811ff4e,491585,17,1.0,1.0,1.0,0.0,0.0,26,26,17,9,14,12,17,3,6,1,0,natural_answer,natural_model_answer,27,7753.889575349167,,,,,0,17,9,17,3,6,0,0,1,0,0,14,10,1,1,1,0,0,0,1.0,1.0,1,0.0,7,1,1,1,0,0,0,1.0,1.0,1,0.0
glm-5.3,cost_free,6,11,1,glm_original,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/results/restart-20260909-v5-glm-5.3-formal/glm-5.3/outer_00000/expgym/evidence_audit/audit-index6-doc11/cost_free/single/glm-5.3_cost_free/traces-v2/evidence_audit_cc-large_6_r1_s2201.json,94161b9f21c809c6d3f3a3ade6898599a9a143d0a7f83d8ffc72b7fa8d62048e,267937,17,0.0,0.0,0.0,0.0,,25,25,17,8,13,12,17,3,5,1,0,natural_answer,natural_model_answer,26,7453.91766523011,,,,,0,17,8,17,3,5,0,0,1,0,0,13,10,0,0,0,0,1,0,0.0,0.0,1,,7,0,0,0,0,0,0,1.0,1.0,1,
glm-5.3,cost_free,6,11,2,glm_original,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/results/restart-20260909-v5-glm-5.3-formal/glm-5.3/outer_00000/expgym/evidence_audit/audit-index6-doc11/cost_free/single/glm-5.3_cost_free/traces-v2/evidence_audit_cc-large_6_r2_s2202.json,d87ca94bf38f8da1a2bdebe1589f4fbb1cd1b940dd39344cedea428e2634995d,478053,17,1.0,1.0,1.0,0.0,0.0,25,25,17,8,13,12,17,3,5,1,0,natural_answer,natural_model_answer,26,7435.681829163805,,,,,0,17,8,17,3,5,0,0,1,0,0,13,10,1,1,1,0,0,0,1.0,1.0,1,0.0,7,1,1,1,0,0,0,1.0,1.0,1,0.0
glm-5.3,cost_moderate,6,11,0,glm_original,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/results/restart-20260909-v5-glm-5.3-formal/glm-5.3/outer_00000/expgym/evidence_audit/audit-index6-doc11/cost_moderate/single/glm-5.3_cost_moderate/traces-v2/evidence_audit_cc-large_6_r0_s2200.json,a9ccaeaab396736f398aacbc24d05a484f7de9c3c6edf64bbb7298b01e2c67fe,664468,17,1.0,0.7647058823529411,0.7647058823529411,0.23529411764705882,0.23529411764705882,10,10,8,2,4,6,4,0,6,1,0,natural_answer,natural_model_answer,11,2992.831708965823,3000.0,0.9976105696552744,1,0,0,8,2,4,0,6,0,0,1,0,0,4,10,1,0.6,0.6,0.4,0.4,0,1.0,0.81,0.4,0.4,7,1,1,1,0,0,0,1.0,1.0,0.5714285714285714,0.0
glm-5.3,cost_moderate,6,11,1,glm_original,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/results/restart-20260909-v5-glm-5.3-formal/glm-5.3/outer_00000/expgym/evidence_audit/audit-index6-doc11/cost_moderate/single/glm-5.3_cost_moderate/traces-v2/evidence_audit_cc-large_6_r1_s2201.json,d97a40ae9c304e96735477144120cd207fabf8e19fadea53cb7ea08750669afd,587859,17,1.0,0.8235294117647058,0.8235294117647058,0.17647058823529413,0.17647058823529413,10,10,8,2,5,5,3,1,6,1,1,natural_answer,natural_model_answer,11,2987.812445163727,3000.0,0.9959374817212423,1,0,0,8,2,3,1,6,1,0,1,0,0,5,10,1,0.7,0.7,0.3,0.3,0,1.0,0.85,0.4,0.3,7,1,1,1,0,0,0,1.0,1.0,0.5714285714285714,0.0
glm-5.3,cost_moderate,6,11,2,glm_original,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/results/restart-20260909-v5-glm-5.3-formal/glm-5.3/outer_00000/expgym/evidence_audit/audit-index6-doc11/cost_moderate/single/glm-5.3_cost_moderate/traces-v2/evidence_audit_cc-large_6_r2_s2202.json,e2a7054861214aa90fb88f06989ac19f3c7980963a1f50d1bc133562b57ffa45,642010,17,1.0,1.0,1.0,0.0,0.0,10,10,8,2,4,6,3,1,6,1,1,natural_answer,natural_model_answer,11,2970.0693957228214,3000.0,0.9900231319076072,1,0,0,8,2,3,1,6,1,0,1,0,0,4,10,1,1,1,0,0,0,1.0,1.0,0.4,0.0,7,1,1,1,0,0,0,1.0,1.0,0.5714285714285714,0.0
glm-5.3,cost_tight,6,11,0,glm_original,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/results/restart-20260909-v5-glm-5.3-formal/glm-5.3/outer_00000/expgym/evidence_audit/audit-index6-doc11/cost_tight/single/glm-5.3_cost_tight/traces-v2/evidence_audit_cc-large_6_r0_s2200.json,ec4e37658fb2b3d24ed0d4decd1410e71b23f523f6e4c051a114f1b23c87f40d,508420,17,0.9411764705882353,0.7058823529411765,0.7058823529411765,0.23529411764705882,0.25,3,3,3,0,0,3,0,0,3,1,1,natural_answer,natural_model_answer,4,876.9184125680476,900.0,0.9743537917422752,1,0,0,3,0,0,0,3,1,0,1,0,0,0,10,1,0.6,0.6,0.4,0.4,0,1.0,0.81,0,0.4,7,0.8571428571428571,0.8571428571428571,0.8571428571428571,0,0,0.14285714285714285,0.8571428571428571,1.0,0.42857142857142855,0.0
glm-5.3,cost_tight,6,11,1,glm_original,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/results/restart-20260909-v5-glm-5.3-formal/glm-5.3/outer_00000/expgym/evidence_audit/audit-index6-doc11/cost_tight/single/glm-5.3_cost_tight/traces-v2/evidence_audit_cc-large_6_r1_s2201.json,b32db55643d9ad37515f9d633f8b652bba314fc782a43335b33b45f9956b5953,372141,17,0.8235294117647058,0.5882352941176471,0.5882352941176471,0.23529411764705882,0.2857142857142857,3,3,3,0,2,1,2,0,1,1,0,natural_answer,natural_model_answer,4,887.8544779773802,900.0,0.9865049755304224,1,0,0,3,0,2,0,1,0,0,1,0,0,2,10,1,0.6,0.6,0.4,0.4,0,1.0,0.81,0.2,0.4,7,0.5714285714285714,0.5714285714285714,0.5714285714285714,0,0,0.42857142857142855,0.5714285714285714,1.0,0.14285714285714285,0.0
glm-5.3,cost_tight,6,11,2,glm_original,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/results/restart-20260909-v5-glm-5.3-formal/glm-5.3/outer_00000/expgym/evidence_audit/audit-index6-doc11/cost_tight/single/glm-5.3_cost_tight/traces-v2/evidence_audit_cc-large_6_r2_s2202.json,3af8ca665972a6fc339e2d0f5a860d443035f056c1dc0e57a83c0ca9c703b364,335979,17,0.8823529411764706,0.6470588235294118,0.6470588235294118,0.23529411764705882,0.26666666666666666,3,3,3,0,1,2,1,0,2,1,0,natural_answer,natural_model_answer,4,873.5694262292236,900.0,0.9706326958102485,1,0,0,3,0,1,0,2,0,0,1,0,0,1,10,1,0.6,0.6,0.4,0.4,0,1.0,0.81,0.1,0.4,7,0.7142857142857143,0.7142857142857143,0.7142857142857143,0,0,0.2857142857142857,0.7142857142857143,1.0,0.2857142857142857,0.0
glm-5.3,cost_free,7,18,0,glm_original,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/results/restart-20260909-v5-glm-5.3-formal/glm-5.3/outer_00000/expgym/evidence_audit/audit-index7-doc18/cost_free/single/glm-5.3_cost_free/traces-v2/evidence_audit_cc-large_7_r0_s2200.json,98fd38439ee53f7439952ee13675693f668b223486f781957e4d64a46d118b80,351291,17,0.0,0.0,0.0,0.0,,28,28,17,11,9,19,17,3,8,1,0,natural_answer,natural_model_answer,29,8540.783098926768,,,,,0,17,11,17,3,8,0,0,1,0,0,9,5,0,0,0,0,1,0,0.0,0.0,1,,12,0,0,0,0,0,0,1.0,1.0,1,
glm-5.3,cost_free,7,18,1,glm_original,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/results/restart-20260909-v5-glm-5.3-formal/glm-5.3/outer_00000/expgym/evidence_audit/audit-index7-doc18/cost_free/single/glm-5.3_cost_free/traces-v2/evidence_audit_cc-large_7_r1_s2201.json,8600659dc9a5fb6429ca3b2585800a4f9812a4a4f096421f235fa2cb79ae662e,489793,17,1.0,1.0,1.0,0.0,0.0,27,27,17,10,9,18,17,2,8,1,0,natural_answer,natural_model_answer,28,8209.957909304649,,,,,0,17,10,17,2,8,0,0,1,0,0,9,5,1,1,1,0,0,0,1.0,1.0,1,0.0,12,1,1,1,0,0,0,1.0,1.0,1,0.0
glm-5.3,cost_free,7,18,2,glm_original,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/results/restart-20260909-v5-glm-5.3-formal/glm-5.3/outer_00000/expgym/evidence_audit/audit-index7-doc18/cost_free/single/glm-5.3_cost_free/traces-v2/evidence_audit_cc-large_7_r2_s2202.json,01bc287d4d2f808dd7b6acaca4d9faae84c88cc3f44b5e6d2973b02370328518,504308,17,0.8235294117647058,0.7058823529411765,0.7058823529411765,0.11764705882352941,0.14285714285714285,1,1,1,0,0,1,0,0,1,1,1,aborted,forced_model_answer,3,301.49179643020034,,,,,0,1,0,0,0,1,1,0,0,0,0,0,5,1,0.6,0.6,0.4,0.4,0,1.0,0.8,0,0.4,12,0.75,0.75,0.75,0,0,0.25,0.75,1.0,0.08333333333333333,0.0
glm-5.3,cost_moderate,7,18,0,glm_original,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/results/restart-20260909-v5-glm-5.3-formal/glm-5.3/outer_00000/expgym/evidence_audit/audit-index7-doc18/cost_moderate/single/glm-5.3_cost_moderate/traces-v2/evidence_audit_cc-large_7_r0_s2200.json,bc55deccc4f8204f4630d1da33509e726037f3e670f084c8ff6a4613756acea3,668241,17,1.0,0.9411764705882353,0.9411764705882353,0.058823529411764705,0.058823529411764705,10,9,9,1,5,5,2,2,6,1,1,time_budget_exceeded,forced_model_answer,10,3020.458597037941,3000.0,1.0068195323459803,1,0,0,8,1,2,2,5,1,1,0,1,0,4,5,1,0.8,0.8,0.2,0,0.2,0.9,1.0,0.6,0.2,12,1,1,1,0,0,0,1.0,1.0,0.4166666666666667,0.0
glm-5.3,cost_moderate,7,18,1,glm_original,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/results/restart-20260909-v5-glm-5.3-formal/glm-5.3/outer_00000/expgym/evidence_audit/audit-index7-doc18/cost_moderate/single/glm-5.3_cost_moderate/traces-v2/evidence_audit_cc-large_7_r1_s2201.json,8fdc7654fde4306b3731cfc5d9d7ed868ab5c05b74e1ca3e1cbbfb7c7f754e81,614350,17,1.0,1.0,1.0,0.0,0.0,10,9,8,2,5,5,3,2,5,1,0,time_budget_exceeded,forced_model_answer,10,3018.7341759260744,3000.0,1.0062447253086915,1,0,0,7,2,2,2,5,1,1,0,1,0,5,5,1,1,1,0,0,0,1.0,1.0,0.6,0.0,12,1,1,1,0,0,0,1.0,1.0,0.3333333333333333,0.0
glm-5.3,cost_moderate,7,18,2,glm_original,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/results/restart-20260909-v5-glm-5.3-formal/glm-5.3/outer_00000/expgym/evidence_audit/audit-index7-doc18/cost_moderate/single/glm-5.3_cost_moderate/traces-v2/evidence_audit_cc-large_7_r2_s2202.json,8657cd73f0d57aa36232c36cb80c549b3a357da8b79feff1d57bdc19c95aa30e,677688,17,0.9411764705882353,0.9411764705882353,0.9411764705882353,0.0,0.0,10,9,8,2,5,5,2,2,6,1,1,time_budget_exceeded,forced_model_answer,11,3046.4732807595283,3000.0,1.0154910935865094,1,0,0,7,2,2,2,5,1,1,0,1,0,5,5,1,1,1,0,0,0,1.0,1.0,0.6,0.0,12,0.9166666666666666,0.9166666666666666,0.9166666666666666,0,0,0.08333333333333333,0.9166666666666666,1.0,0.3333333333333333,0.0
glm-5.3,cost_tight,7,18,0,glm_original,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/results/restart-20260909-v5-glm-5.3-formal/glm-5.3/outer_00000/expgym/evidence_audit/audit-index7-doc18/cost_tight/single/glm-5.3_cost_tight/traces-v2/evidence_audit_cc-large_7_r0_s2200.json,bf111ded97280ead6c0c1f39a2665b93eb0e5b3ff97e25dffeefb636f87f1e58,616952,17,0.0,0.0,0.0,0.0,,3,3,3,0,1,2,0,1,2,1,1,natural_answer,natural_model_answer,4,889.5030844118446,900.0,0.9883367604576051,1,0,0,3,0,0,1,2,1,0,1,0,0,1,5,0,0,0,0,1,0,0.0,0.0,0.2,,12,0,0,0,0,0,0,1.0,1.0,0.16666666666666666,
glm-5.3,cost_tight,7,18,1,glm_original,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/results/restart-20260909-v5-glm-5.3-formal/glm-5.3/outer_00000/expgym/evidence_audit/audit-index7-doc18/cost_tight/single/glm-5.3_cost_tight/traces-v2/evidence_audit_cc-large_7_r1_s2201.json,eb262264d9682ae9ba2455040137bff5984e1508e4dbedad82fe6b3b07ccafe1,468218,17,0.7647058823529411,0.6470588235294118,0.6470588235294118,0.11764705882352941,0.15384615384615385,3,2,3,0,0,3,0,0,3,1,1,time_budget_exceeded,forced_model_answer,3,919.7692827694118,900.0,1.021965869743791,1,0,0,2,0,0,0,2,1,1,0,1,0,0,5,1,0.6,0.6,0.4,0.4,0.2,0.9,0.8,0,0.4,12,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0,0.3333333333333333,0.6666666666666666,1.0,0.16666666666666666,0.0
glm-5.3,cost_tight,7,18,2,glm_original,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/results/restart-20260909-v5-glm-5.3-formal/glm-5.3/outer_00000/expgym/evidence_audit/audit-index7-doc18/cost_tight/single/glm-5.3_cost_tight/traces-v2/evidence_audit_cc-large_7_r2_s2202.json,5933486f6cf5885132356c8090cee9eae33f24c7df669308f3a1762e66e54109,537155,17,0.8823529411764706,0.8235294117647058,0.8235294117647058,0.058823529411764705,0.06666666666666667,3,3,3,0,0,3,0,0,3,1,1,natural_answer,natural_model_answer,4,885.5840920098126,900.0,0.9839823244553473,1,0,0,3,0,0,0,3,1,0,1,0,0,0,5,0.8,0.6,0.6,0.2,0.4,0,0.8,0.7,0,0.25,12,0.9166666666666666,0.9166666666666666,0.9166666666666666,0,0,0.08333333333333333,0.9166666666666666,1.0,0.25,0.0
glm-5.3,cost_free,8,21,0,glm_original,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-glm-5.3-formal/results/restart-20260909-v5-glm-5.3-formal/glm-5.3/outer_00000/expgym/evidence_audit/audit-index8-doc21/cost_free/single/glm-5.3_cost_free/traces-v2/evidence_audit_cc-large_8_r0_s2200.json,5a3ac2a30528221bf1c22225e7bd9f16e0a50ccad0657d59ff4309e204a4bfd5,358677,17,0.0,0.0,0.0,0.0,,27,27,17,10,18,9,17,5,5,1,0,natural_answer,natural_model_answer,28,8040.780650917441,,,,,0,17,10,17,5,5,0,0,1,0,0,18,12,0,0,0,0,1,0,0.0,0.0,1,,5,0,0,0,0,0,0,1.0,1.0,1,
