model,regime,strategy,question_index,agent_id,feedback_attempts,feedback_visible,withheld,unique_query_attempts,unique_visible_queries,hypothesis_attempts,visible_hypotheses,invalid_payload_attempts,own_verified_correct_queries,peer_snapshot_count,peer_verified_correct_queries,peer_only_verified_correct_queries,final_matches_peer_only_verified,final_matches_peer_only_verified_nonempty,final_answer_parsed,final_answer_hypotheses,evidence_acc,label_acc,termination_reason,result_path
gpt-5.6-sol,cost_tight,naive,11,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,17,0.29411764705882354,0.8235294117647058,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_f73e8f592b29c44597c94ebb032f495b723204ca0d940036e15df1723350a725/result/naive/result.json
gpt-5.6-sol,cost_tight,naive,11,2,3,2,1,3,2,3,2,0,0,0,0,0,0,0,1,17,0.17647058823529413,0.5882352941176471,Time budget exceeded,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_f73e8f592b29c44597c94ebb032f495b723204ca0d940036e15df1723350a725/result/naive/result.json
gpt-5.6-sol,cost_tight,naive,11,3,3,3,0,3,3,2,2,0,0,0,0,0,0,0,1,17,0.35294117647058826,0.8235294117647058,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_f73e8f592b29c44597c94ebb032f495b723204ca0d940036e15df1723350a725/result/naive/result.json
gpt-5.6-sol,cost_tight,naive,12,0,3,2,1,3,2,3,2,0,0,0,0,0,0,0,1,17,0.47058823529411764,0.8235294117647058,Time budget exceeded,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_bda5c1ef9bba3e94885dda267f52f08025d7b4c158e5f025d44e8aaab0b28918/result/naive/result.json
gpt-5.6-sol,cost_tight,naive,12,1,3,2,1,3,2,3,2,0,0,0,0,0,0,0,1,17,0.47058823529411764,0.7647058823529411,Time budget exceeded,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_bda5c1ef9bba3e94885dda267f52f08025d7b4c158e5f025d44e8aaab0b28918/result/naive/result.json
gpt-5.6-sol,cost_tight,naive,12,2,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,17,0.5882352941176471,0.7647058823529411,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_bda5c1ef9bba3e94885dda267f52f08025d7b4c158e5f025d44e8aaab0b28918/result/naive/result.json
gpt-5.6-sol,cost_tight,naive,12,3,1,1,0,1,1,1,1,0,0,0,0,0,0,0,1,17,0.47058823529411764,0.7647058823529411,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_bda5c1ef9bba3e94885dda267f52f08025d7b4c158e5f025d44e8aaab0b28918/result/naive/result.json
gpt-5.6-sol,cost_tight,poolact,0,0,3,2,1,3,2,2,2,0,0,2,0,0,0,0,1,17,0.23529411764705882,0.7058823529411765,Time budget exceeded,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_b68b0ad0e752e40992ee620f6bac4645165ec84abbbe2a80f9ad37465875a060/result/poolact/result.json
gpt-5.6-sol,cost_tight,poolact,0,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,17,0.47058823529411764,0.9411764705882353,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_b68b0ad0e752e40992ee620f6bac4645165ec84abbbe2a80f9ad37465875a060/result/poolact/result.json
gpt-5.6-sol,cost_tight,poolact,0,2,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,17,0.5294117647058824,0.9411764705882353,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_b68b0ad0e752e40992ee620f6bac4645165ec84abbbe2a80f9ad37465875a060/result/poolact/result.json
gpt-5.6-sol,cost_tight,poolact,0,3,3,2,1,3,2,2,2,0,0,2,0,0,0,0,1,17,0.5294117647058824,0.9411764705882353,Time budget exceeded,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_b68b0ad0e752e40992ee620f6bac4645165ec84abbbe2a80f9ad37465875a060/result/poolact/result.json
gpt-5.6-sol,cost_tight,poolact,1,0,3,2,1,3,2,2,2,0,0,2,1,1,1,1,1,17,0.6470588235294118,0.8823529411764706,Time budget exceeded,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_eac2e400e516e67d9088a148ff948ffe467634d79905b535b39f7fdd63bd0ae6/result/poolact/result.json
gpt-5.6-sol,cost_tight,poolact,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,17,0.6470588235294118,0.8823529411764706,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_eac2e400e516e67d9088a148ff948ffe467634d79905b535b39f7fdd63bd0ae6/result/poolact/result.json
gpt-5.6-sol,cost_tight,poolact,1,2,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,17,0.7058823529411765,0.8823529411764706,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_eac2e400e516e67d9088a148ff948ffe467634d79905b535b39f7fdd63bd0ae6/result/poolact/result.json
gpt-5.6-sol,cost_tight,poolact,1,3,3,3,0,3,3,3,3,0,2,3,0,0,0,0,1,17,0.7058823529411765,0.8823529411764706,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_eac2e400e516e67d9088a148ff948ffe467634d79905b535b39f7fdd63bd0ae6/result/poolact/result.json
gpt-5.6-sol,cost_tight,poolact,2,0,3,2,1,3,2,3,2,0,0,0,0,0,0,0,1,17,0.7647058823529411,0.7647058823529411,Time budget exceeded,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_a5e78975ec81cee6d9e8542151de903c608ce2b13262ad71310d5ee237fd7508/result/poolact/result.json
gpt-5.6-sol,cost_tight,poolact,2,1,3,3,0,3,3,3,3,0,1,3,1,1,1,1,1,17,0.8823529411764706,0.8823529411764706,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_a5e78975ec81cee6d9e8542151de903c608ce2b13262ad71310d5ee237fd7508/result/poolact/result.json
gpt-5.6-sol,cost_tight,poolact,2,2,3,2,1,3,2,3,2,0,0,2,2,2,2,2,1,17,0.8823529411764706,0.8823529411764706,Time budget exceeded,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_a5e78975ec81cee6d9e8542151de903c608ce2b13262ad71310d5ee237fd7508/result/poolact/result.json
gpt-5.6-sol,cost_tight,poolact,2,3,3,2,1,3,2,3,2,0,1,2,1,1,1,1,1,17,0.8235294117647058,0.8235294117647058,Time budget exceeded,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_a5e78975ec81cee6d9e8542151de903c608ce2b13262ad71310d5ee237fd7508/result/poolact/result.json
gpt-5.6-sol,cost_tight,poolact,3,0,3,3,0,3,3,3,3,0,0,3,1,1,1,1,1,17,0.7647058823529411,0.7647058823529411,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_7167d431b14b37dddd32712d83a3194b32b0c29b118ea8eec385031fc85e56c1/result/poolact/result.json
gpt-5.6-sol,cost_tight,poolact,3,1,3,3,0,3,3,2,2,0,0,3,1,1,1,1,1,17,0.7647058823529411,0.8235294117647058,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_7167d431b14b37dddd32712d83a3194b32b0c29b118ea8eec385031fc85e56c1/result/poolact/result.json
gpt-5.6-sol,cost_tight,poolact,3,2,3,2,1,3,2,3,2,0,1,2,0,0,0,0,1,17,0.7647058823529411,0.8235294117647058,Time budget exceeded,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_7167d431b14b37dddd32712d83a3194b32b0c29b118ea8eec385031fc85e56c1/result/poolact/result.json
gpt-5.6-sol,cost_tight,poolact,3,3,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,17,0.7058823529411765,0.7058823529411765,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_7167d431b14b37dddd32712d83a3194b32b0c29b118ea8eec385031fc85e56c1/result/poolact/result.json
gpt-5.6-sol,cost_tight,poolact,4,0,3,2,1,3,2,3,2,0,1,2,0,0,0,0,1,17,0.6470588235294118,0.9411764705882353,Time budget exceeded,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_8b2516a046f979ce7314af1f98706b764a30e628a5f7eb96a07237c17f0fc5c4/result/poolact/result.json
gpt-5.6-sol,cost_tight,poolact,4,1,3,3,0,3,3,3,3,0,1,3,1,1,1,0,1,17,0.7058823529411765,1.0,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_8b2516a046f979ce7314af1f98706b764a30e628a5f7eb96a07237c17f0fc5c4/result/poolact/result.json
gpt-5.6-sol,cost_tight,poolact,4,2,3,3,0,3,3,3,3,0,0,3,2,2,1,0,1,13,0.5294117647058824,0.7647058823529411,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_8b2516a046f979ce7314af1f98706b764a30e628a5f7eb96a07237c17f0fc5c4/result/poolact/result.json
gpt-5.6-sol,cost_tight,poolact,4,3,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,17,0.5882352941176471,0.8235294117647058,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_8b2516a046f979ce7314af1f98706b764a30e628a5f7eb96a07237c17f0fc5c4/result/poolact/result.json
gpt-5.6-sol,cost_tight,poolact,5,0,3,2,1,3,2,3,2,0,0,0,0,0,0,0,1,17,0.8235294117647058,0.8235294117647058,Time budget exceeded,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_276978211d7b88884aa52b8767b5465b681dd586b20cf86f233bd407713eb7d0/result/poolact/result.json
gpt-5.6-sol,cost_tight,poolact,5,1,3,2,1,3,2,2,2,0,0,2,0,0,0,0,1,17,0.8823529411764706,0.8235294117647058,Time budget exceeded,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_276978211d7b88884aa52b8767b5465b681dd586b20cf86f233bd407713eb7d0/result/poolact/result.json
gpt-5.6-sol,cost_tight,poolact,5,2,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,17,0.7058823529411765,0.7058823529411765,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_276978211d7b88884aa52b8767b5465b681dd586b20cf86f233bd407713eb7d0/result/poolact/result.json
gpt-5.6-sol,cost_tight,poolact,5,3,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,17,0.8235294117647058,0.7647058823529411,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_276978211d7b88884aa52b8767b5465b681dd586b20cf86f233bd407713eb7d0/result/poolact/result.json
gpt-5.6-sol,cost_tight,poolact,6,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,17,0.7058823529411765,0.8235294117647058,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_d28e1959581826212076044633cab521c82c51c016db20a51bdd1dd6d26989ff/result/poolact/result.json
gpt-5.6-sol,cost_tight,poolact,6,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,17,0.6470588235294118,0.8823529411764706,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_d28e1959581826212076044633cab521c82c51c016db20a51bdd1dd6d26989ff/result/poolact/result.json
gpt-5.6-sol,cost_tight,poolact,6,2,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,17,0.5882352941176471,0.8235294117647058,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_d28e1959581826212076044633cab521c82c51c016db20a51bdd1dd6d26989ff/result/poolact/result.json
gpt-5.6-sol,cost_tight,poolact,6,3,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,17,0.6470588235294118,0.8823529411764706,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_d28e1959581826212076044633cab521c82c51c016db20a51bdd1dd6d26989ff/result/poolact/result.json
gpt-5.6-sol,cost_tight,poolact,7,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,17,0.7058823529411765,0.8235294117647058,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_bc5ef8e842e3cfbea0a6a42658225b0dff868ceacc8c15e8fc37c95f9a5f296d/result/poolact/result.json
gpt-5.6-sol,cost_tight,poolact,7,1,3,2,1,3,2,2,2,0,0,2,0,0,0,0,1,17,0.6470588235294118,0.7647058823529411,Time budget exceeded,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_bc5ef8e842e3cfbea0a6a42658225b0dff868ceacc8c15e8fc37c95f9a5f296d/result/poolact/result.json
gpt-5.6-sol,cost_tight,poolact,7,2,3,3,0,3,3,3,3,0,1,3,1,1,1,1,1,17,0.7058823529411765,0.8235294117647058,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_bc5ef8e842e3cfbea0a6a42658225b0dff868ceacc8c15e8fc37c95f9a5f296d/result/poolact/result.json
gpt-5.6-sol,cost_tight,poolact,7,3,3,2,1,3,2,3,2,0,1,2,0,0,0,0,1,17,0.6470588235294118,0.7647058823529411,Time budget exceeded,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_bc5ef8e842e3cfbea0a6a42658225b0dff868ceacc8c15e8fc37c95f9a5f296d/result/poolact/result.json
gpt-5.6-sol,cost_tight,poolact,8,0,3,3,0,3,3,3,3,0,1,3,0,0,0,0,1,17,0.5294117647058824,1.0,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_1c96c970072bc3fef9019cdb225056a1e3b6965f700b836666a608666809085b/result/poolact/result.json
gpt-5.6-sol,cost_tight,poolact,8,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,17,0.47058823529411764,1.0,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_1c96c970072bc3fef9019cdb225056a1e3b6965f700b836666a608666809085b/result/poolact/result.json
gpt-5.6-sol,cost_tight,poolact,8,2,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,17,0.35294117647058826,1.0,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_1c96c970072bc3fef9019cdb225056a1e3b6965f700b836666a608666809085b/result/poolact/result.json
gpt-5.6-sol,cost_tight,poolact,8,3,3,2,1,3,2,3,2,0,0,2,1,1,1,0,1,17,0.7058823529411765,1.0,Time budget exceeded,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_1c96c970072bc3fef9019cdb225056a1e3b6965f700b836666a608666809085b/result/poolact/result.json
gpt-5.6-sol,cost_tight,poolact,9,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,17,0.5882352941176471,0.7647058823529411,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_5ea71109d4b2a9b13e69e0d0b2e90b957f7b4c11769c13408262ded39e7607e6/result/poolact/result.json
gpt-5.6-sol,cost_tight,poolact,9,1,3,3,0,3,3,3,3,0,2,3,0,0,0,0,1,17,0.5294117647058824,0.8235294117647058,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_5ea71109d4b2a9b13e69e0d0b2e90b957f7b4c11769c13408262ded39e7607e6/result/poolact/result.json
gpt-5.6-sol,cost_tight,poolact,9,2,3,3,0,3,3,3,3,0,1,3,2,2,2,0,1,17,0.5294117647058824,0.8235294117647058,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_5ea71109d4b2a9b13e69e0d0b2e90b957f7b4c11769c13408262ded39e7607e6/result/poolact/result.json
gpt-5.6-sol,cost_tight,poolact,9,3,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,17,0.5294117647058824,0.7647058823529411,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_5ea71109d4b2a9b13e69e0d0b2e90b957f7b4c11769c13408262ded39e7607e6/result/poolact/result.json
gpt-5.6-sol,cost_tight,poolact,10,0,3,2,1,3,2,3,2,0,0,2,0,0,0,0,1,17,0.35294117647058826,0.8235294117647058,Time budget exceeded,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_aee776daf7a6fea398a9a3a738857c2e3c1cc5cef1c5521803b196788cde23b5/result/poolact/result.json
gpt-5.6-sol,cost_tight,poolact,10,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,16,0.29411764705882354,0.7647058823529411,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_aee776daf7a6fea398a9a3a738857c2e3c1cc5cef1c5521803b196788cde23b5/result/poolact/result.json
gpt-5.6-sol,cost_tight,poolact,10,2,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,17,0.4117647058823529,0.8235294117647058,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_aee776daf7a6fea398a9a3a738857c2e3c1cc5cef1c5521803b196788cde23b5/result/poolact/result.json
gpt-5.6-sol,cost_tight,poolact,10,3,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0.0,0.0,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_aee776daf7a6fea398a9a3a738857c2e3c1cc5cef1c5521803b196788cde23b5/result/poolact/result.json
gpt-5.6-sol,cost_tight,poolact,11,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,17,0.47058823529411764,0.8823529411764706,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_df6a6a412a79df4948f5bd498e5eabd457322e2fc303f644b3d1ffcb748433d5/result/poolact/result.json
gpt-5.6-sol,cost_tight,poolact,11,1,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,17,0.35294117647058826,0.8823529411764706,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_df6a6a412a79df4948f5bd498e5eabd457322e2fc303f644b3d1ffcb748433d5/result/poolact/result.json
gpt-5.6-sol,cost_tight,poolact,11,2,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,17,0.5294117647058824,0.8235294117647058,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_df6a6a412a79df4948f5bd498e5eabd457322e2fc303f644b3d1ffcb748433d5/result/poolact/result.json
gpt-5.6-sol,cost_tight,poolact,11,3,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,17,0.35294117647058826,0.8823529411764706,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_df6a6a412a79df4948f5bd498e5eabd457322e2fc303f644b3d1ffcb748433d5/result/poolact/result.json
gpt-5.6-sol,cost_tight,poolact,12,0,3,2,1,3,2,3,2,0,0,2,0,0,0,0,1,17,0.5882352941176471,0.8823529411764706,Time budget exceeded,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_eeb54f318f66c4f8a13062bab3668ace4d642fc80465d5c51bf70bdb46995c90/result/poolact/result.json
gpt-5.6-sol,cost_tight,poolact,12,1,3,2,1,3,2,3,2,0,0,2,0,0,0,0,1,17,0.47058823529411764,0.8235294117647058,Time budget exceeded,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_eeb54f318f66c4f8a13062bab3668ace4d642fc80465d5c51bf70bdb46995c90/result/poolact/result.json
gpt-5.6-sol,cost_tight,poolact,12,2,3,2,1,3,2,3,2,0,1,2,0,0,0,0,1,17,0.5294117647058824,0.8235294117647058,Time budget exceeded,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_eeb54f318f66c4f8a13062bab3668ace4d642fc80465d5c51bf70bdb46995c90/result/poolact/result.json
gpt-5.6-sol,cost_tight,poolact,12,3,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,17,0.35294117647058826,0.7058823529411765,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_eeb54f318f66c4f8a13062bab3668ace4d642fc80465d5c51bf70bdb46995c90/result/poolact/result.json
kimi-k3,cost_moderate,cached,0,0,11,10,1,11,10,5,5,0,3,0,0,0,0,0,1,17,0.4117647058823529,0.9411764705882353,Time budget exceeded,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/poolact/evidence_audit/audit-index0-doc1/cost_moderate/cached/cached/result.json
kimi-k3,cost_moderate,cached,0,1,9,9,0,9,9,3,3,0,1,0,0,0,0,0,1,17,0.5294117647058824,0.9411764705882353,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/poolact/evidence_audit/audit-index0-doc1/cost_moderate/cached/cached/result.json
kimi-k3,cost_moderate,cached,0,2,10,10,0,10,10,5,5,0,3,0,0,0,0,0,1,17,0.47058823529411764,0.9411764705882353,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/poolact/evidence_audit/audit-index0-doc1/cost_moderate/cached/cached/result.json
kimi-k3,cost_moderate,cached,0,3,9,9,0,9,9,3,3,0,3,0,0,0,0,0,1,17,0.4117647058823529,0.9411764705882353,Natural answer,/lustrefs/users/chufan.shi/codex_space_tn/portable_eval_20260908/source_cohorts/v4/portable_eval_20260908/formal_runs/restart-20260909-v5-kimi-k3-formal/results/restart-20260909-v5-kimi-k3-formal/kimi-k3/outer_00000/poolact/evidence_audit/audit-index0-doc1/cost_moderate/cached/cached/result.json
