model,source,question_id,family,free_score,tight_score,score_change,free_visible,tight_visible,free_unique_articles,tight_unique_articles,shared_articles,common_article_prefix,same_first_article,tight_is_free_prefix,tight_term,free_term,tight_trace_path,free_trace_path
gpt-5.6-sol,phantom_seed3,29,whatis,1.0,1.0,0.0,3,3,3,3,3,3,True,True,natural_answer,natural_answer,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_6a75667b88aa6532606105193fdef1771b50823beb9713882fb2b818ce8fdd29/result/gpt-5.6-sol_cost_tight/traces-v2/restricted_search_phantom_seed3_29_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_7f48bf85a272592557a778f42ac682f1af36d3fee16ff93d5d12f78e29a5d203/result/gpt-5.6-sol_cost_free/traces-v2/restricted_search_phantom_seed3_29_r0_s2200.json
gpt-5.6-sol,phantom_seed2,34,whatis,0.16666666666666669,0.0,-0.16666666666666669,6,3,6,3,3,3,True,True,time_budget_exceeded,natural_answer,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_c28519e8483b4c6325c359401da1e830333c524c9187a977287e77485475168d/result/gpt-5.6-sol_cost_tight/traces-v2/restricted_search_phantom_seed2_34_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_8703c5d713e3f569ed6fd8829a6d25e442451cce65586791cbda0691d23b169a/result/gpt-5.6-sol_cost_free/traces-v2/restricted_search_phantom_seed2_34_r0_s2200.json
gpt-5.6-sol,phantom_seed2,21,whatis,1.0,0.0,-1.0,14,3,13,3,3,1,True,False,time_budget_exceeded,natural_answer,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_c13be0d8e8bd9f20da7188f07be5216d5b3ca05394d206a8cf2cbe6b96706f0d/result/gpt-5.6-sol_cost_tight/traces-v2/restricted_search_phantom_seed2_21_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_8a39286390a00f544fcf869ca152e891dd341796527d76d47ec8a39a54fbda7c/result/gpt-5.6-sol_cost_free/traces-v2/restricted_search_phantom_seed2_21_r0_s2200.json
gpt-5.6-sol,phantom_seed2,7,whois,1.0,0.0,-1.0,7,4,7,3,3,3,True,False,natural_answer,natural_answer,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_4926ea78deec908fc50b922232f63c65369c91c1deba984f9d275881c4901df4/result/gpt-5.6-sol_cost_tight/traces-v2/restricted_search_phantom_seed2_7_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_8cb4ba0901c197811c56b249a08ad4ccfc190ff10fefc6ef34edcfa8ae731b2a/result/gpt-5.6-sol_cost_free/traces-v2/restricted_search_phantom_seed2_7_r0_s2200.json
gpt-5.6-sol,phantom_seed3,28,whatis,1.0,0.0,-1.0,14,3,14,3,3,3,True,True,time_budget_exceeded,natural_answer,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_6332e01a618c38a555390d2dd9fee65f151e90fef200ddded930d4ca6cff6f2f/result/gpt-5.6-sol_cost_tight/traces-v2/restricted_search_phantom_seed3_28_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_952ae30616706f0333da7aa01e4af6b7955eef894ceee12a4484cee392946b6a/result/gpt-5.6-sol_cost_free/traces-v2/restricted_search_phantom_seed3_28_r0_s2200.json
gpt-5.6-sol,phantom_seed2,13,whois,0.0,0.0,0.0,24,6,6,3,3,3,True,False,natural_answer,natural_answer,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_4c899566aed169f891238ea48470ac62627fe0ceaf03dfd1580388437e4162ed/result/gpt-5.6-sol_cost_tight/traces-v2/restricted_search_phantom_seed2_13_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_965d0943bfc2cfbfd090c232eb2f8825e41242e745d4438257416f9ae3a97576/result/gpt-5.6-sol_cost_free/traces-v2/restricted_search_phantom_seed2_13_r0_s2200.json
gpt-5.6-sol,phantom_seed2,12,whois,1.0,0.0,-1.0,4,3,4,3,3,3,True,True,time_budget_exceeded,natural_answer,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_5a7fae3c8c170e3cf3fc4993b4bf151624af5ed9cd2157e7f441ec3319da6b7e/result/gpt-5.6-sol_cost_tight/traces-v2/restricted_search_phantom_seed2_12_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_a39266c91df1dc0bd09d3b31c31748feb3f890017f34065cd2a68233f9cc8491/result/gpt-5.6-sol_cost_free/traces-v2/restricted_search_phantom_seed2_12_r0_s2200.json
gpt-5.6-sol,phantom_seed3,21,whatis,1.0,0.8,-0.19999999999999996,4,3,4,3,3,3,True,True,time_budget_exceeded,natural_answer,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_41bbb63e498b3e87babecd482f35a59d06f6e65624083b886573cd4a2f337a36/result/gpt-5.6-sol_cost_tight/traces-v2/restricted_search_phantom_seed3_21_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_a62ebcba728d0ffd3038d46bc86cfe9e5295c8dda6fbb66cf09992b8fafef2a1/result/gpt-5.6-sol_cost_free/traces-v2/restricted_search_phantom_seed3_21_r0_s2200.json
gpt-5.6-sol,phantom_seed2,23,whatis,0.6666666666666666,0.6666666666666666,0.0,6,3,6,3,3,3,True,True,natural_answer,natural_answer,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_b7e628ce223c973aa9f680a17c92a0c1def00834bfea109be137a7eff6106f97/result/gpt-5.6-sol_cost_tight/traces-v2/restricted_search_phantom_seed2_23_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_acd7ed3753b6f782592d96123d6acda4cd79e15d44a1315f74b6b4f17f178848/result/gpt-5.6-sol_cost_free/traces-v2/restricted_search_phantom_seed2_23_r0_s2200.json
gpt-5.6-sol,phantom_seed3,34,whatis,0.0,0.0,0.0,16,3,11,2,2,3,True,True,time_budget_exceeded,natural_answer,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_116edcbfa10eb3459428083ed84008dee0b46403088c8e0846635f888ce137d6/result/gpt-5.6-sol_cost_tight/traces-v2/restricted_search_phantom_seed3_34_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_af2ef96243e024e874668aa680777a923712c2011b625a3d323e3108ff31d6b2/result/gpt-5.6-sol_cost_free/traces-v2/restricted_search_phantom_seed3_34_r0_s2200.json
gpt-5.6-sol,phantom_seed2,8,whois,1.0,0.6666666666666666,-0.33333333333333337,18,4,18,3,3,2,True,False,natural_answer,natural_answer,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_3e83ff1fbc5e823b4ac9a36662bdd88819ae66d53ad5c4d2a092eb237b063521/result/gpt-5.6-sol_cost_tight/traces-v2/restricted_search_phantom_seed2_8_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_b1e428638a398496b4589cc1858ba692a86164aa793806d238ffd5e0e2459254/result/gpt-5.6-sol_cost_free/traces-v2/restricted_search_phantom_seed2_8_r0_s2200.json
gpt-5.6-sol,phantom_seed2,6,whois,1.0,0.0,-1.0,7,2,7,2,2,2,True,True,time_budget_exceeded,natural_answer,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_15ed6b23f07615a6f3de43c0c29cb5dd1a4f1a9caab4bd5f9dcb80370cc87a74/result/gpt-5.6-sol_cost_tight/traces-v2/restricted_search_phantom_seed2_6_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_b2143a56cb2671f5c3c8bca2ac85a0a639e02d4496248339bc7ccee0ad04cf92/result/gpt-5.6-sol_cost_free/traces-v2/restricted_search_phantom_seed2_6_r0_s2200.json
gpt-5.6-sol,phantom_seed2,19,whois,0.0,0.0,0.0,12,3,12,3,3,3,True,True,time_budget_exceeded,natural_answer,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_40082f713eff5bc35cf7e10522472a52bfa77e95189d6f7facbf82704f37018e/result/gpt-5.6-sol_cost_tight/traces-v2/restricted_search_phantom_seed2_19_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_bdabc54ec4ec67b2e4e9aedd50218b6aa711d14d453d109ddf554cb7041398c9/result/gpt-5.6-sol_cost_free/traces-v2/restricted_search_phantom_seed2_19_r0_s2200.json
gpt-5.6-sol,phantom_seed3,19,whatis,1.0,0.0,-1.0,7,3,7,3,3,3,True,True,time_budget_exceeded,natural_answer,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_d8535de21bbdc0c047f56dba21655aa9dde1e4e36e459f630b14977b3aa9ddf8/result/gpt-5.6-sol_cost_tight/traces-v2/restricted_search_phantom_seed3_19_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_c0b96d3cef1b5a66d4d80e76650222f41417d20285b5067bbdfde7e0f8b4cea2/result/gpt-5.6-sol_cost_free/traces-v2/restricted_search_phantom_seed3_19_r0_s2200.json
gpt-5.6-sol,phantom_seed3,12,whois,0.0,0.0,0.0,12,4,5,2,2,4,True,True,time_budget_exceeded,natural_answer,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_87ac46074632681fba84ee42e48cc0eb5ad56e07de3b204a7f801300679da76c/result/gpt-5.6-sol_cost_tight/traces-v2/restricted_search_phantom_seed3_12_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_c0f3a6a0ee96bf862782abbbb66eab45d74e7f18b18872f561037eb26d4f3d98/result/gpt-5.6-sol_cost_free/traces-v2/restricted_search_phantom_seed3_12_r0_s2200.json
gpt-5.6-sol,phantom_seed2,5,whois,1.0,0.0,-1.0,12,2,12,2,2,2,True,True,time_budget_exceeded,natural_answer,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_e15b3847ba9ea8c280dff913f4dab1a7bf5d8a5709601cb66a82e79401c9c32b/result/gpt-5.6-sol_cost_tight/traces-v2/restricted_search_phantom_seed2_5_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_c155f1a44f55209dc1c22fbb4f5e1c16d181022bb1abc885a6a34c76f74adb18/result/gpt-5.6-sol_cost_free/traces-v2/restricted_search_phantom_seed2_5_r0_s2200.json
gpt-5.6-sol,phantom_seed3,11,whois,1.0,1.0,0.0,4,3,3,3,3,2,True,False,natural_answer,natural_answer,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_e0d07653c140e0fe41df4209ef591e37980350c2701fd42de01966b9820d7711/result/gpt-5.6-sol_cost_tight/traces-v2/restricted_search_phantom_seed3_11_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_c37917141d6cc961c9fcf3ba13c60c5edd17907be461b5445847564c8257147b/result/gpt-5.6-sol_cost_free/traces-v2/restricted_search_phantom_seed3_11_r0_s2200.json
gpt-5.6-sol,phantom_seed3,22,whatis,1.0,0.0,-1.0,7,3,7,3,3,3,True,True,natural_answer,natural_answer,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_88d1d08f7217d091ef8c471e8b58281edc6ce698b4a19763bbc549a9c6ae50f0/result/gpt-5.6-sol_cost_tight/traces-v2/restricted_search_phantom_seed3_22_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_c40df7632163d167c760f976564161882a33b11693b4bd2d310268821bc5aa9d/result/gpt-5.6-sol_cost_free/traces-v2/restricted_search_phantom_seed3_22_r0_s2200.json
gpt-5.6-sol,phantom_seed3,23,whatis,1.0,0.0,-1.0,28,4,27,3,3,1,True,False,time_budget_exceeded,natural_answer,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_dfb11a5a2bac0a58bdc8bb6157e4f02574b4de81aa2ab7c680eca940b83d74d0/result/gpt-5.6-sol_cost_tight/traces-v2/restricted_search_phantom_seed3_23_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_c5031c160bf09856010e65868d9dd3c811e2b50b12c9c3430185284021bfdfac/result/gpt-5.6-sol_cost_free/traces-v2/restricted_search_phantom_seed3_23_r0_s2200.json
gpt-5.6-sol,phantom_seed2,20,whatis,1.0,0.0,-1.0,6,3,6,3,3,3,True,True,time_budget_exceeded,natural_answer,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_bd7896911f4bb6ffc31c6b55943a850b3479ce953c5474e9edac33b92731e324/result/gpt-5.6-sol_cost_tight/traces-v2/restricted_search_phantom_seed2_20_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_cbb8e847b5f964ff55b82c8b70ecf8e6a49c2f202f41b78c9933c8ce2856de08/result/gpt-5.6-sol_cost_free/traces-v2/restricted_search_phantom_seed2_20_r0_s2200.json
gpt-5.6-sol,phantom_seed3,4,whois,1.0,1.0,0.0,9,4,8,3,3,4,True,True,time_budget_exceeded,natural_answer,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_8f46019b54ecb09cadb475463c147b67ea07ba613dde10d6a86ce96faa734c5c/result/gpt-5.6-sol_cost_tight/traces-v2/restricted_search_phantom_seed3_4_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_cbdad602e8223f2c6285f87a754c57089b1a79f9f6efa947c225beb03e56b645/result/gpt-5.6-sol_cost_free/traces-v2/restricted_search_phantom_seed3_4_r0_s2200.json
gpt-5.6-sol,phantom_seed3,35,whatis,0.0,0.0,0.0,15,2,11,2,2,2,True,True,time_budget_exceeded,natural_answer,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_12966b0f825091331418cc0038841aa3153f62d2d9fba6c58f051546f71708f5/result/gpt-5.6-sol_cost_tight/traces-v2/restricted_search_phantom_seed3_35_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_d3ff0b36e1164f43306c7c9c4fdc3370d86573659b8133c1341ab87788b62309/result/gpt-5.6-sol_cost_free/traces-v2/restricted_search_phantom_seed3_35_r0_s2200.json
gpt-5.6-sol,phantom_seed2,28,whatis,1.0,0.0,-1.0,19,3,19,3,3,3,True,True,time_budget_exceeded,natural_answer,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_0c8e3e5caa60cd0910377abd6cba0b870eca8de9f4ef9ef86d89261386d06c92/result/gpt-5.6-sol_cost_tight/traces-v2/restricted_search_phantom_seed2_28_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_d5034063f57a77bde2ea66d127321d6fecdbc0588a6505da45742d5a91665594/result/gpt-5.6-sol_cost_free/traces-v2/restricted_search_phantom_seed2_28_r0_s2200.json
gpt-5.6-sol,phantom_seed2,35,whatis,0.0,0.0,0.0,25,3,23,2,2,3,True,True,time_budget_exceeded,natural_answer,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_ca16ccdc7727fd52a1570e1d5386d07c579d0a8a3fd91408fc73439984276533/result/gpt-5.6-sol_cost_tight/traces-v2/restricted_search_phantom_seed2_35_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_d6dfde48dd672d6eea0718347c5bcea7b20178ad83e8416bae292f22230291d2/result/gpt-5.6-sol_cost_free/traces-v2/restricted_search_phantom_seed2_35_r0_s2200.json
gpt-5.6-sol,phantom_seed2,2,whois,1.0,0.0,-1.0,12,3,11,3,3,1,True,False,time_budget_exceeded,natural_answer,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_9604573306b6b4a6ed590c019b9cf79d926da9ac2fc478cca5e6e1e141dbe4e0/result/gpt-5.6-sol_cost_tight/traces-v2/restricted_search_phantom_seed2_2_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_df8bd90b157c99f44a2d2abd613d22ca3b1452c6eb29be8ac07c0dde769f8c52/result/gpt-5.6-sol_cost_free/traces-v2/restricted_search_phantom_seed2_2_r0_s2200.json
gpt-5.6-sol,phantom_seed2,32,whatis,0.0,0.0,0.0,19,8,8,3,3,5,True,False,time_budget_exceeded,natural_answer,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_634f7d5b0dbddf58dc165a23b4fa48a1896f700b99423c61c8e2cb4ce88db31c/result/gpt-5.6-sol_cost_tight/traces-v2/restricted_search_phantom_seed2_32_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_dfdd78f37bdcce5ce44f57bdcbebb0c99ad386531391452ebb9eda649ac6f863/result/gpt-5.6-sol_cost_free/traces-v2/restricted_search_phantom_seed2_32_r0_s2200.json
gpt-5.6-sol,phantom_seed3,18,whois,0.0,0.0,0.0,28,4,18,2,2,4,True,True,time_budget_exceeded,natural_answer,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_08278b2e31d1f5ba9937eecfe61fe79d018a5b91aeaede413aafcd007de32561/result/gpt-5.6-sol_cost_tight/traces-v2/restricted_search_phantom_seed3_18_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_e2a47149ddd151f0b5ed4b3b1d87b2059a1d9d5a68ad83cfa762672607682bd4/result/gpt-5.6-sol_cost_free/traces-v2/restricted_search_phantom_seed3_18_r0_s2200.json
gpt-5.6-sol,phantom_seed2,30,whatis,0.0,0.0,0.0,6,3,4,3,3,3,True,True,time_budget_exceeded,natural_answer,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_5931939dea63389131775e1d75e80cbdf4d4ab92f00a9d5d142965cea7ec9c6b/result/gpt-5.6-sol_cost_tight/traces-v2/restricted_search_phantom_seed2_30_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_e4e8cf4c37f9b2cba4fdb1af0b225d27d279f3c37f1b6f8a3e9e9acbfb2d3f9a/result/gpt-5.6-sol_cost_free/traces-v2/restricted_search_phantom_seed2_30_r0_s2200.json
gpt-5.6-sol,phantom_seed3,5,whois,1.0,0.0,-1.0,9,3,9,3,3,3,True,True,time_budget_exceeded,natural_answer,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_daffbea1005f9659d0ca52ed13073d21806f889814d8ba6046bec5fa882497a8/result/gpt-5.6-sol_cost_tight/traces-v2/restricted_search_phantom_seed3_5_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_e62d42c7d221a756955b1d597ce40d1f2f4b35e1de9ad88392a05e1470d92c25/result/gpt-5.6-sol_cost_free/traces-v2/restricted_search_phantom_seed3_5_r0_s2200.json
gpt-5.6-sol,phantom_seed2,3,whois,1.0,0.0,-1.0,12,2,12,2,2,2,True,True,time_budget_exceeded,natural_answer,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_487278a9e3f93cbc72ad63f2d31402f74a24d224311de25db391d56457a4147c/result/gpt-5.6-sol_cost_tight/traces-v2/restricted_search_phantom_seed2_3_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_ed4ad41f7df36fa5b2e51a03e56a113c7a6b101dcaf36af0299b0f9afda5d289/result/gpt-5.6-sol_cost_free/traces-v2/restricted_search_phantom_seed2_3_r0_s2200.json
gpt-5.6-sol,phantom_seed2,29,whatis,0.0,0.0,0.0,10,3,6,2,2,2,True,False,time_budget_exceeded,natural_answer,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_0f39d72929c0b2d924a2b5e9db751fe861bbad89cd7e7958b691459a90275810/result/gpt-5.6-sol_cost_tight/traces-v2/restricted_search_phantom_seed2_29_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_edf0974c0396cb64b9425887527b24ebd5e43d652608b7af1402656dc794f8ef/result/gpt-5.6-sol_cost_free/traces-v2/restricted_search_phantom_seed2_29_r0_s2200.json
gpt-5.6-sol,phantom_seed2,24,whatis,0.6666666666666666,0.6666666666666666,0.0,4,2,3,2,2,2,True,True,time_budget_exceeded,natural_answer,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_104cc1396d7ea272f381adbe5850f344bef96a51c2a1a8bd46345966a6912b8a/result/gpt-5.6-sol_cost_tight/traces-v2/restricted_search_phantom_seed2_24_r0_s2200.json,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_efc968791876ef7392b7444715cfe1fdc96a1c9558772877231eafab51a025af/result/gpt-5.6-sol_cost_free/traces-v2/restricted_search_phantom_seed2_24_r0_s2200.json
