model,cohort,regime,family,source,question_id,score,termination_reason,answer_source,agent_steps,llm_calls,forced_calls,attempted_feedback,visible_feedback,visible_article_calls,unique_visible_articles,repeat_article_deliveries,repeat_article_via_new_query,repeat_article_via_same_query,paid_feedback_calls,zero_cost_calls,withheld_feedback,withheld_charge_seconds,feedback_charge_seconds,total_cost_seconds,budget_seconds,budget_utilization,protocol_failures,trace_path,trace_sha256
gpt-5.6-sol,gpt_original,cost_moderate,whatis,phantom_seed3,26,1.0,natural_answer,natural_model_answer,11,11,0,10,10,10,10,0,0,0,10,0,0,0,2969.3423392809927,2969.3423392809927,3000.0,0.989780779760331,0,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_3fcd0cd7e9f113580efd2643c25252e70d5df8c2362e7e73245497cb3afebd7e/result/gpt-5.6-sol_cost_moderate/traces-v2/restricted_search_phantom_seed3_26_r0_s2200.json,9d345e1e4faffe3e60173cb18efb2707fb6cb10d24619610697b3f17708de3f2
gpt-5.6-sol,gpt_original,cost_tight,whois,phantom_seed2,19,0.0,time_budget_exceeded,forced_model_answer,4,5,1,4,3,3,3,0,0,0,4,0,1,284.5263647194952,1175.8300767559558,1175.8300767559558,900.0,1.3064778630621732,0,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_40082f713eff5bc35cf7e10522472a52bfa77e95189d6f7facbf82704f37018e/result/gpt-5.6-sol_cost_tight/traces-v2/restricted_search_phantom_seed2_19_r0_s2200.json,a4d214847132403ce9f9299778699770fd18d8aeaa341b7fd85b879122068bba
gpt-5.6-sol,gpt_original,cost_tight,whatis,phantom_seed3,21,0.8,time_budget_exceeded,forced_model_answer,4,5,1,4,3,3,3,0,0,0,4,0,1,292.11883324198425,1174.060595985502,1174.060595985502,900.0,1.3045117733172245,0,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_41bbb63e498b3e87babecd482f35a59d06f6e65624083b886573cd4a2f337a36/result/gpt-5.6-sol_cost_tight/traces-v2/restricted_search_phantom_seed3_21_r0_s2200.json,7dd8127589f020910174f9d71dd75a5c9b74f8faa2541f09fc7675f82bfda1fb
gpt-5.6-sol,gpt_original,cost_tight,whois,phantom_seed2,16,0.0,natural_answer,natural_model_answer,4,4,0,3,3,3,3,0,0,0,3,0,0,0,898.6171035747975,898.6171035747975,900.0,0.9984634484164416,0,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_41d06afad461da79867368db3347108f9ba41161823837578a3792fede5f63e7/result/gpt-5.6-sol_cost_tight/traces-v2/restricted_search_phantom_seed2_16_r0_s2200.json,0a84862c0f8fb54369139b47b7a1bd6f2ea47efebfc65168971f60981e2b951b
gpt-5.6-sol,gpt_original,cost_moderate,whois,phantom_seed2,19,0.0,natural_answer,natural_model_answer,11,11,0,10,10,10,10,0,0,0,10,0,0,0,2977.015427639708,2977.015427639708,3000.0,0.9923384758799026,0,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_4273ad780d6b402ddd8d8ce81e8417b30cd9f287a6b55c11fdc6903e316a79f2/result/gpt-5.6-sol_cost_moderate/traces-v2/restricted_search_phantom_seed2_19_r0_s2200.json,21a1cfb5e34d142062356aa1d38f914a83c8cce4a32a5e1aa84e74d7d5beb540
gpt-5.6-sol,gpt_original,cost_tight,whois,phantom_seed3,17,0.0,natural_answer,natural_model_answer,10,10,0,9,9,9,3,6,6,0,3,6,0,0,877.7731327619404,877.7731327619404,900.0,0.9753034808466003,0,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_456b943186092dbeb685d3efebf57da472ab52b43e01fc5782715615b7d48dd2/result/gpt-5.6-sol_cost_tight/traces-v2/restricted_search_phantom_seed3_17_r0_s2200.json,98c10027d86ed174d739baa8ede8fe23f37621ee63405bb126d11485e91c7990
gpt-5.6-sol,gpt_original,cost_moderate,whatis,phantom_seed3,33,0.0,natural_answer,natural_model_answer,13,13,0,12,12,11,9,2,2,0,9,3,0,0,2692.3357596527785,2692.3357596527785,3000.0,0.8974452532175928,0,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_45ef4e5ee95e9f30f1e2cdc729ec7efe149512ffe6bcd1048d1c839da4b80b78/result/gpt-5.6-sol_cost_moderate/traces-v2/restricted_search_phantom_seed3_33_r0_s2200.json,8380460189cc0176b656a1fafde170bad7b6a6f3dba0534ef9a3e3e14f262ca5
gpt-5.6-sol,gpt_original,cost_moderate,whatis,phantom_seed3,29,1.0,natural_answer,natural_model_answer,4,4,0,3,3,3,3,0,0,0,3,0,0,0,895.0041886605322,895.0041886605322,3000.0,0.29833472955351076,0,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_4608e36fa95848fcb3b688954ea011bed68c9ace4fd66debd6ccb921c62a1c77/result/gpt-5.6-sol_cost_moderate/traces-v2/restricted_search_phantom_seed3_29_r0_s2200.json,2489dcc12d7338f61bc1df4ba88c457c937690157e9868572c2276f4d04501ed
gpt-5.6-sol,gpt_original,cost_tight,whois,phantom_seed2,3,0.0,time_budget_exceeded,forced_model_answer,3,4,1,3,2,2,2,0,0,0,3,0,1,309.8532361164689,912.8846680559218,912.8846680559218,900.0,1.0143162978399132,0,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_487278a9e3f93cbc72ad63f2d31402f74a24d224311de25db391d56457a4147c/result/gpt-5.6-sol_cost_tight/traces-v2/restricted_search_phantom_seed2_3_r0_s2200.json,a51d80bc9ce494172d84f1fedd57de6e338b85ee40a2541efcbdebca04d90a50
gpt-5.6-sol,gpt_original,cost_tight,whois,phantom_seed2,7,0.0,natural_answer,natural_model_answer,5,5,0,4,4,4,3,1,1,0,3,1,0,0,884.4975719321519,884.4975719321519,900.0,0.9827750799246132,0,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_4926ea78deec908fc50b922232f63c65369c91c1deba984f9d275881c4901df4/result/gpt-5.6-sol_cost_tight/traces-v2/restricted_search_phantom_seed2_7_r0_s2200.json,13919f3ef48b86cfc99077e7756d39d024b06992d328d7071fc44b79b9bd8dd5
gpt-5.6-sol,gpt_original,cost_moderate,whois,phantom_seed2,1,1.0,natural_answer,natural_model_answer,10,10,0,9,9,9,9,0,0,0,9,0,0,0,2660.7505163829774,2660.7505163829774,3000.0,0.8869168387943258,0,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_4986f71f9be9f3ad87526e151fdeaf58b920a7789cd4781d42d906fcf0d7e305/result/gpt-5.6-sol_cost_moderate/traces-v2/restricted_search_phantom_seed2_1_r0_s2200.json,2795f52057e52a6d7effe259b3aa688a8f24b2695ca712508b0a3847e9020022
gpt-5.6-sol,gpt_original,cost_tight,whois,phantom_seed2,13,0.0,natural_answer,natural_model_answer,7,7,0,6,6,6,3,3,3,0,3,3,0,0,898.2422998640686,898.2422998640686,900.0,0.9980469998489652,0,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_4c899566aed169f891238ea48470ac62627fe0ceaf03dfd1580388437e4162ed/result/gpt-5.6-sol_cost_tight/traces-v2/restricted_search_phantom_seed2_13_r0_s2200.json,98d2d5dcbb61ebb5392722348f40c2b48142897c583f117fe73f465369ef1557
gpt-5.6-sol,gpt_original,cost_free,whois,phantom_seed2,0,1.0,natural_answer,natural_model_answer,6,6,0,5,5,5,5,0,0,0,5,0,0,0,1461.8871756177396,1461.8871756177396,,,0,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_4d48d7eb5394cb6282a22f3b0fc79e731a5420570042bf9ddddfb73cd1d87418/result/gpt-5.6-sol_cost_free/traces-v2/restricted_search_phantom_seed2_0_r0_s2200.json,fb02daeed224f57cd9e95bf5d03ab42a471e019e07440a66c62b68afc2f1a59a
gpt-5.6-sol,gpt_original,cost_free,whatis,phantom_seed3,32,1.0,natural_answer,natural_model_answer,9,9,0,8,8,8,8,0,0,0,8,0,0,0,2403.7547624576837,2403.7547624576837,,,0,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_4ea9fad4a7c973317dc01e2d4d4935d9d5936085149f0e52a399a621855e4ead/result/gpt-5.6-sol_cost_free/traces-v2/restricted_search_phantom_seed3_32_r0_s2200.json,14235b486ac709a5b78e46116a6aad103f93017909695ba377ecf38d4d8ad7d0
gpt-5.6-sol,gpt_original,cost_moderate,whatis,phantom_seed3,34,0.0,time_budget_exceeded,forced_model_answer,16,17,1,16,15,15,10,5,5,0,11,5,1,283.096485119313,3247.5992702227086,3247.5992702227086,3000.0,1.0825330900742363,0,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_515c2820e36d27c969321f8fa4bf79ad6b305f9cb0287648a9e64dcffe049717/result/gpt-5.6-sol_cost_moderate/traces-v2/restricted_search_phantom_seed3_34_r0_s2200.json,d083631832303bb7cc959abe682a9224b8678700e5c377fe9f635e61280d2182
gpt-5.6-sol,gpt_original,cost_tight,whois,phantom_seed3,3,0.0,time_budget_exceeded,forced_model_answer,5,6,1,5,4,4,3,1,1,0,4,1,1,287.9896074067801,1177.2120206896216,1177.2120206896216,900.0,1.3080133563218017,0,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_5218d7df490ffcc23aa4dd7b6f07ff088d1935106098523595913e1858b269a7/result/gpt-5.6-sol_cost_tight/traces-v2/restricted_search_phantom_seed3_3_r0_s2200.json,eefce9fe091d21e212372ee5d1eac61dcec44f8c826ae1589d34411730f9782a
gpt-5.6-sol,gpt_original,cost_moderate,whois,phantom_seed2,10,0.0,natural_answer,natural_model_answer,12,12,0,11,11,11,5,6,6,0,5,6,0,0,1462.386418255046,1462.386418255046,3000.0,0.48746213941834865,0,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_5242a4261b60da8d23dce8ce8b823cca2f3604cb56f38a3f5967af0a5dae7b4d/result/gpt-5.6-sol_cost_moderate/traces-v2/restricted_search_phantom_seed2_10_r0_s2200.json,06f5d1abde9387435d81c63ff379490eff8bd784a2870c6f824e845937681ae8
gpt-5.6-sol,gpt_original,cost_moderate,whois,phantom_seed3,14,1.0,natural_answer,natural_model_answer,9,9,0,8,8,8,8,0,0,0,8,0,0,0,2435.6970451492816,2435.6970451492816,3000.0,0.8118990150497606,0,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_54e0fe5c84290518257549d1f880b57b6b9bbe3d87ce201cdc1d9ad9af4cf662/result/gpt-5.6-sol_cost_moderate/traces-v2/restricted_search_phantom_seed3_14_r0_s2200.json,286e993f1b812d7b879eec2fa3d6eca22351b7acfd8ad799b02c542f90157339
gpt-5.6-sol,gpt_original,cost_free,whatis,phantom_seed2,31,0.33333333333333337,natural_answer,natural_model_answer,11,11,0,10,10,10,6,4,4,0,6,4,0,0,1766.8632900808007,1766.8632900808007,,,0,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_55384681476663233ce27c092c822f1c90f90167263605741aad102a92ee3bf7/result/gpt-5.6-sol_cost_free/traces-v2/restricted_search_phantom_seed2_31_r0_s2200.json,6efa26e1b6d701e45f0bcad87f6dbdfdf80267d4fe462a8ef0add6d30bb59c18
gpt-5.6-sol,gpt_original,cost_moderate,whatis,phantom_seed3,19,1.0,natural_answer,natural_model_answer,8,8,0,7,7,7,7,0,0,0,7,0,0,0,2099.9235822819173,2099.9235822819173,3000.0,0.6999745274273058,0,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_58de859af1b1857669e02304bc68c33f83fe39f09e17267e2baddd8d78eafb51/result/gpt-5.6-sol_cost_moderate/traces-v2/restricted_search_phantom_seed3_19_r0_s2200.json,fa1f4704f8f3628b760856d18c9c373e0a716df297438d54e9133b55a8bf011d
gpt-5.6-sol,gpt_original,cost_free,whatis,phantom_seed3,20,1.0,natural_answer,natural_model_answer,10,10,0,9,9,9,9,0,0,0,9,0,0,0,2739.0592485573143,2739.0592485573143,,,0,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_58eb8c6c2b4203f4336106d32ae8833153cbbafe61b7b66db4a1280fc79a0cb3/result/gpt-5.6-sol_cost_free/traces-v2/restricted_search_phantom_seed3_20_r0_s2200.json,9a395bf05257cffb1e65f3300d6dc6abf1a4a0d326567c5185f8adaf4a4089be
gpt-5.6-sol,gpt_original,cost_tight,whatis,phantom_seed2,30,0.0,time_budget_exceeded,forced_model_answer,4,5,1,4,3,3,3,0,0,0,4,0,1,291.13694056868553,1183.6316910106689,1183.6316910106689,900.0,1.3151463233451877,0,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_5931939dea63389131775e1d75e80cbdf4d4ab92f00a9d5d142965cea7ec9c6b/result/gpt-5.6-sol_cost_tight/traces-v2/restricted_search_phantom_seed2_30_r0_s2200.json,716715c89a33c7925286a7c8757e1e4ec804ef78c1a9d383f62e1ac32236c362
gpt-5.6-sol,gpt_original,cost_tight,whois,phantom_seed2,12,0.0,time_budget_exceeded,forced_model_answer,4,5,1,4,3,3,3,0,0,0,4,0,1,313.25032028369606,1192.76493024081,1192.76493024081,900.0,1.3252943669342332,0,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_5a7fae3c8c170e3cf3fc4993b4bf151624af5ed9cd2157e7f441ec3319da6b7e/result/gpt-5.6-sol_cost_tight/traces-v2/restricted_search_phantom_seed2_12_r0_s2200.json,16ea1c6f6b3730b4912a609e80b00a74c4df99b27598afad41807183167f2609
gpt-5.6-sol,gpt_original,cost_free,whois,phantom_seed2,10,0.0,natural_answer,natural_model_answer,14,14,0,13,13,13,6,7,7,0,6,7,0,0,1764.6701822709292,1764.6701822709292,,,0,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_5a8a87b77399fdc0a638c9c9a5733ed985c40197ee9519698b699edd008eb965/result/gpt-5.6-sol_cost_free/traces-v2/restricted_search_phantom_seed2_10_r0_s2200.json,5cd3360d9c53e5ea7dbb8dee9fe4eab348056ae5a70164ef1f9d7d6c879a7631
gpt-5.6-sol,gpt_original,cost_free,whois,phantom_seed3,14,1.0,natural_answer,natural_model_answer,9,9,0,8,8,8,8,0,0,0,8,0,0,0,2435.6970451492816,2435.6970451492816,,,0,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_5c59868c9b0a8272b846b837199df6e1ce981c0635ea6cf018a7b6f9904db918/result/gpt-5.6-sol_cost_free/traces-v2/restricted_search_phantom_seed3_14_r0_s2200.json,2a49792f8b68b8eb60220bc8f719cb4eb3e71428c411930c36457c9855123ddb
gpt-5.6-sol,gpt_original,cost_moderate,whois,phantom_seed3,13,1.0,natural_answer,natural_model_answer,4,4,0,3,3,3,3,0,0,0,3,0,0,0,914.3215529154986,914.3215529154986,3000.0,0.30477385097183285,0,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_5ca3aee51e67f80870a2904131e5ca5666f20710ba47b4fc363dea421c363610/result/gpt-5.6-sol_cost_moderate/traces-v2/restricted_search_phantom_seed3_13_r0_s2200.json,ed2c331aa2e697bd5410561bd740389b09b22c559c581b5f2a79210bb7838096
gpt-5.6-sol,gpt_original,cost_moderate,whatis,phantom_seed3,35,0.0,time_budget_exceeded,forced_model_answer,15,16,1,15,14,14,10,4,4,0,11,4,1,310.4809342045337,3305.065783634782,3305.065783634782,3000.0,1.1016885945449273,0,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_5da7519c3960af33d9c727840c99c2d01bec02000f8de3722f8e8f1cff35170c/result/gpt-5.6-sol_cost_moderate/traces-v2/restricted_search_phantom_seed3_35_r0_s2200.json,ce85348f236a2b73b82b43396bfce85eb32e05b6cebf11a52a9f8c2255516b29
gpt-5.6-sol,gpt_original,cost_free,whatis,phantom_seed3,27,1.0,natural_answer,natural_model_answer,23,23,0,22,22,22,21,1,1,0,21,1,0,0,6309.923815354705,6309.923815354705,,,0,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_5e09aa70ab73d7564fc11252d6049227ed75be87f995c77fc69c34d3296e6373/result/gpt-5.6-sol_cost_free/traces-v2/restricted_search_phantom_seed3_27_r0_s2200.json,4fab281c8987552be4c612edf8e331d253e1508be3b07270f5bd5b434ab9c087
gpt-5.6-sol,gpt_original,cost_tight,whatis,phantom_seed3,20,0.4,time_budget_exceeded,forced_model_answer,3,4,1,3,2,2,2,0,0,0,3,0,1,316.73963602632284,916.3138676527888,916.3138676527888,900.0,1.0181265196142097,0,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_62a7c9587778ca934dc5c307aa1e19764bb4039667e4fca526f1c7c83bb5d54d/result/gpt-5.6-sol_cost_tight/traces-v2/restricted_search_phantom_seed3_20_r0_s2200.json,3df12c433fc51eefa95478e423449c0b12c2c9640f2959ea0c6d01cfdf32ac43
gpt-5.6-sol,gpt_original,cost_tight,whatis,phantom_seed3,28,0.0,time_budget_exceeded,forced_model_answer,4,5,1,4,3,3,3,0,0,0,4,0,1,305.3777638915926,1186.5268124360591,1186.5268124360591,900.0,1.3183631249289545,0,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_6332e01a618c38a555390d2dd9fee65f151e90fef200ddded930d4ca6cff6f2f/result/gpt-5.6-sol_cost_tight/traces-v2/restricted_search_phantom_seed3_28_r0_s2200.json,fb35871e594ad39d98d205c7de66c08b9617ef3ef03caa4eb1baeb06638d59a8
gpt-5.6-sol,gpt_original,cost_tight,whatis,phantom_seed2,32,0.0,time_budget_exceeded,forced_model_answer,9,10,1,9,8,8,3,5,5,0,4,5,1,297.03189625404775,1187.2400421928614,1187.2400421928614,900.0,1.3191556024365128,0,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_634f7d5b0dbddf58dc165a23b4fa48a1896f700b99423c61c8e2cb4ce88db31c/result/gpt-5.6-sol_cost_tight/traces-v2/restricted_search_phantom_seed2_32_r0_s2200.json,8399a3bb3609bbdca03a8a0b5a1acde5dc65eb8b909facecec19dc2174f1a77c
gpt-5.6-sol,gpt_original,cost_tight,whatis,phantom_seed3,25,0.18181818181818182,time_budget_exceeded,forced_model_answer,3,4,1,3,2,2,2,0,0,0,3,0,1,293.9525249041617,912.8890992235392,912.8890992235392,900.0,1.014321221359488,0,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_63d11fd95c65a2df9599dbc8d251b53b3b5b965f659280cae4ecb5062a08c293/result/gpt-5.6-sol_cost_tight/traces-v2/restricted_search_phantom_seed3_25_r0_s2200.json,46092fc6f75858bd58af57a353dd3beba6a75e9f9dd4d437d5214fb1832916a9
gpt-5.6-sol,gpt_original,cost_tight,whois,phantom_seed2,18,0.0,time_budget_exceeded,forced_model_answer,7,8,1,7,6,6,2,4,4,0,3,4,1,317.02855667099357,931.4002380613238,931.4002380613238,900.0,1.0348891534014708,0,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_64ccb016bc05ce4c5cfb2a558cf5579f29ec49e9a1235119a533771c142fa470/result/gpt-5.6-sol_cost_tight/traces-v2/restricted_search_phantom_seed2_18_r0_s2200.json,0f9383272e1d8c5f212409c001d68d4df5dc6b123af3ba47326b5eedd90dc42d
gpt-5.6-sol,gpt_original,cost_moderate,whatis,phantom_seed2,28,0.0,time_budget_exceeded,forced_model_answer,11,12,1,11,10,10,10,0,0,0,11,0,1,289.8910796735436,3265.0014061294496,3265.0014061294496,3000.0,1.08833380204315,0,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_66981987898e26e8d8801700d21a526c2053975a62cd2cd63f7dba13d25c6c6e/result/gpt-5.6-sol_cost_moderate/traces-v2/restricted_search_phantom_seed2_28_r0_s2200.json,1356a5cac03f3cda6ba327bf8a8708c30c4c0a0efc4131e89cf65139bb97c603
gpt-5.6-sol,gpt_original,cost_free,whois,phantom_seed3,7,1.0,natural_answer,natural_model_answer,13,13,0,12,12,12,12,0,0,0,12,0,0,0,3549.800260113552,3549.800260113552,,,0,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_676bb4095ff848209c72ab7269633d02d528ca0875e7e4a89a049a504f24d26b/result/gpt-5.6-sol_cost_free/traces-v2/restricted_search_phantom_seed3_7_r0_s2200.json,60efb656c5e6d52c837f01574471f8995ef993375b07c576bbc502237be796f8
gpt-5.6-sol,gpt_original,cost_moderate,whois,phantom_seed3,12,0.0,natural_answer,natural_model_answer,14,14,0,13,13,13,7,6,6,0,7,6,0,0,2111.4940555393696,2111.4940555393696,3000.0,0.7038313518464565,0,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_6925f493e18af94a823ee1b0dff2acc7ac46db3d5a7cb17f8ffa385be46ee139/result/gpt-5.6-sol_cost_moderate/traces-v2/restricted_search_phantom_seed3_12_r0_s2200.json,be3c32665b4b55ac8f198598a1770e61181d9be2839ca2b6e61960dc8503f5ab
gpt-5.6-sol,gpt_original,cost_free,whatis,phantom_seed3,30,1.0,natural_answer,natural_model_answer,4,4,0,3,3,3,3,0,0,0,3,0,0,0,899.8191474098712,899.8191474098712,,,0,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_6968113c4efcfa8647dd638309b33e6d3ef8b50a5f08e40ca9613b2fe0622392/result/gpt-5.6-sol_cost_free/traces-v2/restricted_search_phantom_seed3_30_r0_s2200.json,4f61305bb01ebfd4175506d2130f7aabd059868b2ff3ad63bda9f6a59d03de36
gpt-5.6-sol,gpt_original,cost_free,whatis,phantom_seed3,31,0.5,natural_answer,natural_model_answer,7,7,0,6,6,6,6,0,0,0,6,0,0,0,1817.0603719819337,1817.0603719819337,,,0,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_6a3917f099a5df8fad35c8f448e1be4f819f3eb1001c9de31aa0d9b7a94ba6cb/result/gpt-5.6-sol_cost_free/traces-v2/restricted_search_phantom_seed3_31_r0_s2200.json,3e02c650e2f7574322ee4654644b6ed9d83e3968923d92e4214378e831782e37
gpt-5.6-sol,gpt_original,cost_tight,whatis,phantom_seed3,29,1.0,natural_answer,natural_model_answer,4,4,0,3,3,3,3,0,0,0,3,0,0,0,895.0041886605322,895.0041886605322,900.0,0.9944490985117025,0,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_6a75667b88aa6532606105193fdef1771b50823beb9713882fb2b818ce8fdd29/result/gpt-5.6-sol_cost_tight/traces-v2/restricted_search_phantom_seed3_29_r0_s2200.json,41784fd262bbb1a1eb073e9275e014a652683297d21bc6c62862d25b8d308153
gpt-5.6-sol,gpt_original,cost_free,whatis,phantom_seed3,36,0.5714285714285715,natural_answer,natural_model_answer,13,13,0,12,12,12,10,2,2,0,10,2,0,0,2924.7475057747215,2924.7475057747215,,,0,/lustrefs/users/chufan.shi/codex_space_tn/LLM_ExpGym_api_studies_20260910/studies/gpt56sol_medium_refmatrix_20260910_v1/invocations/job_6c5a01504dcf534b775ca99cb828446367ea8a8718832902f4cea229b640abf6/result/gpt-5.6-sol_cost_free/traces-v2/restricted_search_phantom_seed3_36_r0_s2200.json,241e5ff748daaee2065bdb074f5ab059e443f335e05f183b53392eb3315167c2
