model,budget,doc_index,doc_id,order,source_cohort,trace_sha256,trace_bytes,hypothesis_count,label_acc,evidence_acc,joint_acc,label_correct_wrong_evidence_rate,correct_label_wrong_evidence_conditional,tool_calls,visible_tool_calls,distinct_hypotheses,repeat_calls,gold_nonempty_query_calls,gold_empty_query_calls,feedback_correct,feedback_incomplete,feedback_irrelevant,first_fixed_example,last_feedback_not_exact,termination_reason,answer_source,agent_steps,simulated_feedback_cost,budget_limit,budget_fraction,residual_less_than_min_call,residual_at_least_max_call,zero_feedback,visible_distinct_hypotheses,visible_repeat_calls,visible_feedback_correct,visible_feedback_incomplete,visible_feedback_irrelevant,visible_last_feedback_not_exact,hidden_result_count,natural_answer,time_budget_exceeded,max_steps_reached,visible_nonempty_query_calls,nonempty_n,nonempty_label_correct,nonempty_evidence_exact,nonempty_joint_correct,nonempty_label_correct_wrong_evidence,nonempty_missing_any,nonempty_extra_any,nonempty_evidence_precision,nonempty_evidence_recall,nonempty_queried,nonempty_correct_label_wrong_evidence_conditional,empty_n,empty_label_correct,empty_evidence_exact,empty_joint_correct,empty_label_correct_wrong_evidence,empty_missing_any,empty_extra_any,empty_evidence_precision,empty_evidence_recall,empty_queried,empty_correct_label_wrong_evidence_conditional,slot_id,source_sha256,source_origin,historical_source_sha256,agent_id,score_version,answer_change_reason,verification_eff,visible_verification_eff
gpt-5.6-sol,cost_moderate,8,21,0,gpt_original,1ffbb632533f64fa4f121b1b824e279ac7c96f455082b4bd852d2e8aee8ee61f,199722,17,1.0,0.8823529411764706,0.8823529411764706,0.11764705882352941,0.11764705882352941,10,10,6,4,9,1,5,2,3,1,0,natural_answer,natural_model_answer,11,2987.0843901392072,3000.0,0.995694796713069,1,0,0,6,4,5,2,3,0,0,1,0,0,9,12,1,0.8333333333333334,0.8333333333333334,0.16666666666666666,0.16666666666666666,0,1.0,0.9277777777777778,0.4166666666666667,0.16666666666666666,5,1,1,1,0,0,0,1.0,1.0,0.2,0.0,a0ec214927566b2fc6c61b7f,1ffbb632533f64fa4f121b1b824e279ac7c96f455082b4bd852d2e8aee8ee61f,existing_trace_rescored,1ffbb632533f64fa4f121b1b824e279ac7c96f455082b4bd852d2e8aee8ee61f,-1,new,unchanged,0.3333333333333333,0.3333333333333333
gpt-5.6-sol,cost_moderate,8,21,1,gpt_original,e20b669ca233a249e3009e788899af6f95bda2935b40917c55f20bf94b27769c,64842,17,1.0,0.35294117647058826,0.35294117647058826,0.6470588235294118,0.6470588235294118,1,1,1,0,0,1,0,0,1,1,1,natural_answer,natural_model_answer,2,311.162874372676,3000.0,0.10372095812422534,0,1,0,1,0,0,0,1,1,0,1,0,0,0,12,1,0.08333333333333333,0.08333333333333333,0.9166666666666666,0.9166666666666666,0.08333333333333333,0.9166666666666666,0.5111111111111111,0,0.9166666666666666,5,1,1,1,0,0,0,1.0,1.0,0.2,0.0,91a3f8f504fc256a64d10c1c,e20b669ca233a249e3009e788899af6f95bda2935b40917c55f20bf94b27769c,existing_trace_rescored,e20b669ca233a249e3009e788899af6f95bda2935b40917c55f20bf94b27769c,-1,new,unchanged,0.0,0.0
gpt-5.6-sol,cost_moderate,8,21,2,gpt_original,4009567ae314ed386a1f4acba13c348ece31d88fe1d991239289f946bf07bea7,64704,17,1.0,0.35294117647058826,0.35294117647058826,0.6470588235294118,0.6470588235294118,1,1,1,0,0,1,0,0,1,1,1,natural_answer,natural_model_answer,2,311.162874372676,3000.0,0.10372095812422534,0,1,0,1,0,0,0,1,1,0,1,0,0,0,12,1,0.08333333333333333,0.08333333333333333,0.9166666666666666,0.9166666666666666,0.08333333333333333,0.9444444444444444,0.5388888888888889,0,0.9166666666666666,5,1,1,1,0,0,0,1.0,1.0,0.2,0.0,a95e3a5f71b783351653f575,4009567ae314ed386a1f4acba13c348ece31d88fe1d991239289f946bf07bea7,existing_trace_rescored,4009567ae314ed386a1f4acba13c348ece31d88fe1d991239289f946bf07bea7,-1,new,unchanged,0.0,0.0
gpt-5.6-sol,cost_moderate,9,22,0,gpt_original,29144cfc2689ab2b3ef48c94a4a0f98b18c06b26d5ad4afb3f0f6efc1e33e2c7,66160,17,0.8235294117647058,0.4117647058823529,0.35294117647058826,0.47058823529411764,0.5714285714285714,1,1,1,0,0,1,0,0,1,1,1,natural_answer,natural_model_answer,2,287.32845845632255,3000.0,0.09577615281877418,0,1,0,1,0,0,0,1,1,0,1,0,0,0,12,0.8333333333333334,0.25,0.16666666666666666,0.6666666666666666,0.6666666666666666,0.16666666666666666,0.7916666666666666,0.5694444444444444,0,0.8,5,0.8,0.8,0.8,0,0,0.2,0.8,1.0,0.2,0.0,efb1726a26c15d03694a4b2b,29144cfc2689ab2b3ef48c94a4a0f98b18c06b26d5ad4afb3f0f6efc1e33e2c7,existing_trace_rescored,29144cfc2689ab2b3ef48c94a4a0f98b18c06b26d5ad4afb3f0f6efc1e33e2c7,-1,new,unchanged,0.0,0.0
gpt-5.6-sol,cost_moderate,9,22,1,gpt_original,a185d7b9b5dc5eec73d4e553ec86ae7780505f3292c90b318e924a042f2f61e9,216193,17,0.8823529411764706,0.5882352941176471,0.5294117647058824,0.35294117647058826,0.4,10,9,5,5,7,3,2,1,7,1,0,time_budget_exceeded,forced_model_answer,10,3004.598473990336,3000.0,1.0015328246634454,1,0,0,5,4,1,1,7,1,1,0,1,0,6,12,0.8333333333333334,0.4166666666666667,0.3333333333333333,0.5,0.5833333333333334,0,0.9166666666666666,0.6527777777777778,0.16666666666666666,0.6,5,1,1,1,0,0,0,1.0,1.0,0.6,0.0,be4e55502b0363fadcc2cd72,a185d7b9b5dc5eec73d4e553ec86ae7780505f3292c90b318e924a042f2f61e9,existing_trace_rescored,a185d7b9b5dc5eec73d4e553ec86ae7780505f3292c90b318e924a042f2f61e9,-1,new,unchanged,0.2222222222222222,0.1111111111111111
gpt-5.6-sol,cost_moderate,9,22,2,gpt_original,e9a840aa56b59ebe633c77aa63ed341c6735d7e8f6e378a39776f90d0e9610d1,58695,17,0.7647058823529411,0.4117647058823529,0.35294117647058826,0.4117647058823529,0.5384615384615384,1,1,1,0,0,1,0,0,1,1,1,natural_answer,natural_model_answer,2,287.32845845632255,3000.0,0.09577615281877418,0,1,0,1,0,0,0,1,1,0,1,0,0,0,12,0.75,0.25,0.16666666666666666,0.5833333333333334,0.6666666666666666,0.16666666666666666,0.7916666666666666,0.5694444444444444,0,0.7777777777777778,5,0.8,0.8,0.8,0,0,0.2,0.8,1.0,0.2,0.0,5be56690dbfc30d7cfc03187,e9a840aa56b59ebe633c77aa63ed341c6735d7e8f6e378a39776f90d0e9610d1,existing_trace_rescored,e9a840aa56b59ebe633c77aa63ed341c6735d7e8f6e378a39776f90d0e9610d1,-1,new,unchanged,0.0,0.0
gpt-5.6-sol,cost_moderate,10,23,0,gpt_original,98cce5a245ede573dbb337c7efdff6f6d36030c02f3dd00abc5f03fc685b2922,258439,17,0.8823529411764706,0.47058823529411764,0.47058823529411764,0.4117647058823529,0.4666666666666667,10,9,6,4,6,4,1,2,7,1,1,time_budget_exceeded,forced_model_answer,10,3038.600652385503,3000.0,1.0128668841285011,1,0,0,6,3,1,2,6,1,1,0,1,0,5,11,0.9090909090909091,0.2727272727272727,0.2727272727272727,0.6363636363636364,0.6363636363636364,0.2727272727272727,0.7212121212121212,0.696969696969697,0.2727272727272727,0.7,6,0.8333333333333334,0.8333333333333334,0.8333333333333334,0,0,0.16666666666666666,0.8333333333333334,1.0,0.5,0.0,577cd134d8455537c5ad02ad,98cce5a245ede573dbb337c7efdff6f6d36030c02f3dd00abc5f03fc685b2922,existing_trace_rescored,98cce5a245ede573dbb337c7efdff6f6d36030c02f3dd00abc5f03fc685b2922,-1,new,unchanged,0.125,0.125
gpt-5.6-sol,cost_moderate,10,23,1,gpt_original,66acd19cce5e3bd629731e5aefdb8ad13d88f27e5a41edace50dbc7a69ab6956,203476,17,0.9411764705882353,0.5294117647058824,0.5294117647058824,0.4117647058823529,0.4375,9,9,5,4,4,5,4,2,3,1,0,natural_answer,natural_model_answer,10,2715.9165778569877,3000.0,0.9053055259523293,0,0,0,5,4,4,2,3,0,0,1,0,0,4,11,1,0.36363636363636365,0.36363636363636365,0.6363636363636364,0.5454545454545454,0.2727272727272727,0.803030303030303,0.7045454545454546,0.18181818181818182,0.6363636363636364,6,0.8333333333333334,0.8333333333333334,0.8333333333333334,0,0,0.16666666666666666,0.8333333333333334,1.0,0.5,0.0,1da440ea584765cba3ac1dde,66acd19cce5e3bd629731e5aefdb8ad13d88f27e5a41edace50dbc7a69ab6956,existing_trace_rescored,66acd19cce5e3bd629731e5aefdb8ad13d88f27e5a41edace50dbc7a69ab6956,-1,new,unchanged,0.4444444444444444,0.4444444444444444
gpt-5.6-sol,cost_moderate,10,23,2,gpt_original,5188bb68ffeb6f1fc759f710a39e7c56be10d1767aa1dc1b2e475b318c794cb5,192172,17,0.8235294117647058,0.35294117647058826,0.35294117647058826,0.47058823529411764,0.5714285714285714,9,9,5,4,5,4,0,1,8,1,1,natural_answer,natural_model_answer,10,2723.623480796814,3000.0,0.907874493598938,1,0,0,5,4,0,1,8,1,0,1,0,0,5,11,0.9090909090909091,0.18181818181818182,0.18181818181818182,0.7272727272727273,0.7272727272727273,0.36363636363636365,0.7090909090909091,0.5909090909090909,0.18181818181818182,0.8,6,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0,0.3333333333333333,0.6666666666666666,1.0,0.5,0.0,a60a5649ee611ee470749291,5188bb68ffeb6f1fc759f710a39e7c56be10d1767aa1dc1b2e475b318c794cb5,existing_trace_rescored,5188bb68ffeb6f1fc759f710a39e7c56be10d1767aa1dc1b2e475b318c794cb5,-1,new,unchanged,0.0,0.0
gpt-5.6-sol,cost_moderate,11,24,0,gpt_original,2ed74fde6e5f44e4549d49a1a2e35fec3a0fff574158777c6cb9aad5c976f87d,217929,17,0.8823529411764706,0.5882352941176471,0.5882352941176471,0.29411764705882354,0.3333333333333333,9,9,6,3,5,4,3,2,4,1,1,natural_answer,natural_model_answer,10,2783.4449726250023,3000.0,0.9278149908750007,1,0,0,6,3,3,2,4,1,0,1,0,0,5,10,1,0.5,0.5,0.5,0.5,0.1,0.95,0.75,0.3,0.5,7,0.7142857142857143,0.7142857142857143,0.7142857142857143,0,0,0.2857142857142857,0.7142857142857143,1.0,0.42857142857142855,0.0,ac443c3dc846334e23e06a31,2ed74fde6e5f44e4549d49a1a2e35fec3a0fff574158777c6cb9aad5c976f87d,existing_trace_rescored,2ed74fde6e5f44e4549d49a1a2e35fec3a0fff574158777c6cb9aad5c976f87d,-1,new,unchanged,0.3,0.3
gpt-5.6-sol,cost_moderate,11,24,1,gpt_original,62efcc5ae1b9996ccb5003c0f84410c2fa955dc6e67de2805ed3e225c05d15a2,211274,17,0.8235294117647058,0.4117647058823529,0.4117647058823529,0.4117647058823529,0.5,9,9,2,7,7,2,1,2,6,1,1,natural_answer,natural_model_answer,10,2664.241685727611,3000.0,0.8880805619092037,0,1,0,2,7,1,2,6,1,0,1,0,0,7,10,1,0.3,0.3,0.7,0.5,0.3,0.9,0.7433333333333333,0.1,0.7,7,0.5714285714285714,0.5714285714285714,0.5714285714285714,0,0,0.42857142857142855,0.5714285714285714,1.0,0.14285714285714285,0.0,8b49356a3f8f3001421df3a2,62efcc5ae1b9996ccb5003c0f84410c2fa955dc6e67de2805ed3e225c05d15a2,existing_trace_rescored,62efcc5ae1b9996ccb5003c0f84410c2fa955dc6e67de2805ed3e225c05d15a2,-1,new,unchanged,0.14285714285714285,0.14285714285714285
gpt-5.6-sol,cost_moderate,11,24,2,gpt_original,74522f21b59f6182081a84e78b6072f8ca6f59be3c19f63ae150ba8c90b5e083,79871,17,0.8235294117647058,0.47058823529411764,0.47058823529411764,0.35294117647058826,0.42857142857142855,1,1,1,0,0,1,0,0,1,1,1,natural_answer,natural_model_answer,2,296.2451362516731,3000.0,0.0987483787505577,0,1,0,1,0,0,0,1,1,0,1,0,0,0,10,0.9,0.3,0.3,0.6,0.7,0.1,0.85,0.6066666666666667,0,0.6666666666666666,7,0.7142857142857143,0.7142857142857143,0.7142857142857143,0,0,0.2857142857142857,0.7142857142857143,1.0,0.14285714285714285,0.0,61029b342e24698bc43974c4,74522f21b59f6182081a84e78b6072f8ca6f59be3c19f63ae150ba8c90b5e083,existing_trace_rescored,74522f21b59f6182081a84e78b6072f8ca6f59be3c19f63ae150ba8c90b5e083,-1,new,unchanged,0.0,0.0
gpt-5.6-sol,cost_moderate,12,25,0,gpt_original,fbee4ab8ccc5d8e93c194f73bf73bf1fe2993ae6faf04b6e08095cadabca0a8d,200992,17,0.8823529411764706,0.7058823529411765,0.7058823529411765,0.17647058823529413,0.2,10,10,6,4,6,4,2,2,6,1,1,natural_answer,natural_model_answer,11,2981.8597024213523,3000.0,0.9939532341404508,1,0,0,6,4,2,2,6,1,0,1,0,0,6,7,1,0.5714285714285714,0.5714285714285714,0.42857142857142855,0.42857142857142855,0,1.0,0.7857142857142857,0.2857142857142857,0.42857142857142855,10,0.8,0.8,0.8,0,0,0.2,0.8,1.0,0.4,0.0,c2fb7baf24ca8c10ab80b5e9,fbee4ab8ccc5d8e93c194f73bf73bf1fe2993ae6faf04b6e08095cadabca0a8d,existing_trace_rescored,fbee4ab8ccc5d8e93c194f73bf73bf1fe2993ae6faf04b6e08095cadabca0a8d,-1,new,unchanged,0.16666666666666666,0.16666666666666666
gpt-5.6-sol,cost_moderate,12,25,1,gpt_original,e85909a1eeb14119ede6bd4462e6a60aa66949ebf995f635e38e129df38a2021,86168,17,0.7647058823529411,0.47058823529411764,0.47058823529411764,0.29411764705882354,0.38461538461538464,1,1,1,0,0,1,0,0,1,1,1,natural_answer,natural_model_answer,2,306.1350894905627,3000.0,0.10204502983018755,0,1,0,1,0,0,0,1,1,0,1,0,0,0,7,1,0.2857142857142857,0.2857142857142857,0.7142857142857143,0.7142857142857143,0,1.0,0.6428571428571429,0,0.7142857142857143,10,0.6,0.6,0.6,0,0,0.4,0.6,1.0,0.1,0.0,04bd64dc8a028955c993d076,e85909a1eeb14119ede6bd4462e6a60aa66949ebf995f635e38e129df38a2021,existing_trace_rescored,e85909a1eeb14119ede6bd4462e6a60aa66949ebf995f635e38e129df38a2021,-1,new,unchanged,0.0,0.0
gpt-5.6-sol,cost_moderate,12,25,2,gpt_original,7a67112a6591a41f2cd9585f47e3f35c45d9802565f8ee5010d043f4697bc944,66758,17,0.8235294117647058,0.5294117647058824,0.5294117647058824,0.29411764705882354,0.35714285714285715,1,1,1,0,0,1,0,0,1,1,1,natural_answer,natural_model_answer,2,306.1350894905627,3000.0,0.10204502983018755,0,1,0,1,0,0,0,1,1,0,1,0,0,0,7,1,0.2857142857142857,0.2857142857142857,0.7142857142857143,0.7142857142857143,0,1.0,0.6428571428571429,0,0.7142857142857143,10,0.7,0.7,0.7,0,0,0.3,0.7,1.0,0.1,0.0,cea9f79bac9d8a8dc8973a47,7a67112a6591a41f2cd9585f47e3f35c45d9802565f8ee5010d043f4697bc944,existing_trace_rescored,7a67112a6591a41f2cd9585f47e3f35c45d9802565f8ee5010d043f4697bc944,-1,new,unchanged,0.0,0.0
gpt-5.6-sol,cost_tight,0,1,0,gpt_original,3ed48acea1875c93db2515e71552261771896f06bc45732de8a1fb140fb60919,85208,17,0.9411764705882353,0.4117647058823529,0.4117647058823529,0.5294117647058824,0.5625,3,2,2,1,2,1,0,0,3,1,1,time_budget_exceeded,forced_model_answer,3,909.2945526447147,900.0,1.0103272807163497,1,0,0,2,0,0,0,2,1,1,0,1,0,1,13,1,0.3076923076923077,0.3076923076923077,0.6923076923076923,0.6923076923076923,0.23076923076923078,0.7692307692307693,0.5192307692307693,0.07692307692307693,0.6923076923076923,4,0.75,0.75,0.75,0,0,0.25,0.75,1.0,0.25,0.0,580fb0ecb0c8adaab64d4733,3ed48acea1875c93db2515e71552261771896f06bc45732de8a1fb140fb60919,existing_trace_rescored,3ed48acea1875c93db2515e71552261771896f06bc45732de8a1fb140fb60919,-1,new,unchanged,0.0,0.0
gpt-5.6-sol,cost_tight,0,1,1,gpt_original,2fe025db009229687d135585e3606be2e7860ca099e79bff30227518f9f0a265,98156,17,0.8823529411764706,0.4117647058823529,0.4117647058823529,0.47058823529411764,0.5333333333333333,3,2,2,1,2,1,1,0,2,1,0,time_budget_exceeded,forced_model_answer,3,914.7111808136106,900.0,1.0163457564595673,1,0,0,2,0,0,0,2,1,1,0,1,0,1,13,0.9230769230769231,0.3076923076923077,0.3076923076923077,0.6153846153846154,0.6923076923076923,0.15384615384615385,0.8076923076923077,0.5576923076923077,0.07692307692307693,0.6666666666666666,4,0.75,0.75,0.75,0,0,0.25,0.75,1.0,0.25,0.0,f7dc52808cac9b339cbf7150,2fe025db009229687d135585e3606be2e7860ca099e79bff30227518f9f0a265,existing_trace_rescored,2fe025db009229687d135585e3606be2e7860ca099e79bff30227518f9f0a265,-1,new,unchanged,0.0,0.0
gpt-5.6-sol,cost_tight,0,1,2,gpt_original,d402c36964e17802930650edc66c282a5c07d6c72f85141c2485ef3b2e4bfe24,87805,17,0.8823529411764706,0.5294117647058824,0.5294117647058824,0.35294117647058826,0.4,3,2,3,0,2,1,0,0,3,1,1,time_budget_exceeded,forced_model_answer,3,912.3892045579851,900.0,1.0137657828422055,1,0,0,2,0,0,0,2,1,1,0,1,0,1,13,0.9230769230769231,0.46153846153846156,0.46153846153846156,0.46153846153846156,0.5384615384615384,0.15384615384615385,0.7692307692307693,0.5961538461538461,0.07692307692307693,0.5,4,0.75,0.75,0.75,0,0,0.25,0.75,1.0,0.25,0.0,56e5aaccab0eef552bd2f1d5,d402c36964e17802930650edc66c282a5c07d6c72f85141c2485ef3b2e4bfe24,existing_trace_rescored,d402c36964e17802930650edc66c282a5c07d6c72f85141c2485ef3b2e4bfe24,-1,new,unchanged,0.0,0.0
gpt-5.6-sol,cost_tight,1,2,0,gpt_original,305b9033b1bedad920b078256b9907106c1e5f8501587fe84d58ab07ef112e25,66565,17,0.8823529411764706,0.6470588235294118,0.5882352941176471,0.29411764705882354,0.3333333333333333,1,1,1,0,1,0,0,0,1,1,1,natural_answer,natural_model_answer,2,292.24428213201463,900.0,0.3247158690355718,0,1,0,1,0,0,0,1,1,0,1,0,0,1,14,0.9285714285714286,0.6428571428571429,0.5714285714285714,0.35714285714285715,0.2857142857142857,0.21428571428571427,0.8571428571428571,0.7976190476190477,0.07142857142857142,0.38461538461538464,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0,0.3333333333333333,0.6666666666666666,1.0,0,0.0,927989d8be10ddaa79f830fb,305b9033b1bedad920b078256b9907106c1e5f8501587fe84d58ab07ef112e25,existing_trace_rescored,305b9033b1bedad920b078256b9907106c1e5f8501587fe84d58ab07ef112e25,-1,new,unchanged,0.0,0.0
gpt-5.6-sol,cost_tight,1,2,1,gpt_original,185f4b5152fc53de4a0c4456e284b33d9b60cd6db5bb62b17b7bdadcb3bf9667,65563,17,0.8823529411764706,0.6470588235294118,0.5882352941176471,0.29411764705882354,0.3333333333333333,1,1,1,0,1,0,0,0,1,1,1,natural_answer,natural_model_answer,2,292.24428213201463,900.0,0.3247158690355718,0,1,0,1,0,0,0,1,1,0,1,0,0,1,14,0.9285714285714286,0.6428571428571429,0.5714285714285714,0.35714285714285715,0.35714285714285715,0.07142857142857142,0.9285714285714286,0.7738095238095238,0.07142857142857142,0.38461538461538464,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0,0.3333333333333333,0.6666666666666666,1.0,0,0.0,c4ec3fb526e95f562d4e443b,185f4b5152fc53de4a0c4456e284b33d9b60cd6db5bb62b17b7bdadcb3bf9667,existing_trace_rescored,185f4b5152fc53de4a0c4456e284b33d9b60cd6db5bb62b17b7bdadcb3bf9667,-1,new,unchanged,0.0,0.0
gpt-5.6-sol,cost_tight,1,2,2,gpt_original,96bc1a2b41a9d4bb53a42cbbc92380efee61f238e2ab598bde296b858460ec40,77958,17,0.8823529411764706,0.7058823529411765,0.6470588235294118,0.23529411764705882,0.26666666666666666,3,3,2,1,3,0,2,0,1,1,0,natural_answer,natural_model_answer,4,863.1934962142259,900.0,0.9591038846824732,1,0,0,2,1,2,0,1,0,0,1,0,0,3,14,0.9285714285714286,0.7142857142857143,0.6428571428571429,0.2857142857142857,0.2857142857142857,0.07142857142857142,0.9285714285714286,0.7976190476190477,0.14285714285714285,0.3076923076923077,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,0,0,0.3333333333333333,0.6666666666666666,1.0,0,0.0,e0cf8b89e7b79f95ae79984b,96bc1a2b41a9d4bb53a42cbbc92380efee61f238e2ab598bde296b858460ec40,existing_trace_rescored,96bc1a2b41a9d4bb53a42cbbc92380efee61f238e2ab598bde296b858460ec40,-1,new,unchanged,0.18181818181818182,0.18181818181818182
gpt-5.6-sol,cost_tight,2,4,0,gpt_original,d3cd09e6797dc5d03cb82384f7fcd703829d2701d3c1bdeb8c0c5aa63242bd05,50137,17,0.7058823529411765,0.7058823529411765,0.7058823529411765,0.0,0.0,1,1,1,0,0,1,0,0,1,1,1,natural_answer,natural_model_answer,2,304.2015711776912,900.0,0.33800174575299025,0,1,0,1,0,0,0,1,1,0,1,0,0,0,6,0.8333333333333334,0.8333333333333334,0.8333333333333334,0,0.16666666666666666,0,0.8333333333333334,0.8333333333333334,0,0.0,11,0.6363636363636364,0.6363636363636364,0.6363636363636364,0,0,0.36363636363636365,0.6363636363636364,1.0,0.09090909090909091,0.0,9f68e0c0b3ff5b7d98cb7f1c,d3cd09e6797dc5d03cb82384f7fcd703829d2701d3c1bdeb8c0c5aa63242bd05,existing_trace_rescored,d3cd09e6797dc5d03cb82384f7fcd703829d2701d3c1bdeb8c0c5aa63242bd05,-1,new,unchanged,0.0,0.0
gpt-5.6-sol,cost_tight,2,4,1,gpt_original,129a360815376bb040ffe82698139d4181ffabe8a9f5e8f99155ec52f06a4346,63769,17,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.0,0.0,1,1,1,0,0,1,0,0,1,1,1,natural_answer,natural_model_answer,2,304.2015711776912,900.0,0.33800174575299025,0,1,0,1,0,0,0,1,1,0,1,0,0,0,6,1,1,1,0,0,0,1.0,1.0,0,0.0,11,0.7272727272727273,0.7272727272727273,0.7272727272727273,0,0,0.2727272727272727,0.7272727272727273,1.0,0.09090909090909091,0.0,d6beec4a4fb35d63a4669851,129a360815376bb040ffe82698139d4181ffabe8a9f5e8f99155ec52f06a4346,existing_trace_rescored,129a360815376bb040ffe82698139d4181ffabe8a9f5e8f99155ec52f06a4346,-1,new,unchanged,0.0,0.0
gpt-5.6-sol,cost_tight,2,4,2,gpt_original,887f676884b381afc82d11b9dfaf27aefb2115ffa23c79818ed54c0fe3d6fd96,81326,17,0.7647058823529411,0.7647058823529411,0.7647058823529411,0.0,0.0,3,2,3,0,1,2,1,0,2,1,1,time_budget_exceeded,forced_model_answer,3,912.663649879396,900.0,1.0140707220882177,1,0,0,2,0,1,0,1,0,1,0,1,0,1,6,1,1,1,0,0,0,1.0,1.0,0.16666666666666666,0.0,11,0.6363636363636364,0.6363636363636364,0.6363636363636364,0,0,0.36363636363636365,0.6363636363636364,1.0,0.09090909090909091,0.0,e96467a4df5577199a1c0572,887f676884b381afc82d11b9dfaf27aefb2115ffa23c79818ed54c0fe3d6fd96,existing_trace_rescored,887f676884b381afc82d11b9dfaf27aefb2115ffa23c79818ed54c0fe3d6fd96,-1,new,unchanged,0.07692307692307693,0.07692307692307693
gpt-5.6-sol,cost_tight,3,5,0,gpt_original,0edef9d2719c1541214978c46d78d347f855e2e350430526a0f0d320af2847a9,74019,17,0.7647058823529411,0.7058823529411765,0.7058823529411765,0.058823529411764705,0.07692307692307693,1,1,1,0,0,1,0,0,1,1,1,natural_answer,natural_model_answer,2,293.7330862134695,900.0,0.3263700957927439,0,1,0,1,0,0,0,1,1,0,1,0,0,0,5,0.6,0.4,0.4,0.2,0.4,0.2,0.7,0.7,0,0.3333333333333333,12,0.8333333333333334,0.8333333333333334,0.8333333333333334,0,0,0.16666666666666666,0.8333333333333334,1.0,0.08333333333333333,0.0,1f271708f61ff3b1b5c921be,0edef9d2719c1541214978c46d78d347f855e2e350430526a0f0d320af2847a9,existing_trace_rescored,0edef9d2719c1541214978c46d78d347f855e2e350430526a0f0d320af2847a9,-1,new,unchanged,0.0,0.0
gpt-5.6-sol,cost_tight,3,5,1,gpt_original,1904d66d304f462ef747d48057d9ae58732a492d61c328725c6c25173186273b,56817,17,0.7647058823529411,0.7058823529411765,0.7058823529411765,0.058823529411764705,0.07692307692307693,1,1,1,0,0,1,0,0,1,1,1,natural_answer,natural_model_answer,2,293.7330862134695,900.0,0.3263700957927439,0,1,0,1,0,0,0,1,1,0,1,0,0,0,5,0.6,0.4,0.4,0.2,0.4,0.2,0.7,0.7,0,0.3333333333333333,12,0.8333333333333334,0.8333333333333334,0.8333333333333334,0,0,0.16666666666666666,0.8333333333333334,1.0,0.08333333333333333,0.0,c38e7a09a16ee28db2713e7c,1904d66d304f462ef747d48057d9ae58732a492d61c328725c6c25173186273b,existing_trace_rescored,1904d66d304f462ef747d48057d9ae58732a492d61c328725c6c25173186273b,-1,new,unchanged,0.0,0.0
gpt-5.6-sol,cost_tight,3,5,2,gpt_original,c52360b61a13bf4d48b6b9d6548dde4d40b8c2a43caa8f2d433092acd4facee6,57762,17,0.7647058823529411,0.7058823529411765,0.7058823529411765,0.058823529411764705,0.07692307692307693,1,1,1,0,0,1,0,0,1,1,1,natural_answer,natural_model_answer,2,293.7330862134695,900.0,0.3263700957927439,0,1,0,1,0,0,0,1,1,0,1,0,0,0,5,0.6,0.4,0.4,0.2,0.4,0.2,0.7,0.7,0,0.3333333333333333,12,0.8333333333333334,0.8333333333333334,0.8333333333333334,0,0,0.16666666666666666,0.8333333333333334,1.0,0.08333333333333333,0.0,4c4aa2c34da4b8ca5e17b598,c52360b61a13bf4d48b6b9d6548dde4d40b8c2a43caa8f2d433092acd4facee6,existing_trace_rescored,c52360b61a13bf4d48b6b9d6548dde4d40b8c2a43caa8f2d433092acd4facee6,-1,new,unchanged,0.0,0.0
gpt-5.6-sol,cost_tight,4,6,0,gpt_original,4843a935c9473be9ea9edff6e588855ea74873030ff8c64f73ee90369bfb5ac3,85371,17,0.9411764705882353,0.6470588235294118,0.6470588235294118,0.29411764705882354,0.3125,3,3,3,0,1,2,1,0,2,1,1,natural_answer,natural_model_answer,4,880.592652540654,900.0,0.9784362806007266,1,0,0,3,0,1,0,2,1,0,1,0,0,1,11,1,0.5454545454545454,0.5454545454545454,0.45454545454545453,0.45454545454545453,0.18181818181818182,0.8181818181818182,0.6818181818181818,0.09090909090909091,0.45454545454545453,6,0.8333333333333334,0.8333333333333334,0.8333333333333334,0,0,0.16666666666666666,0.8333333333333334,1.0,0.3333333333333333,0.0,9a856c60685a885e50e524bc,4843a935c9473be9ea9edff6e588855ea74873030ff8c64f73ee90369bfb5ac3,existing_trace_rescored,4843a935c9473be9ea9edff6e588855ea74873030ff8c64f73ee90369bfb5ac3,-1,new,unchanged,0.09090909090909091,0.09090909090909091
