model,budget,doc_index,doc_id,order,source_cohort,hypothesis,position,gold_label,gold_nonempty,gold_size,submitted_size,valid_hypothesis_submission,label_correct,evidence_exact,joint_correct,label_correct_wrong_evidence,missing_count,extra_count,overlap_count,missing_any,extra_any,evidence_precision,evidence_recall,feedback_calls,visible_feedback_calls,queried,ever_exact_proposal,submitted_exactly_verified,first_proposal_exact,wrong_first_final_exact,exact_seen_final_wrong,revised_after_wrong,final_changed_from_first,gold_evidence_ids,submitted_evidence_ids,first_visible_evidence_ids,first_visible_feedback_status,slot_id,source_sha256,agent_id,score_version,answer_change_reason
gpt-5.6-sol,cost_free,6,11,1,gpt_original,nda-3,4,Entailment,1,1,1,1,1,1,1,0,0,0,1,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[13],[13],,,63bbb6b480bed2f524680d63,7f9a79fb5548b5ca51ecf8481a6ff9762ad460a98237d678f01936b55cd1cab9,-1,new,unchanged
gpt-5.6-sol,cost_free,6,11,1,gpt_original,nda-17,5,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[],[],,,63bbb6b480bed2f524680d63,7f9a79fb5548b5ca51ecf8481a6ff9762ad460a98237d678f01936b55cd1cab9,-1,new,unchanged
gpt-5.6-sol,cost_free,6,11,1,gpt_original,nda-15,6,Entailment,1,1,1,1,1,1,1,0,0,0,1,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[38],[38],,,63bbb6b480bed2f524680d63,7f9a79fb5548b5ca51ecf8481a6ff9762ad460a98237d678f01936b55cd1cab9,-1,new,unchanged
gpt-5.6-sol,cost_free,6,11,1,gpt_original,nda-2,7,Contradiction,1,1,1,1,1,1,1,0,0,0,1,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[13],[13],,,63bbb6b480bed2f524680d63,7f9a79fb5548b5ca51ecf8481a6ff9762ad460a98237d678f01936b55cd1cab9,-1,new,unchanged
gpt-5.6-sol,cost_free,6,11,1,gpt_original,nda-19,8,NotMentioned,0,0,1,1,0,0,0,0,0,1,0,0,1,0.0,1.0,0,0,0,0,0,,0,0,0,0,[],[48],,,63bbb6b480bed2f524680d63,7f9a79fb5548b5ca51ecf8481a6ff9762ad460a98237d678f01936b55cd1cab9,-1,new,unchanged
gpt-5.6-sol,cost_free,6,11,1,gpt_original,nda-18,9,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[],[],,,63bbb6b480bed2f524680d63,7f9a79fb5548b5ca51ecf8481a6ff9762ad460a98237d678f01936b55cd1cab9,-1,new,unchanged
gpt-5.6-sol,cost_free,6,11,1,gpt_original,nda-20,10,NotMentioned,0,0,1,1,0,0,0,0,0,1,0,0,1,0.0,1.0,0,0,0,0,0,,0,0,0,0,[],[48],,,63bbb6b480bed2f524680d63,7f9a79fb5548b5ca51ecf8481a6ff9762ad460a98237d678f01936b55cd1cab9,-1,new,unchanged
gpt-5.6-sol,cost_free,6,11,1,gpt_original,nda-4,11,Entailment,1,2,1,1,1,0,0,1,1,0,1,1,0,1.0,0.5,0,0,0,0,0,,0,0,0,0,"[15, 17]",[17],,,63bbb6b480bed2f524680d63,7f9a79fb5548b5ca51ecf8481a6ff9762ad460a98237d678f01936b55cd1cab9,-1,new,unchanged
gpt-5.6-sol,cost_free,6,11,1,gpt_original,nda-1,12,Contradiction,1,1,1,1,1,1,1,0,0,0,1,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[13],[13],,,63bbb6b480bed2f524680d63,7f9a79fb5548b5ca51ecf8481a6ff9762ad460a98237d678f01936b55cd1cab9,-1,new,unchanged
gpt-5.6-sol,cost_free,6,11,1,gpt_original,nda-7,13,Entailment,1,1,1,1,1,1,1,0,0,0,1,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[36],[36],,,63bbb6b480bed2f524680d63,7f9a79fb5548b5ca51ecf8481a6ff9762ad460a98237d678f01936b55cd1cab9,-1,new,unchanged
gpt-5.6-sol,cost_free,6,11,1,gpt_original,nda-5,14,Entailment,1,5,3,1,1,0,0,1,2,0,3,1,0,1.0,0.6,0,0,0,0,0,,0,0,0,0,"[15, 18, 19, 20, 36]","[18, 19, 20]",,,63bbb6b480bed2f524680d63,7f9a79fb5548b5ca51ecf8481a6ff9762ad460a98237d678f01936b55cd1cab9,-1,new,unchanged
gpt-5.6-sol,cost_free,6,11,1,gpt_original,nda-11,15,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,1,1,1,0,0,0,1,0,0,1,[],[],"[3, 7]",Contain Irrelevant Evidences,63bbb6b480bed2f524680d63,7f9a79fb5548b5ca51ecf8481a6ff9762ad460a98237d678f01936b55cd1cab9,-1,new,unchanged
gpt-5.6-sol,cost_free,6,11,1,gpt_original,nda-8,16,NotMentioned,0,0,3,1,0,0,0,0,0,3,0,0,1,0.0,1.0,0,0,0,0,0,,0,0,0,0,[],"[30, 32, 33]",,,63bbb6b480bed2f524680d63,7f9a79fb5548b5ca51ecf8481a6ff9762ad460a98237d678f01936b55cd1cab9,-1,new,unchanged
gpt-5.6-sol,cost_free,6,11,2,gpt_original,nda-19,0,NotMentioned,0,0,1,1,0,0,0,0,0,1,0,0,1,0.0,1.0,0,0,0,0,0,,0,0,0,0,[],[48],,,e72c771bf3caa5288980c169,84b274cc266ad8d78437af1d92633874f8c92b68a061bdb1dce7b7a267764b34,-1,new,unchanged
gpt-5.6-sol,cost_free,6,11,2,gpt_original,nda-8,1,NotMentioned,0,0,3,1,0,0,0,0,0,3,0,0,1,0.0,1.0,0,0,0,0,0,,0,0,0,0,[],"[30, 32, 33]",,,e72c771bf3caa5288980c169,84b274cc266ad8d78437af1d92633874f8c92b68a061bdb1dce7b7a267764b34,-1,new,unchanged
gpt-5.6-sol,cost_free,6,11,2,gpt_original,nda-11,2,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,1,1,1,0,0,0,1,0,0,1,[],[],"[3, 7]",Contain Irrelevant Evidences,e72c771bf3caa5288980c169,84b274cc266ad8d78437af1d92633874f8c92b68a061bdb1dce7b7a267764b34,-1,new,unchanged
gpt-5.6-sol,cost_free,6,11,2,gpt_original,nda-12,3,Entailment,1,2,1,1,1,0,0,1,1,0,1,1,0,1.0,0.5,0,0,0,0,0,,0,0,0,0,"[24, 31]",[31],,,e72c771bf3caa5288980c169,84b274cc266ad8d78437af1d92633874f8c92b68a061bdb1dce7b7a267764b34,-1,new,unchanged
gpt-5.6-sol,cost_free,6,11,2,gpt_original,nda-1,4,Contradiction,1,1,1,1,1,1,1,0,0,0,1,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[13],[13],,,e72c771bf3caa5288980c169,84b274cc266ad8d78437af1d92633874f8c92b68a061bdb1dce7b7a267764b34,-1,new,unchanged
gpt-5.6-sol,cost_free,6,11,2,gpt_original,nda-16,5,Entailment,1,1,1,1,1,1,1,0,0,0,1,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[48],[48],,,e72c771bf3caa5288980c169,84b274cc266ad8d78437af1d92633874f8c92b68a061bdb1dce7b7a267764b34,-1,new,unchanged
gpt-5.6-sol,cost_free,6,11,2,gpt_original,nda-10,6,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[],[],,,e72c771bf3caa5288980c169,84b274cc266ad8d78437af1d92633874f8c92b68a061bdb1dce7b7a267764b34,-1,new,unchanged
gpt-5.6-sol,cost_free,6,11,2,gpt_original,nda-2,7,Contradiction,1,1,1,1,1,1,1,0,0,0,1,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[13],[13],,,e72c771bf3caa5288980c169,84b274cc266ad8d78437af1d92633874f8c92b68a061bdb1dce7b7a267764b34,-1,new,unchanged
gpt-5.6-sol,cost_free,6,11,2,gpt_original,nda-15,8,Entailment,1,1,1,1,1,1,1,0,0,0,1,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[38],[38],,,e72c771bf3caa5288980c169,84b274cc266ad8d78437af1d92633874f8c92b68a061bdb1dce7b7a267764b34,-1,new,unchanged
gpt-5.6-sol,cost_free,6,11,2,gpt_original,nda-20,9,NotMentioned,0,0,1,1,0,0,0,0,0,1,0,0,1,0.0,1.0,0,0,0,0,0,,0,0,0,0,[],[48],,,e72c771bf3caa5288980c169,84b274cc266ad8d78437af1d92633874f8c92b68a061bdb1dce7b7a267764b34,-1,new,unchanged
gpt-5.6-sol,cost_free,6,11,2,gpt_original,nda-18,10,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[],[],,,e72c771bf3caa5288980c169,84b274cc266ad8d78437af1d92633874f8c92b68a061bdb1dce7b7a267764b34,-1,new,unchanged
gpt-5.6-sol,cost_free,6,11,2,gpt_original,nda-7,11,Entailment,1,1,1,1,1,1,1,0,0,0,1,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[36],[36],,,e72c771bf3caa5288980c169,84b274cc266ad8d78437af1d92633874f8c92b68a061bdb1dce7b7a267764b34,-1,new,unchanged
gpt-5.6-sol,cost_free,6,11,2,gpt_original,nda-13,12,Entailment,1,2,1,1,1,0,0,1,1,0,1,1,0,1.0,0.5,0,0,0,0,0,,0,0,0,0,"[24, 28]",[28],,,e72c771bf3caa5288980c169,84b274cc266ad8d78437af1d92633874f8c92b68a061bdb1dce7b7a267764b34,-1,new,unchanged
gpt-5.6-sol,cost_free,6,11,2,gpt_original,nda-5,13,Entailment,1,5,3,1,1,0,0,1,2,0,3,1,0,1.0,0.6,0,0,0,0,0,,0,0,0,0,"[15, 18, 19, 20, 36]","[18, 19, 20]",,,e72c771bf3caa5288980c169,84b274cc266ad8d78437af1d92633874f8c92b68a061bdb1dce7b7a267764b34,-1,new,unchanged
gpt-5.6-sol,cost_free,6,11,2,gpt_original,nda-17,14,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[],[],,,e72c771bf3caa5288980c169,84b274cc266ad8d78437af1d92633874f8c92b68a061bdb1dce7b7a267764b34,-1,new,unchanged
gpt-5.6-sol,cost_free,6,11,2,gpt_original,nda-4,15,Entailment,1,2,1,1,1,0,0,1,1,0,1,1,0,1.0,0.5,0,0,0,0,0,,0,0,0,0,"[15, 17]",[17],,,e72c771bf3caa5288980c169,84b274cc266ad8d78437af1d92633874f8c92b68a061bdb1dce7b7a267764b34,-1,new,unchanged
gpt-5.6-sol,cost_free,6,11,2,gpt_original,nda-3,16,Entailment,1,1,1,1,1,1,1,0,0,0,1,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[13],[13],,,e72c771bf3caa5288980c169,84b274cc266ad8d78437af1d92633874f8c92b68a061bdb1dce7b7a267764b34,-1,new,unchanged
gpt-5.6-sol,cost_free,7,18,0,gpt_original,nda-10,0,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,1,1,1,1,1,1,0,0,0,0,[],[],[],Evidence Correct,b6932678a6176a507f28cf4c,c2fe97d2d1a2e01407f07002d92ae1cc0b2c8ab8cc8206e3da0ef85d0996c9b8,-1,new,unchanged
gpt-5.6-sol,cost_free,7,18,0,gpt_original,nda-4,1,Entailment,1,1,1,1,1,1,1,0,0,0,1,0,0,1.0,1.0,1,1,1,1,1,1,0,0,0,0,[25],[25],[25],Evidence Correct,b6932678a6176a507f28cf4c,c2fe97d2d1a2e01407f07002d92ae1cc0b2c8ab8cc8206e3da0ef85d0996c9b8,-1,new,unchanged
gpt-5.6-sol,cost_free,7,18,0,gpt_original,nda-8,2,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,1,1,1,1,1,1,0,0,0,0,[],[],[],Evidence Correct,b6932678a6176a507f28cf4c,c2fe97d2d1a2e01407f07002d92ae1cc0b2c8ab8cc8206e3da0ef85d0996c9b8,-1,new,unchanged
gpt-5.6-sol,cost_free,7,18,0,gpt_original,nda-12,3,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,1,1,1,1,1,1,0,0,0,0,[],[],[],Evidence Correct,b6932678a6176a507f28cf4c,c2fe97d2d1a2e01407f07002d92ae1cc0b2c8ab8cc8206e3da0ef85d0996c9b8,-1,new,unchanged
gpt-5.6-sol,cost_free,7,18,0,gpt_original,nda-19,4,Entailment,1,2,2,1,1,1,1,0,0,0,2,0,0,1.0,1.0,2,2,1,1,1,0,1,0,1,1,"[22, 29]","[22, 29]",[29],Evidence Incomplete,b6932678a6176a507f28cf4c,c2fe97d2d1a2e01407f07002d92ae1cc0b2c8ab8cc8206e3da0ef85d0996c9b8,-1,new,unchanged
gpt-5.6-sol,cost_free,7,18,0,gpt_original,nda-3,5,Entailment,1,1,1,1,1,1,1,0,0,0,1,0,0,1.0,1.0,1,1,1,1,1,1,0,0,0,0,[23],[23],[23],Evidence Correct,b6932678a6176a507f28cf4c,c2fe97d2d1a2e01407f07002d92ae1cc0b2c8ab8cc8206e3da0ef85d0996c9b8,-1,new,unchanged
gpt-5.6-sol,cost_free,7,18,0,gpt_original,nda-16,6,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,2,2,1,1,1,0,1,0,1,1,[],[],[26],Contain Irrelevant Evidences,b6932678a6176a507f28cf4c,c2fe97d2d1a2e01407f07002d92ae1cc0b2c8ab8cc8206e3da0ef85d0996c9b8,-1,new,unchanged
gpt-5.6-sol,cost_free,7,18,0,gpt_original,nda-1,7,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,2,2,1,1,1,0,1,0,1,1,[],[],[23],Contain Irrelevant Evidences,b6932678a6176a507f28cf4c,c2fe97d2d1a2e01407f07002d92ae1cc0b2c8ab8cc8206e3da0ef85d0996c9b8,-1,new,unchanged
gpt-5.6-sol,cost_free,7,18,0,gpt_original,nda-15,8,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,2,2,1,1,1,0,1,0,1,1,[],[],[26],Contain Irrelevant Evidences,b6932678a6176a507f28cf4c,c2fe97d2d1a2e01407f07002d92ae1cc0b2c8ab8cc8206e3da0ef85d0996c9b8,-1,new,unchanged
gpt-5.6-sol,cost_free,7,18,0,gpt_original,nda-7,9,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,2,2,1,1,1,0,1,0,1,1,[],[],"[24, 25]",Contain Irrelevant Evidences,b6932678a6176a507f28cf4c,c2fe97d2d1a2e01407f07002d92ae1cc0b2c8ab8cc8206e3da0ef85d0996c9b8,-1,new,unchanged
gpt-5.6-sol,cost_free,7,18,0,gpt_original,nda-20,10,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,2,2,1,1,1,0,1,0,1,1,[],[],[26],Contain Irrelevant Evidences,b6932678a6176a507f28cf4c,c2fe97d2d1a2e01407f07002d92ae1cc0b2c8ab8cc8206e3da0ef85d0996c9b8,-1,new,unchanged
gpt-5.6-sol,cost_free,7,18,0,gpt_original,nda-11,11,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,2,2,1,1,1,0,1,0,1,1,[],[],"[3, 7]",Contain Irrelevant Evidences,b6932678a6176a507f28cf4c,c2fe97d2d1a2e01407f07002d92ae1cc0b2c8ab8cc8206e3da0ef85d0996c9b8,-1,new,unchanged
gpt-5.6-sol,cost_free,7,18,0,gpt_original,nda-17,12,Contradiction,1,2,2,1,1,1,1,0,0,0,2,0,0,1.0,1.0,2,2,1,1,1,0,1,0,1,1,"[24, 25]","[24, 25]",[25],Evidence Incomplete,b6932678a6176a507f28cf4c,c2fe97d2d1a2e01407f07002d92ae1cc0b2c8ab8cc8206e3da0ef85d0996c9b8,-1,new,unchanged
gpt-5.6-sol,cost_free,7,18,0,gpt_original,nda-13,13,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,1,1,1,1,1,1,0,0,0,0,[],[],[],Evidence Correct,b6932678a6176a507f28cf4c,c2fe97d2d1a2e01407f07002d92ae1cc0b2c8ab8cc8206e3da0ef85d0996c9b8,-1,new,unchanged
gpt-5.6-sol,cost_free,7,18,0,gpt_original,nda-2,14,Contradiction,1,1,1,1,1,1,1,0,0,0,1,0,0,1.0,1.0,1,1,1,1,1,1,0,0,0,0,[23],[23],[23],Evidence Correct,b6932678a6176a507f28cf4c,c2fe97d2d1a2e01407f07002d92ae1cc0b2c8ab8cc8206e3da0ef85d0996c9b8,-1,new,unchanged
gpt-5.6-sol,cost_free,7,18,0,gpt_original,nda-5,15,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,1,1,1,1,1,1,0,0,0,0,[],[],[],Evidence Correct,b6932678a6176a507f28cf4c,c2fe97d2d1a2e01407f07002d92ae1cc0b2c8ab8cc8206e3da0ef85d0996c9b8,-1,new,unchanged
gpt-5.6-sol,cost_free,7,18,0,gpt_original,nda-18,16,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,2,2,1,1,1,0,1,0,1,1,[],[],[27],Contain Irrelevant Evidences,b6932678a6176a507f28cf4c,c2fe97d2d1a2e01407f07002d92ae1cc0b2c8ab8cc8206e3da0ef85d0996c9b8,-1,new,unchanged
gpt-5.6-sol,cost_free,7,18,1,gpt_original,nda-13,0,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[],[],,,bc1ca5872e1b4e49bfd47237,ef559da45d48e93814c9d05bf2ddd057bbe92401973c4fb9f09d444d7cf05954,-1,new,unchanged
gpt-5.6-sol,cost_free,7,18,1,gpt_original,nda-10,1,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[],[],,,bc1ca5872e1b4e49bfd47237,ef559da45d48e93814c9d05bf2ddd057bbe92401973c4fb9f09d444d7cf05954,-1,new,unchanged
gpt-5.6-sol,cost_free,7,18,1,gpt_original,nda-12,2,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[],[],,,bc1ca5872e1b4e49bfd47237,ef559da45d48e93814c9d05bf2ddd057bbe92401973c4fb9f09d444d7cf05954,-1,new,unchanged
gpt-5.6-sol,cost_free,7,18,1,gpt_original,nda-16,3,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[],[],,,bc1ca5872e1b4e49bfd47237,ef559da45d48e93814c9d05bf2ddd057bbe92401973c4fb9f09d444d7cf05954,-1,new,unchanged
gpt-5.6-sol,cost_free,7,18,1,gpt_original,nda-3,4,Entailment,1,1,0,0,0,0,0,0,1,0,0,1,0,0.0,0.0,0,0,0,0,0,,0,0,0,0,[23],[],,,bc1ca5872e1b4e49bfd47237,ef559da45d48e93814c9d05bf2ddd057bbe92401973c4fb9f09d444d7cf05954,-1,new,unchanged
gpt-5.6-sol,cost_free,7,18,1,gpt_original,nda-17,5,Contradiction,1,2,1,1,1,0,0,1,1,0,1,1,0,1.0,0.5,0,0,0,0,0,,0,0,0,0,"[24, 25]",[25],,,bc1ca5872e1b4e49bfd47237,ef559da45d48e93814c9d05bf2ddd057bbe92401973c4fb9f09d444d7cf05954,-1,new,unchanged
gpt-5.6-sol,cost_free,7,18,1,gpt_original,nda-15,6,NotMentioned,0,0,1,1,0,0,0,0,0,1,0,0,1,0.0,1.0,0,0,0,0,0,,0,0,0,0,[],[26],,,bc1ca5872e1b4e49bfd47237,ef559da45d48e93814c9d05bf2ddd057bbe92401973c4fb9f09d444d7cf05954,-1,new,unchanged
gpt-5.6-sol,cost_free,7,18,1,gpt_original,nda-2,7,Contradiction,1,1,1,1,1,1,1,0,0,0,1,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[23],[23],,,bc1ca5872e1b4e49bfd47237,ef559da45d48e93814c9d05bf2ddd057bbe92401973c4fb9f09d444d7cf05954,-1,new,unchanged
gpt-5.6-sol,cost_free,7,18,1,gpt_original,nda-19,8,Entailment,1,2,1,1,1,0,0,1,1,0,1,1,0,1.0,0.5,0,0,0,0,0,,0,0,0,0,"[22, 29]",[29],,,bc1ca5872e1b4e49bfd47237,ef559da45d48e93814c9d05bf2ddd057bbe92401973c4fb9f09d444d7cf05954,-1,new,unchanged
gpt-5.6-sol,cost_free,7,18,1,gpt_original,nda-18,9,NotMentioned,0,0,1,1,0,0,0,0,0,1,0,0,1,0.0,1.0,0,0,0,0,0,,0,0,0,0,[],[27],,,bc1ca5872e1b4e49bfd47237,ef559da45d48e93814c9d05bf2ddd057bbe92401973c4fb9f09d444d7cf05954,-1,new,unchanged
gpt-5.6-sol,cost_free,7,18,1,gpt_original,nda-20,10,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[],[],,,bc1ca5872e1b4e49bfd47237,ef559da45d48e93814c9d05bf2ddd057bbe92401973c4fb9f09d444d7cf05954,-1,new,unchanged
gpt-5.6-sol,cost_free,7,18,1,gpt_original,nda-4,11,Entailment,1,1,0,0,0,0,0,0,1,0,0,1,0,0.0,0.0,0,0,0,0,0,,0,0,0,0,[25],[],,,bc1ca5872e1b4e49bfd47237,ef559da45d48e93814c9d05bf2ddd057bbe92401973c4fb9f09d444d7cf05954,-1,new,unchanged
gpt-5.6-sol,cost_free,7,18,1,gpt_original,nda-1,12,NotMentioned,0,0,1,1,0,0,0,0,0,1,0,0,1,0.0,1.0,0,0,0,0,0,,0,0,0,0,[],[23],,,bc1ca5872e1b4e49bfd47237,ef559da45d48e93814c9d05bf2ddd057bbe92401973c4fb9f09d444d7cf05954,-1,new,unchanged
gpt-5.6-sol,cost_free,7,18,1,gpt_original,nda-7,13,NotMentioned,0,0,1,1,0,0,0,0,0,1,0,0,1,0.0,1.0,0,0,0,0,0,,0,0,0,0,[],[25],,,bc1ca5872e1b4e49bfd47237,ef559da45d48e93814c9d05bf2ddd057bbe92401973c4fb9f09d444d7cf05954,-1,new,unchanged
gpt-5.6-sol,cost_free,7,18,1,gpt_original,nda-5,14,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[],[],,,bc1ca5872e1b4e49bfd47237,ef559da45d48e93814c9d05bf2ddd057bbe92401973c4fb9f09d444d7cf05954,-1,new,unchanged
gpt-5.6-sol,cost_free,7,18,1,gpt_original,nda-11,15,NotMentioned,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1,1,1,0,0,0,0,0,0,1,[],[],"[3, 7]",Contain Irrelevant Evidences,bc1ca5872e1b4e49bfd47237,ef559da45d48e93814c9d05bf2ddd057bbe92401973c4fb9f09d444d7cf05954,-1,new,unchanged
gpt-5.6-sol,cost_free,7,18,1,gpt_original,nda-8,16,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[],[],,,bc1ca5872e1b4e49bfd47237,ef559da45d48e93814c9d05bf2ddd057bbe92401973c4fb9f09d444d7cf05954,-1,new,unchanged
gpt-5.6-sol,cost_free,7,18,2,gpt_original,nda-19,0,Entailment,1,2,1,1,1,0,0,1,1,0,1,1,0,1.0,0.5,0,0,0,0,0,,0,0,0,0,"[22, 29]",[29],,,aaf8d964572f3252b54e2203,49c453fc40c8b5ea43ba46e8cd1d5e0a7f060d607ff7f4abbbc8e1654e78e8fb,-1,new,unchanged
gpt-5.6-sol,cost_free,7,18,2,gpt_original,nda-8,1,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[],[],,,aaf8d964572f3252b54e2203,49c453fc40c8b5ea43ba46e8cd1d5e0a7f060d607ff7f4abbbc8e1654e78e8fb,-1,new,unchanged
gpt-5.6-sol,cost_free,7,18,2,gpt_original,nda-11,2,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,1,1,1,0,0,0,1,0,0,1,[],[],"[3, 7]",Contain Irrelevant Evidences,aaf8d964572f3252b54e2203,49c453fc40c8b5ea43ba46e8cd1d5e0a7f060d607ff7f4abbbc8e1654e78e8fb,-1,new,unchanged
gpt-5.6-sol,cost_free,7,18,2,gpt_original,nda-12,3,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[],[],,,aaf8d964572f3252b54e2203,49c453fc40c8b5ea43ba46e8cd1d5e0a7f060d607ff7f4abbbc8e1654e78e8fb,-1,new,unchanged
gpt-5.6-sol,cost_free,7,18,2,gpt_original,nda-1,4,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[],[],,,aaf8d964572f3252b54e2203,49c453fc40c8b5ea43ba46e8cd1d5e0a7f060d607ff7f4abbbc8e1654e78e8fb,-1,new,unchanged
gpt-5.6-sol,cost_free,7,18,2,gpt_original,nda-16,5,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[],[],,,aaf8d964572f3252b54e2203,49c453fc40c8b5ea43ba46e8cd1d5e0a7f060d607ff7f4abbbc8e1654e78e8fb,-1,new,unchanged
gpt-5.6-sol,cost_free,7,18,2,gpt_original,nda-10,6,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[],[],,,aaf8d964572f3252b54e2203,49c453fc40c8b5ea43ba46e8cd1d5e0a7f060d607ff7f4abbbc8e1654e78e8fb,-1,new,unchanged
gpt-5.6-sol,cost_free,7,18,2,gpt_original,nda-2,7,Contradiction,1,1,1,1,1,1,1,0,0,0,1,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[23],[23],,,aaf8d964572f3252b54e2203,49c453fc40c8b5ea43ba46e8cd1d5e0a7f060d607ff7f4abbbc8e1654e78e8fb,-1,new,unchanged
gpt-5.6-sol,cost_free,7,18,2,gpt_original,nda-15,8,NotMentioned,0,0,0,1,1,1,1,0,0,0,0,0,0,1.0,1.0,0,0,0,0,0,,0,0,0,0,[],[],,,aaf8d964572f3252b54e2203,49c453fc40c8b5ea43ba46e8cd1d5e0a7f060d607ff7f4abbbc8e1654e78e8fb,-1,new,unchanged
gpt-5.6-sol,cost_free,7,18,2,gpt_original,nda-20,9,NotMentioned,0,0,1,1,0,0,0,0,0,1,0,0,1,0.0,1.0,0,0,0,0,0,,0,0,0,0,[],[26],,,aaf8d964572f3252b54e2203,49c453fc40c8b5ea43ba46e8cd1d5e0a7f060d607ff7f4abbbc8e1654e78e8fb,-1,new,unchanged
gpt-5.6-sol,cost_free,7,18,2,gpt_original,nda-18,10,NotMentioned,0,0,1,1,0,0,0,0,0,1,0,0,1,0.0,1.0,0,0,0,0,0,,0,0,0,0,[],[27],,,aaf8d964572f3252b54e2203,49c453fc40c8b5ea43ba46e8cd1d5e0a7f060d607ff7f4abbbc8e1654e78e8fb,-1,new,unchanged
gpt-5.6-sol,cost_free,7,18,2,gpt_original,nda-7,11,NotMentioned,0,0,1,1,0,0,0,0,0,1,0,0,1,0.0,1.0,0,0,0,0,0,,0,0,0,0,[],[25],,,aaf8d964572f3252b54e2203,49c453fc40c8b5ea43ba46e8cd1d5e0a7f060d607ff7f4abbbc8e1654e78e8fb,-1,new,unchanged
