comparison,model,system,scenario,slice_kind,slice,metric,unit,N,regime,analysis_unit,report_scale,report_score_unit,report_delta_unit,complete,naive_full_mean,naive_expected_units,naive_known_units,naive_missing_units,naive_absolute_record,naive_cohort_id,cached_full_mean,cached_expected_units,cached_known_units,cached_missing_units,cached_absolute_record,cached_cohort_id,poolact_full_mean,poolact_expected_units,poolact_known_units,poolact_missing_units,poolact_absolute_record,poolact_cohort_id,cached_minus_naive,poolact_minus_naive,poolact_minus_cached
N4_strategy,glm-5.3,poolact,evidence_audit,task,cc-large:1,evidence_acc_mi,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.75,1,1,0,2552,glm_rerun_20260912,0.7205882352941176,1,1,0,2548,glm_rerun_20260912,0.8529411764705882,1,1,0,2556,glm_rerun_20260912,-0.0294117647058824,0.1029411764705882,0.1323529411764706
N4_strategy,glm-5.3,poolact,evidence_audit,task,cc-large:1,evidence_acc_mv,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.7647058823529411,1,1,0,2553,glm_rerun_20260912,0.7647058823529411,1,1,0,2549,glm_rerun_20260912,0.8235294117647058,1,1,0,2557,glm_rerun_20260912,0E-16,0.0588235294117647,0.0588235294117647
N4_strategy,glm-5.3,poolact,evidence_audit,task,cc-large:1,label_acc_mi,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.9264705882352942,1,1,0,2554,glm_rerun_20260912,0.8823529411764706,1,1,0,2550,glm_rerun_20260912,0.8823529411764706,1,1,0,2558,glm_rerun_20260912,-0.0441176470588236,-0.0441176470588236,0E-16
N4_strategy,glm-5.3,poolact,evidence_audit,task,cc-large:1,label_acc_mv,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.9411764705882353,1,1,0,2555,glm_rerun_20260912,0.8823529411764706,1,1,0,2551,glm_rerun_20260912,0.8823529411764706,1,1,0,2559,glm_rerun_20260912,-0.0588235294117647,-0.0588235294117647,0E-16
N4_strategy,glm-5.3,poolact,evidence_audit,task,cc-large:10,evidence_acc_mi,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.4411764705882353,1,1,0,2564,glm_rerun_20260912,0.3529411764705882,1,1,0,2560,glm_rerun_20260912,0.4264705882352941,1,1,0,2568,glm_rerun_20260912,-0.0882352941176471,-0.0147058823529412,0.0735294117647059
N4_strategy,glm-5.3,poolact,evidence_audit,task,cc-large:10,evidence_acc_mv,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.5294117647058824,1,1,0,2565,glm_rerun_20260912,0.35294117647058826,1,1,0,2561,glm_rerun_20260912,0.4117647058823529,1,1,0,2569,glm_rerun_20260912,-0.17647058823529414,-0.1176470588235295,0.05882352941176464
N4_strategy,glm-5.3,poolact,evidence_audit,task,cc-large:10,label_acc_mi,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.8823529411764706,1,1,0,2566,glm_rerun_20260912,0.8088235294117647,1,1,0,2562,glm_rerun_20260912,0.838235294117647,1,1,0,2570,glm_rerun_20260912,-0.0735294117647059,-0.0441176470588236,0.0294117647058823
N4_strategy,glm-5.3,poolact,evidence_audit,task,cc-large:10,label_acc_mv,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.8823529411764706,1,1,0,2567,glm_rerun_20260912,0.8235294117647058,1,1,0,2563,glm_rerun_20260912,0.8235294117647058,1,1,0,2571,glm_rerun_20260912,-0.0588235294117648,-0.0588235294117648,0E-16
N4_strategy,glm-5.3,poolact,evidence_audit,task,cc-large:11,evidence_acc_mi,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.45588235294117646,1,1,0,2576,glm_rerun_20260912,0.47058823529411764,1,1,0,2572,glm_rerun_20260912,0.5294117647058824,1,1,0,2580,glm_rerun_20260912,0.01470588235294118,0.07352941176470594,0.05882352941176476
N4_strategy,glm-5.3,poolact,evidence_audit,task,cc-large:11,evidence_acc_mv,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.47058823529411764,1,1,0,2577,glm_rerun_20260912,0.4117647058823529,1,1,0,2573,glm_rerun_20260912,0.7058823529411765,1,1,0,2581,glm_rerun_20260912,-0.05882352941176474,0.23529411764705886,0.2941176470588236
N4_strategy,glm-5.3,poolact,evidence_audit,task,cc-large:11,label_acc_mi,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.8676470588235294,1,1,0,2578,glm_rerun_20260912,0.8676470588235294,1,1,0,2574,glm_rerun_20260912,0.6617647058823529,1,1,0,2582,glm_rerun_20260912,0E-16,-0.2058823529411765,-0.2058823529411765
N4_strategy,glm-5.3,poolact,evidence_audit,task,cc-large:11,label_acc_mv,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.8823529411764706,1,1,0,2579,glm_rerun_20260912,0.8235294117647058,1,1,0,2575,glm_rerun_20260912,0.8823529411764706,1,1,0,2583,glm_rerun_20260912,-0.0588235294117648,0E-16,0.0588235294117648
N4_strategy,glm-5.3,poolact,evidence_audit,task,cc-large:12,evidence_acc_mi,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.5588235294117647,1,1,0,2588,glm_rerun_20260912,0.5588235294117647,1,1,0,2584,glm_rerun_20260912,0.8382352941176471,1,1,0,2592,glm_rerun_20260912,0E-16,0.2794117647058824,0.2794117647058824
N4_strategy,glm-5.3,poolact,evidence_audit,task,cc-large:12,evidence_acc_mv,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.5294117647058824,1,1,0,2589,glm_rerun_20260912,0.5882352941176471,1,1,0,2585,glm_rerun_20260912,0.8235294117647058,1,1,0,2593,glm_rerun_20260912,0.0588235294117647,0.2941176470588234,0.2352941176470587
N4_strategy,glm-5.3,poolact,evidence_audit,task,cc-large:12,label_acc_mi,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.8676470588235294,1,1,0,2590,glm_rerun_20260912,0.9117647058823529,1,1,0,2586,glm_rerun_20260912,0.9411764705882353,1,1,0,2594,glm_rerun_20260912,0.0441176470588235,0.0735294117647059,0.0294117647058824
N4_strategy,glm-5.3,poolact,evidence_audit,task,cc-large:12,label_acc_mv,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.8823529411764706,1,1,0,2591,glm_rerun_20260912,0.9411764705882353,1,1,0,2587,glm_rerun_20260912,0.9411764705882353,1,1,0,2595,glm_rerun_20260912,0.0588235294117647,0.0588235294117647,0E-16
N4_strategy,glm-5.3,poolact,evidence_audit,task,cc-large:2,evidence_acc_mi,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.8088235294117647,1,1,0,2600,glm_rerun_20260912,0.8235294117647058,1,1,0,2596,glm_rerun_20260912,0.8676470588235294,1,1,0,2604,glm_rerun_20260912,0.0147058823529411,0.0588235294117647,0.0441176470588236
N4_strategy,glm-5.3,poolact,evidence_audit,task,cc-large:2,evidence_acc_mv,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.8235294117647058,1,1,0,2601,glm_rerun_20260912,0.8235294117647058,1,1,0,2597,glm_rerun_20260912,0.8823529411764706,1,1,0,2605,glm_rerun_20260912,0E-16,0.0588235294117648,0.0588235294117648
N4_strategy,glm-5.3,poolact,evidence_audit,task,cc-large:2,label_acc_mi,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.8088235294117647,1,1,0,2602,glm_rerun_20260912,0.8088235294117647,1,1,0,2598,glm_rerun_20260912,0.8529411764705882,1,1,0,2606,glm_rerun_20260912,0E-16,0.0441176470588235,0.0441176470588235
N4_strategy,glm-5.3,poolact,evidence_audit,task,cc-large:2,label_acc_mv,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.8235294117647058,1,1,0,2603,glm_rerun_20260912,0.8235294117647058,1,1,0,2599,glm_rerun_20260912,0.8823529411764706,1,1,0,2607,glm_rerun_20260912,0E-16,0.0588235294117648,0.0588235294117648
N4_strategy,glm-5.3,poolact,evidence_audit,task,cc-large:3,evidence_acc_mi,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.7647058823529411,1,1,0,2612,glm_rerun_20260912,0.7352941176470589,1,1,0,2608,glm_rerun_20260912,0.9117647058823529,1,1,0,2616,glm_rerun_20260912,-0.0294117647058822,0.1470588235294118,0.1764705882352940
N4_strategy,glm-5.3,poolact,evidence_audit,task,cc-large:3,evidence_acc_mv,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.8235294117647058,1,1,0,2613,glm_rerun_20260912,0.7058823529411765,1,1,0,2609,glm_rerun_20260912,0.9411764705882353,1,1,0,2617,glm_rerun_20260912,-0.1176470588235293,0.1176470588235295,0.2352941176470588
N4_strategy,glm-5.3,poolact,evidence_audit,task,cc-large:3,label_acc_mi,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.8529411764705882,1,1,0,2614,glm_rerun_20260912,0.8235294117647058,1,1,0,2610,glm_rerun_20260912,0.8823529411764706,1,1,0,2618,glm_rerun_20260912,-0.0294117647058824,0.0294117647058824,0.0588235294117648
N4_strategy,glm-5.3,poolact,evidence_audit,task,cc-large:3,label_acc_mv,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.8823529411764706,1,1,0,2615,glm_rerun_20260912,0.8235294117647058,1,1,0,2611,glm_rerun_20260912,0.8823529411764706,1,1,0,2619,glm_rerun_20260912,-0.0588235294117648,0E-16,0.0588235294117648
N4_strategy,glm-5.3,poolact,evidence_audit,task,cc-large:4,evidence_acc_mi,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.6911764705882353,1,1,0,2624,glm_rerun_20260912,0.7352941176470589,1,1,0,2620,glm_rerun_20260912,0.8823529411764706,1,1,0,2628,glm_rerun_20260912,0.0441176470588236,0.1911764705882353,0.1470588235294117
N4_strategy,glm-5.3,poolact,evidence_audit,task,cc-large:4,evidence_acc_mv,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.6470588235294118,1,1,0,2625,glm_rerun_20260912,0.8235294117647058,1,1,0,2621,glm_rerun_20260912,0.8823529411764706,1,1,0,2629,glm_rerun_20260912,0.1764705882352940,0.2352941176470588,0.0588235294117648
N4_strategy,glm-5.3,poolact,evidence_audit,task,cc-large:4,label_acc_mi,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.9264705882352942,1,1,0,2626,glm_rerun_20260912,0.9558823529411764,1,1,0,2622,glm_rerun_20260912,1.0,1,1,0,2630,glm_rerun_20260912,0.0294117647058822,0.0735294117647058,0.0441176470588236
N4_strategy,glm-5.3,poolact,evidence_audit,task,cc-large:4,label_acc_mv,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,1.0,1,1,0,2627,glm_rerun_20260912,1.0,1,1,0,2623,glm_rerun_20260912,1.0,1,1,0,2631,glm_rerun_20260912,0.0,0.0,0.0
N4_strategy,glm-5.3,poolact,evidence_audit,task,cc-large:5,evidence_acc_mi,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.8529411764705882,1,1,0,2636,glm_rerun_20260912,0.8676470588235294,1,1,0,2632,glm_rerun_20260912,0.9264705882352942,1,1,0,2640,glm_rerun_20260912,0.0147058823529412,0.0735294117647060,0.0588235294117648
N4_strategy,glm-5.3,poolact,evidence_audit,task,cc-large:5,evidence_acc_mv,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.8823529411764706,1,1,0,2637,glm_rerun_20260912,0.9411764705882353,1,1,0,2633,glm_rerun_20260912,0.9411764705882353,1,1,0,2641,glm_rerun_20260912,0.0588235294117647,0.0588235294117647,0E-16
N4_strategy,glm-5.3,poolact,evidence_audit,task,cc-large:5,label_acc_mi,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.8529411764705882,1,1,0,2638,glm_rerun_20260912,0.8529411764705882,1,1,0,2634,glm_rerun_20260912,0.8529411764705882,1,1,0,2642,glm_rerun_20260912,0E-16,0E-16,0E-16
N4_strategy,glm-5.3,poolact,evidence_audit,task,cc-large:5,label_acc_mv,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.8823529411764706,1,1,0,2639,glm_rerun_20260912,0.8823529411764706,1,1,0,2635,glm_rerun_20260912,0.8823529411764706,1,1,0,2643,glm_rerun_20260912,0E-16,0E-16,0E-16
N4_strategy,glm-5.3,poolact,evidence_audit,task,cc-large:6,evidence_acc_mi,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.5294117647058824,1,1,0,2648,glm_rerun_20260912,0.5147058823529412,1,1,0,2644,glm_rerun_20260912,0.9117647058823529,1,1,0,2652,glm_rerun_20260912,-0.0147058823529412,0.3823529411764705,0.3970588235294117
N4_strategy,glm-5.3,poolact,evidence_audit,task,cc-large:6,evidence_acc_mv,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.7058823529411765,1,1,0,2649,glm_rerun_20260912,0.7058823529411765,1,1,0,2645,glm_rerun_20260912,1.0,1,1,0,2653,glm_rerun_20260912,0E-16,0.2941176470588235,0.2941176470588235
N4_strategy,glm-5.3,poolact,evidence_audit,task,cc-large:6,label_acc_mi,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.7058823529411764,1,1,0,2650,glm_rerun_20260912,0.6911764705882353,1,1,0,2646,glm_rerun_20260912,1.0,1,1,0,2654,glm_rerun_20260912,-0.0147058823529411,0.2941176470588236,0.3088235294117647
N4_strategy,glm-5.3,poolact,evidence_audit,task,cc-large:6,label_acc_mv,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.9411764705882353,1,1,0,2651,glm_rerun_20260912,0.9411764705882353,1,1,0,2647,glm_rerun_20260912,1.0,1,1,0,2655,glm_rerun_20260912,0E-16,0.0588235294117647,0.0588235294117647
N4_strategy,glm-5.3,poolact,evidence_audit,task,cc-large:7,evidence_acc_mi,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.7941176470588235,1,1,0,2660,glm_rerun_20260912,0.8676470588235294,1,1,0,2656,glm_rerun_20260912,0.9411764705882353,1,1,0,2664,glm_rerun_20260912,0.0735294117647059,0.1470588235294118,0.0735294117647059
N4_strategy,glm-5.3,poolact,evidence_audit,task,cc-large:7,evidence_acc_mv,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.8235294117647058,1,1,0,2661,glm_rerun_20260912,0.8823529411764706,1,1,0,2657,glm_rerun_20260912,0.9411764705882353,1,1,0,2665,glm_rerun_20260912,0.0588235294117648,0.1176470588235295,0.0588235294117647
N4_strategy,glm-5.3,poolact,evidence_audit,task,cc-large:7,label_acc_mi,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.8823529411764706,1,1,0,2662,glm_rerun_20260912,0.9411764705882353,1,1,0,2658,glm_rerun_20260912,1.0,1,1,0,2666,glm_rerun_20260912,0.0588235294117647,0.1176470588235294,0.0588235294117647
N4_strategy,glm-5.3,poolact,evidence_audit,task,cc-large:7,label_acc_mv,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.9411764705882353,1,1,0,2663,glm_rerun_20260912,0.9411764705882353,1,1,0,2659,glm_rerun_20260912,1.0,1,1,0,2667,glm_rerun_20260912,0E-16,0.0588235294117647,0.0588235294117647
N4_strategy,glm-5.3,poolact,evidence_audit,task,cc-large:8,evidence_acc_mi,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.7205882352941176,1,1,0,2672,glm_rerun_20260912,0.6176470588235294,1,1,0,2668,glm_rerun_20260912,0.9411764705882353,1,1,0,2676,glm_rerun_20260912,-0.1029411764705882,0.2205882352941177,0.3235294117647059
N4_strategy,glm-5.3,poolact,evidence_audit,task,cc-large:8,evidence_acc_mv,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.7647058823529411,1,1,0,2673,glm_rerun_20260912,0.7058823529411765,1,1,0,2669,glm_rerun_20260912,0.9411764705882353,1,1,0,2677,glm_rerun_20260912,-0.0588235294117646,0.1764705882352942,0.2352941176470588
N4_strategy,glm-5.3,poolact,evidence_audit,task,cc-large:8,label_acc_mi,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.9852941176470589,1,1,0,2674,glm_rerun_20260912,1.0,1,1,0,2670,glm_rerun_20260912,1.0,1,1,0,2678,glm_rerun_20260912,0.0147058823529411,0.0147058823529411,0.0
N4_strategy,glm-5.3,poolact,evidence_audit,task,cc-large:8,label_acc_mv,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,1.0,1,1,0,2675,glm_rerun_20260912,1.0,1,1,0,2671,glm_rerun_20260912,1.0,1,1,0,2679,glm_rerun_20260912,0.0,0.0,0.0
N4_strategy,glm-5.3,poolact,evidence_audit,task,cc-large:9,evidence_acc_mi,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.47058823529411764,1,1,0,2684,glm_rerun_20260912,0.5147058823529411,1,1,0,2680,glm_rerun_20260912,0.4411764705882353,1,1,0,2688,glm_rerun_20260912,0.04411764705882346,-0.02941176470588234,-0.0735294117647058
N4_strategy,glm-5.3,poolact,evidence_audit,task,cc-large:9,evidence_acc_mv,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.47058823529411764,1,1,0,2685,glm_rerun_20260912,0.47058823529411764,1,1,0,2681,glm_rerun_20260912,0.8823529411764706,1,1,0,2689,glm_rerun_20260912,0E-17,0.41176470588235296,0.41176470588235296
N4_strategy,glm-5.3,poolact,evidence_audit,task,cc-large:9,label_acc_mi,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.8088235294117647,1,1,0,2686,glm_rerun_20260912,0.8235294117647058,1,1,0,2682,glm_rerun_20260912,0.4411764705882353,1,1,0,2690,glm_rerun_20260912,0.0147058823529411,-0.3676470588235294,-0.3823529411764705
N4_strategy,glm-5.3,poolact,evidence_audit,task,cc-large:9,label_acc_mv,fraction,4,cost_tight,item_equal_weight_after_within_item_mean,100,0–100,percentage_points,true,0.8235294117647058,1,1,0,2687,glm_rerun_20260912,0.8235294117647058,1,1,0,2683,glm_rerun_20260912,0.8823529411764706,1,1,0,2691,glm_rerun_20260912,0E-16,0.0588235294117648,0.0588235294117648
N4_strategy,glm-5.3,poolact,restricted_search,all,all,f1_mi,fraction,4,cost_moderate,pool_aggregate_N4,100,0–100,percentage_points,true,0.5994055508761391,39,39,0,2694,glm_original,0.6201107715813599,39,39,0,2692,glm_original,0.6590892422042904,39,39,0,2696,glm_original,0.0207052207052208,0.0596836913281513,0.0389784706229305
N4_strategy,glm-5.3,poolact,restricted_search,all,all,f1_mi,fraction,4,cost_tight,pool_aggregate_N4,100,0–100,percentage_points,true,0.20325540472599296,39,39,0,2700,glm_original,0.20325540472599296,39,39,0,2698,glm_original,0.24742512389571214,39,39,0,2702,glm_original,0E-17,0.04416971916971918,0.04416971916971918
N4_strategy,glm-5.3,poolact,restricted_search,all,all,f1_mv,fraction,4,cost_moderate,pool_aggregate_N4,100,0–100,percentage_points,true,0.620278196748785,39,39,0,2695,glm_original,0.6567250831956715,39,39,0,2693,glm_original,0.6574188338894221,39,39,0,2697,glm_original,0.0364468864468865,0.0371406371406371,0.0006937506937506
N4_strategy,glm-5.3,poolact,restricted_search,all,all,f1_mv,fraction,4,cost_tight,pool_aggregate_N4,100,0–100,percentage_points,true,0.2085972850678733,39,39,0,2701,glm_original,0.2085972850678733,39,39,0,2699,glm_original,0.30005027652086474,39,39,0,2703,glm_original,0E-16,0.09145299145299144,0.09145299145299144
N4_strategy,glm-5.3,poolact,restricted_search,family,whois,f1_mi,fraction,4,cost_moderate,pool_aggregate_N4,100,0–100,percentage_points,true,0.5994055508761391,39,39,0,2706,glm_original,0.6201107715813599,39,39,0,2704,glm_original,0.6590892422042904,39,39,0,2708,glm_original,0.0207052207052208,0.0596836913281513,0.0389784706229305
N4_strategy,glm-5.3,poolact,restricted_search,family,whois,f1_mi,fraction,4,cost_tight,pool_aggregate_N4,100,0–100,percentage_points,true,0.20325540472599296,39,39,0,2712,glm_original,0.20325540472599296,39,39,0,2710,glm_original,0.24742512389571214,39,39,0,2714,glm_original,0E-17,0.04416971916971918,0.04416971916971918
N4_strategy,glm-5.3,poolact,restricted_search,family,whois,f1_mv,fraction,4,cost_moderate,pool_aggregate_N4,100,0–100,percentage_points,true,0.620278196748785,39,39,0,2707,glm_original,0.6567250831956715,39,39,0,2705,glm_original,0.6574188338894221,39,39,0,2709,glm_original,0.0364468864468865,0.0371406371406371,0.0006937506937506
N4_strategy,glm-5.3,poolact,restricted_search,family,whois,f1_mv,fraction,4,cost_tight,pool_aggregate_N4,100,0–100,percentage_points,true,0.2085972850678733,39,39,0,2713,glm_original,0.2085972850678733,39,39,0,2711,glm_original,0.30005027652086474,39,39,0,2715,glm_original,0E-16,0.09145299145299144,0.09145299145299144
