model,model_id,cohort,execution_cohort,beta,budget_seconds,data_source,question_index,repeat,job_id,status,execution_complete,score_complete,f1,source_tree_sha256,source_input,result_collection,result_member,result_bytes,result_sha256
glm,glm-5.3,new_20260916,original_mixed,15,4500,phantom_seed3,13,R1,job_51c86a7364169d7962b962b0a04a2078f8b6c46f54006944d4b4f070c80260bc,completed,True,True,1.0,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,glm/item_metrics.csv,whois_budget_glm_formal_20260916_v1,invocations/job_51c86a7364169d7962b962b0a04a2078f8b6c46f54006944d4b4f070c80260bc/result/glm-5.3_custom_beta_15.0/traces-v2/restricted_search_phantom_seed3_13_r0_s2200.json,22915,e5f4dbd39615929b09b7a24a937180d62becd02176fb70adad8229d9fdce60d8
glm,glm-5.3,new_20260916,original_mixed,15,4500,phantom_seed3,14,R1,job_72c6ef3edad2553117d2405ec3a2bc4e42ed9fa69a9787c4f4fb7f23d390b9fb,completed,True,True,1.0,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,glm/item_metrics.csv,whois_budget_glm_formal_20260916_v1,invocations/job_72c6ef3edad2553117d2405ec3a2bc4e42ed9fa69a9787c4f4fb7f23d390b9fb/result/glm-5.3_custom_beta_15.0/traces-v2/restricted_search_phantom_seed3_14_r0_s2200.json,60456,1e46ba92eed35edd3d4ea27ec229237d6cbf236164b62670566091e779734aaf
glm,glm-5.3,new_20260916,original_mixed,15,4500,phantom_seed3,15,R1,job_7b3f5d886c93a346e836b673f136b0e621f3aa04b73f8f1924cdb7ff5259ed16,completed,True,True,0.0,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,glm/item_metrics.csv,whois_budget_glm_formal_20260916_v1,invocations/job_7b3f5d886c93a346e836b673f136b0e621f3aa04b73f8f1924cdb7ff5259ed16/result/glm-5.3_custom_beta_15.0/traces-v2/restricted_search_phantom_seed3_15_r0_s2200.json,538114,86e71fb61cc625cb8eacb62619e67e995fc2418cc3eece920a945cc5fa6aa31e
glm,glm-5.3,new_20260916,original_mixed,15,4500,phantom_seed3,16,R1,job_1ea3cf989f63aaedaae4ff882a6ac2d8616985a7c9e7e546ca4efa6b46eb00d6,completed,True,True,0.5714285714285715,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,glm/item_metrics.csv,whois_budget_glm_formal_20260916_v1,invocations/job_1ea3cf989f63aaedaae4ff882a6ac2d8616985a7c9e7e546ca4efa6b46eb00d6/result/glm-5.3_custom_beta_15.0/traces-v2/restricted_search_phantom_seed3_16_r0_s2200.json,555062,03fad1a7c9aca31f36ae81d9f11d2d6d197f172f1d842f9c3d4a33ca344d27d8
glm,glm-5.3,new_20260916,original_mixed,15,4500,phantom_seed3,17,R1,job_d04098a41c0e68fc4b41a319d21fa546637e3a6d6c3b265eba52c3bea29e2bcf,completed,True,True,0.0,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,glm/item_metrics.csv,whois_budget_glm_formal_20260916_v1,invocations/job_d04098a41c0e68fc4b41a319d21fa546637e3a6d6c3b265eba52c3bea29e2bcf/result/glm-5.3_custom_beta_15.0/traces-v2/restricted_search_phantom_seed3_17_r0_s2200.json,438946,19402979e7ee26aa4e11a74e2c8ac8fada01e9b2ca2d5b99b7374e8130670960
glm,glm-5.3,new_20260916,original_mixed,15,4500,phantom_seed3,18,R1,job_408031d30d7435c54e30610c26b69e3c010bfa05bd5dc35e0fbc875c5cd5c684,completed,True,True,0.0,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,glm/item_metrics.csv,whois_budget_glm_formal_20260916_v1,invocations/job_408031d30d7435c54e30610c26b69e3c010bfa05bd5dc35e0fbc875c5cd5c684/result/glm-5.3_custom_beta_15.0/traces-v2/restricted_search_phantom_seed3_18_r0_s2200.json,858058,a031945a707cfc489726e82179542e0a82ace17ab69fb5abe99026ac77e98a3d
glm,glm-5.3,new_20260916,n1_continuation_first_execution,20,6000,phantom_seed2,0,R1,job_45b98de1b070866e4feb85ab54daac8c316f77c271d6d6b7a854a3935ae9ec62,completed,True,True,1.0,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,glm/item_metrics.csv,whois_budget_glm_formal_20260916_v1,invocations/job_45b98de1b070866e4feb85ab54daac8c316f77c271d6d6b7a854a3935ae9ec62/result/glm-5.3_custom_beta_20.0/traces-v2/restricted_search_phantom_seed2_0_r0_s2200.json,49597,41848ac29762bc8361e6621945aef7f51eef8d6559fd75e81fe9169a9b6afc00
glm,glm-5.3,new_20260916,n1_continuation_first_execution,20,6000,phantom_seed2,1,R1,job_76ff50fe676be617521882b5693f5299f750d236c6b362c227b232db9523745f,completed,True,True,1.0,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,glm/item_metrics.csv,whois_budget_glm_formal_20260916_v1,invocations/job_76ff50fe676be617521882b5693f5299f750d236c6b362c227b232db9523745f/result/glm-5.3_custom_beta_20.0/traces-v2/restricted_search_phantom_seed2_1_r0_s2200.json,72056,b3a720f0375ff0eaee02bedd092533f8ed91ac00a689bdfe723ee5d84e59217c
glm,glm-5.3,new_20260916,n1_continuation_first_execution,20,6000,phantom_seed2,2,R1,job_175576d85b29501d906751b0d2403bd61fa080d4cff5db7b5ce6bf9b49ddfa3e,completed,True,True,1.0,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,glm/item_metrics.csv,whois_budget_glm_formal_20260916_v1,invocations/job_175576d85b29501d906751b0d2403bd61fa080d4cff5db7b5ce6bf9b49ddfa3e/result/glm-5.3_custom_beta_20.0/traces-v2/restricted_search_phantom_seed2_2_r0_s2200.json,104121,0db0706af01cf911e7ecf402fe5744de3ad9dcaf171370e2972c193eb29e139e
glm,glm-5.3,new_20260916,n1_continuation_first_execution,20,6000,phantom_seed2,3,R1,job_9b9a676f7c2b8d0b6d1ba1b51e434901775eb9ba83833d784df3c36223b2fa6a,completed,True,True,0.6666666666666666,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,glm/item_metrics.csv,whois_budget_glm_formal_20260916_v1,invocations/job_9b9a676f7c2b8d0b6d1ba1b51e434901775eb9ba83833d784df3c36223b2fa6a/result/glm-5.3_custom_beta_20.0/traces-v2/restricted_search_phantom_seed2_3_r0_s2200.json,38191,12d8e27545752ad685db43912281aba06cbfa5c75b30c294c69420da2a5c9e82
glm,glm-5.3,new_20260916,n1_continuation_first_execution,20,6000,phantom_seed2,4,R1,job_ff157c3a1099bf38d9f26fde99c159ad65cb4aeeb255f12bb370fd89a54fd27a,completed,True,True,1.0,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,glm/item_metrics.csv,whois_budget_glm_formal_20260916_v1,invocations/job_ff157c3a1099bf38d9f26fde99c159ad65cb4aeeb255f12bb370fd89a54fd27a/result/glm-5.3_custom_beta_20.0/traces-v2/restricted_search_phantom_seed2_4_r0_s2200.json,57005,c5ae8dc3c1ca26168afe47ad63120a31becbb4e70279dacca8541a55da4b08c1
glm,glm-5.3,runtime_control_20260918,first_registered_execution,20,6000,phantom_seed2,5,R1,job_f3282821a1ed8ebad24b1fe97f82c78646144076c84e53b1cf370827570d5788,completed,True,True,1.0,cb2fe024256e8f2e7eaf882cd34af2fd7217ba1af21e6f7d9f23243f50a09f02,new_runtime_control,protocol_repair_aux_controls_glm_20260918,runs/aux-controls/glm/invocations/job_f3282821a1ed8ebad24b1fe97f82c78646144076c84e53b1cf370827570d5788/result/glm-5.3_custom_beta_20.0/traces-v2/restricted_search_phantom_seed2_5_r0_s2200.json,161447,27b30c4eed21e116f4b1aa9f76261a70cc55bb9b5d0fd09f6b95f4c83734455e
glm,glm-5.3,new_20260916,n1_continuation_first_execution,20,6000,phantom_seed2,6,R1,job_5b849662f9ccb5fe2a095692cb8f00d4878b6544ba805f9b0d04bc4889be92b0,completed,True,True,1.0,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,glm/item_metrics.csv,whois_budget_glm_formal_20260916_v1,invocations/job_5b849662f9ccb5fe2a095692cb8f00d4878b6544ba805f9b0d04bc4889be92b0/result/glm-5.3_custom_beta_20.0/traces-v2/restricted_search_phantom_seed2_6_r0_s2200.json,52508,e259b39aeeba3a376524b2fc685450bdcf4b7e3b430ad385591ec046022d8691
glm,glm-5.3,new_20260916,n1_continuation_first_execution,20,6000,phantom_seed2,7,R1,job_14415a0d484c023f3c0d3cd24ee8e7172d5fafab90abca947089ffef42258eb7,completed,True,True,1.0,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,glm/item_metrics.csv,whois_budget_glm_formal_20260916_v1,invocations/job_14415a0d484c023f3c0d3cd24ee8e7172d5fafab90abca947089ffef42258eb7/result/glm-5.3_custom_beta_20.0/traces-v2/restricted_search_phantom_seed2_7_r0_s2200.json,122203,2e0e3524bf9b866bcacb779068205c97cf9f1140e6780f480dfbb5461921d5fb
glm,glm-5.3,new_20260916,n1_continuation_first_execution,20,6000,phantom_seed2,8,R1,job_f392abffaa7527f6164117dec231f75594d8c2f3e04cfd483f3ef95dcec3edb8,completed,True,True,1.0,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,glm/item_metrics.csv,whois_budget_glm_formal_20260916_v1,invocations/job_f392abffaa7527f6164117dec231f75594d8c2f3e04cfd483f3ef95dcec3edb8/result/glm-5.3_custom_beta_20.0/traces-v2/restricted_search_phantom_seed2_8_r0_s2200.json,432452,aa273d59f33453ce35a8f2bbded07ea07ab937ffb4da4ee891f7fc09f04938ab
glm,glm-5.3,new_20260916,n1_continuation_first_execution,20,6000,phantom_seed2,9,R1,job_4b83b9dd8ca51e89d970662f9e94c71e56d7dfff630c854b4db0e6e8360c0915,completed,True,True,1.0,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,glm/item_metrics.csv,whois_budget_glm_formal_20260916_v1,invocations/job_4b83b9dd8ca51e89d970662f9e94c71e56d7dfff630c854b4db0e6e8360c0915/result/glm-5.3_custom_beta_20.0/traces-v2/restricted_search_phantom_seed2_9_r0_s2200.json,90532,fd2486d221c0b724fff003b09a0f6e959a75df5d8a0de76df7f4b588c14ec386
glm,glm-5.3,new_20260916,n1_continuation_first_execution,20,6000,phantom_seed2,10,R1,job_d9ad5307d869c3ef374895edc179ff5fa75c5586502dff10d5ad537a54b29e40,completed,True,True,0.0,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,glm/item_metrics.csv,whois_budget_glm_formal_20260916_v1,invocations/job_d9ad5307d869c3ef374895edc179ff5fa75c5586502dff10d5ad537a54b29e40/result/glm-5.3_custom_beta_20.0/traces-v2/restricted_search_phantom_seed2_10_r0_s2200.json,344941,5fa4f05a4889ab8113e0f3b89e016ae7fa407e4acbdfe8a0898e0551df9e93c2
glm,glm-5.3,new_20260916,n1_continuation_first_execution,20,6000,phantom_seed2,11,R1,job_190eecb1a02033233bf0fd384d9d83573c424599d31eccb4579b1a6a1abb6216,completed,True,True,1.0,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,glm/item_metrics.csv,whois_budget_glm_formal_20260916_v1,invocations/job_190eecb1a02033233bf0fd384d9d83573c424599d31eccb4579b1a6a1abb6216/result/glm-5.3_custom_beta_20.0/traces-v2/restricted_search_phantom_seed2_11_r0_s2200.json,522509,66359824b490bc38d09267afff9a272ca82fb9a2bfae40d7da48ffeb99a9d118
glm,glm-5.3,new_20260916,n1_continuation_first_execution,20,6000,phantom_seed2,12,R1,job_f4a6b061aaac3114ac2ff1768fd951d2948dcc247059f1cb25ce54c50a585329,completed,True,True,1.0,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,glm/item_metrics.csv,whois_budget_glm_formal_20260916_v1,invocations/job_f4a6b061aaac3114ac2ff1768fd951d2948dcc247059f1cb25ce54c50a585329/result/glm-5.3_custom_beta_20.0/traces-v2/restricted_search_phantom_seed2_12_r0_s2200.json,27117,f64e32afe0e1052f1b497359ad0d36de1b82b517bfe438dc347c734bb3913a45
glm,glm-5.3,new_20260916,n1_continuation_first_execution,20,6000,phantom_seed2,13,R1,job_11932e7a8579dbae3d8ffea059bb4c4d51b087e7fc54cc4530301e45d6fef166,completed,True,True,0.0,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,glm/item_metrics.csv,whois_budget_glm_formal_20260916_v1,invocations/job_11932e7a8579dbae3d8ffea059bb4c4d51b087e7fc54cc4530301e45d6fef166/result/glm-5.3_custom_beta_20.0/traces-v2/restricted_search_phantom_seed2_13_r0_s2200.json,647053,5dc0a1d490bd2b2eacc4d24f53d22b7753406d8ee2a47bd2fd6723b49a5c3d74
glm,glm-5.3,new_20260916,n1_continuation_first_execution,20,6000,phantom_seed2,14,R1,job_8577c101c924f0d42e3d694812a76a73ab18fc398f0c9f4702fb19e6c643a786,completed,True,True,1.0,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,glm/item_metrics.csv,whois_budget_glm_formal_20260916_v1,invocations/job_8577c101c924f0d42e3d694812a76a73ab18fc398f0c9f4702fb19e6c643a786/result/glm-5.3_custom_beta_20.0/traces-v2/restricted_search_phantom_seed2_14_r0_s2200.json,49155,54bdf90dfe641d4b3e20b866168a4a34133f163e7351990ab0b5d3849e6420da
glm,glm-5.3,new_20260916,n1_continuation_first_execution,20,6000,phantom_seed2,15,R1,job_8660a6cc74c9469a4a2ed44b0ac1db92a6905c8ecf5e189a5f1fc546475720c3,completed,True,True,0.0,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,glm/item_metrics.csv,whois_budget_glm_formal_20260916_v1,invocations/job_8660a6cc74c9469a4a2ed44b0ac1db92a6905c8ecf5e189a5f1fc546475720c3/result/glm-5.3_custom_beta_20.0/traces-v2/restricted_search_phantom_seed2_15_r0_s2200.json,301930,cb164fd4954b0a5723645862f3af4030da25a35069c4c352a7b5a49a96c9a5a1
glm,glm-5.3,new_20260916,n1_continuation_first_execution,20,6000,phantom_seed2,16,R1,job_02716e169917177cf2fc454eb8ca893eea44498531c8726ccfbe833ab4ab699c,completed,True,True,1.0,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,glm/item_metrics.csv,whois_budget_glm_formal_20260916_v1,invocations/job_02716e169917177cf2fc454eb8ca893eea44498531c8726ccfbe833ab4ab699c/result/glm-5.3_custom_beta_20.0/traces-v2/restricted_search_phantom_seed2_16_r0_s2200.json,59131,27795f5a4423759cf1be242227da4032754d2554e2a3bca794ab5fc0cb07d477
glm,glm-5.3,new_20260916,n1_continuation_first_execution,20,6000,phantom_seed2,17,R1,job_9918352d710be15dbac7b55a323c1e134fca265c6313ae98e69456e0a778f84d,completed,True,True,0.0,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,glm/item_metrics.csv,whois_budget_glm_formal_20260916_v1,invocations/job_9918352d710be15dbac7b55a323c1e134fca265c6313ae98e69456e0a778f84d/result/glm-5.3_custom_beta_20.0/traces-v2/restricted_search_phantom_seed2_17_r0_s2200.json,1172007,708b1576c7531f03b28bbfc2db5f62a6c3f3250489ef542111e3f693efa2d255
glm,glm-5.3,new_20260916,n1_continuation_first_execution,20,6000,phantom_seed2,18,R1,job_55bb1208915814939fd98eb0ae57b151308b53654d8c7994173b7ad6e1a024dc,completed,True,True,0.0,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,glm/item_metrics.csv,whois_budget_glm_formal_20260916_v1,invocations/job_55bb1208915814939fd98eb0ae57b151308b53654d8c7994173b7ad6e1a024dc/result/glm-5.3_custom_beta_20.0/traces-v2/restricted_search_phantom_seed2_18_r0_s2200.json,495940,f6891b95a42aab76b8cd929a713982bf2a1fec9736fd68aba9506b07ba042230
glm,glm-5.3,new_20260916,n1_continuation_first_execution,20,6000,phantom_seed2,19,R1,job_1aeab69eed2fa4cbf9ec20f13a9c3e4e05f64277d1388170c022901d7383eadd,completed,True,True,0.0,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,glm/item_metrics.csv,whois_budget_glm_formal_20260916_v1,invocations/job_1aeab69eed2fa4cbf9ec20f13a9c3e4e05f64277d1388170c022901d7383eadd/result/glm-5.3_custom_beta_20.0/traces-v2/restricted_search_phantom_seed2_19_r0_s2200.json,342736,a3c3a07b09bd928d9f2f44e8c4c37460a2cbf2999203c453fb42cff4761e8bdc
glm,glm-5.3,new_20260916,n1_continuation_first_execution,20,6000,phantom_seed3,0,R1,job_eec6bf4c84a8a4adcabcb782f1cf0cb06873e02c3c732f0dc193275cf959c58c,completed,True,True,0.8571428571428571,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,glm/item_metrics.csv,whois_budget_glm_formal_20260916_v1,invocations/job_eec6bf4c84a8a4adcabcb782f1cf0cb06873e02c3c732f0dc193275cf959c58c/result/glm-5.3_custom_beta_20.0/traces-v2/restricted_search_phantom_seed3_0_r0_s2200.json,328231,b32d3add156631f0e6bf461886981487634063df1ec534f7c47b355df006a7c1
glm,glm-5.3,new_20260916,n1_continuation_first_execution,20,6000,phantom_seed3,1,R1,job_faa513329c455a965eb41eba2a6123b4193684349e61d495a0c56a35a911d4da,completed,True,True,1.0,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,glm/item_metrics.csv,whois_budget_glm_formal_20260916_v1,invocations/job_faa513329c455a965eb41eba2a6123b4193684349e61d495a0c56a35a911d4da/result/glm-5.3_custom_beta_20.0/traces-v2/restricted_search_phantom_seed3_1_r0_s2200.json,66125,df28ec51928bd110efa25e33912a923d5a5c7a5a530715bf367e03b749a37b3f
glm,glm-5.3,new_20260916,n1_continuation_first_execution,20,6000,phantom_seed3,2,R1,job_d73762d0505bbd9b1963aabca63738ab321451bd6e1bc3687dfffc5c7b2e6190,completed,True,True,1.0,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,glm/item_metrics.csv,whois_budget_glm_formal_20260916_v1,invocations/job_d73762d0505bbd9b1963aabca63738ab321451bd6e1bc3687dfffc5c7b2e6190/result/glm-5.3_custom_beta_20.0/traces-v2/restricted_search_phantom_seed3_2_r0_s2200.json,41150,d5a04828206957570ea856d1905de167bdd379a08902350fdbbb364bc7117bd1
glm,glm-5.3,new_20260916,n1_continuation_first_execution,20,6000,phantom_seed3,3,R1,job_c75f273cb7f69ab295b899cd2bf4f216c844a302093d1b2f290fb0d5bed170ca,completed,True,True,1.0,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,glm/item_metrics.csv,whois_budget_glm_formal_20260916_v1,invocations/job_c75f273cb7f69ab295b899cd2bf4f216c844a302093d1b2f290fb0d5bed170ca/result/glm-5.3_custom_beta_20.0/traces-v2/restricted_search_phantom_seed3_3_r0_s2200.json,106370,79854aae4fc031b20a8943eeb3ed0a2e02837b9a494c65963fced59fd940b880
glm,glm-5.3,new_20260916,n1_continuation_first_execution,20,6000,phantom_seed3,4,R1,job_b29515c1d565c7cc19d110f943474d4a3e77da8a6ad94ca0e67b218991a5ce66,completed,True,True,1.0,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,glm/item_metrics.csv,whois_budget_glm_formal_20260916_v1,invocations/job_b29515c1d565c7cc19d110f943474d4a3e77da8a6ad94ca0e67b218991a5ce66/result/glm-5.3_custom_beta_20.0/traces-v2/restricted_search_phantom_seed3_4_r0_s2200.json,55243,d911d92c0b77032c7f17390087dac880b4707659ed7a45db3e7d74dd0d253f91
glm,glm-5.3,new_20260916,n1_continuation_first_execution,20,6000,phantom_seed3,5,R1,job_1f9f97c6ba17480e91507cc5fdde668b5a7ff94f62e268aa66c6b76de3eb0af3,completed,True,True,1.0,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,glm/item_metrics.csv,whois_budget_glm_formal_20260916_v1,invocations/job_1f9f97c6ba17480e91507cc5fdde668b5a7ff94f62e268aa66c6b76de3eb0af3/result/glm-5.3_custom_beta_20.0/traces-v2/restricted_search_phantom_seed3_5_r0_s2200.json,72294,7c528722d723e11cdba6d12315b3f86e102805c41725f16c58ec299c8e5de803
glm,glm-5.3,new_20260916,n1_continuation_first_execution,20,6000,phantom_seed3,6,R1,job_edaf3fdcc4bc5a81357be9a1efd4bfa4f81ad2a6bfd5bbe858fa9f80c281c0af,completed,True,True,1.0,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,glm/item_metrics.csv,whois_budget_glm_formal_20260916_v1,invocations/job_edaf3fdcc4bc5a81357be9a1efd4bfa4f81ad2a6bfd5bbe858fa9f80c281c0af/result/glm-5.3_custom_beta_20.0/traces-v2/restricted_search_phantom_seed3_6_r0_s2200.json,440742,7ed6aea4b2294a5b15588639ab98be828b101604b2481d87b44abd40b80397b5
glm,glm-5.3,new_20260916,n1_continuation_first_execution,20,6000,phantom_seed3,7,R1,job_1d6f19451feec763aa8c8bae323b7b86e7fe2ab23a99e50b668fbc261cad1d5b,completed,True,True,1.0,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,glm/item_metrics.csv,whois_budget_glm_formal_20260916_v1,invocations/job_1d6f19451feec763aa8c8bae323b7b86e7fe2ab23a99e50b668fbc261cad1d5b/result/glm-5.3_custom_beta_20.0/traces-v2/restricted_search_phantom_seed3_7_r0_s2200.json,89327,b9262dc64208c73e1503aae612b8e7f9a075cdfd001cb613775d24a75f7c46f5
glm,glm-5.3,new_20260916,n1_continuation_first_execution,20,6000,phantom_seed3,8,R1,job_1d8f9048b982e7dbbaec8ad623642402440ab1c166418ba4be5d4b930ac48e31,completed,True,True,0.0,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,glm/item_metrics.csv,whois_budget_glm_formal_20260916_v1,invocations/job_1d8f9048b982e7dbbaec8ad623642402440ab1c166418ba4be5d4b930ac48e31/result/glm-5.3_custom_beta_20.0/traces-v2/restricted_search_phantom_seed3_8_r0_s2200.json,383667,4f7e02c2cc416e8262534d84d0e5ffefed11e2ca6f9a9647da743ca51b943a85
glm,glm-5.3,new_20260916,n1_continuation_first_execution,20,6000,phantom_seed3,9,R1,job_28783f024c1fb652238cb8c5c9068e1d7cd1d526573e975b38fde677f40e4088,completed,True,True,1.0,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,glm/item_metrics.csv,whois_budget_glm_formal_20260916_v1,invocations/job_28783f024c1fb652238cb8c5c9068e1d7cd1d526573e975b38fde677f40e4088/result/glm-5.3_custom_beta_20.0/traces-v2/restricted_search_phantom_seed3_9_r0_s2200.json,259737,4bc5ff4e68283b498dc4ef3e357aaef7d136c287852b24b708765987f6d77d98
glm,glm-5.3,new_20260916,n1_continuation_first_execution,20,6000,phantom_seed3,10,R1,job_734c6b1368dc268f7a72163458b9689f5c25abf4ce22742f6d16faa8753d56a0,completed,True,True,0.23529411764705882,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,glm/item_metrics.csv,whois_budget_glm_formal_20260916_v1,invocations/job_734c6b1368dc268f7a72163458b9689f5c25abf4ce22742f6d16faa8753d56a0/result/glm-5.3_custom_beta_20.0/traces-v2/restricted_search_phantom_seed3_10_r0_s2200.json,28300,583f204a9db1227ad4da965f67b20ee90059dd30e49e8f391f0ab3e86f2431b4
glm,glm-5.3,new_20260916,n1_continuation_first_execution,20,6000,phantom_seed3,11,R1,job_ef61843c396b93bdf9f9dbc5768da347c78f3b19e8d76c795bb8841b3744bda0,completed,True,True,1.0,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,glm/item_metrics.csv,whois_budget_glm_formal_20260916_v1,invocations/job_ef61843c396b93bdf9f9dbc5768da347c78f3b19e8d76c795bb8841b3744bda0/result/glm-5.3_custom_beta_20.0/traces-v2/restricted_search_phantom_seed3_11_r0_s2200.json,31107,f3bf3ef8660c938c0f846d41ec808af802fa9f4f85b0392ad33860f0cde4ed40
glm,glm-5.3,new_20260916,n1_continuation_first_execution,20,6000,phantom_seed3,12,R1,job_241c0fcad440a3a5d20dfa90f72353b1c1e7ea9b7ae23b420b7d477c2740bee3,completed,True,True,0.0,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,glm/item_metrics.csv,whois_budget_glm_formal_20260916_v1,invocations/job_241c0fcad440a3a5d20dfa90f72353b1c1e7ea9b7ae23b420b7d477c2740bee3/result/glm-5.3_custom_beta_20.0/traces-v2/restricted_search_phantom_seed3_12_r0_s2200.json,1212616,335fbe4ad515264e7c05e064281f9f8c89959618210f45fd0003437b8264b854
glm,glm-5.3,new_20260916,n1_continuation_first_execution,20,6000,phantom_seed3,13,R1,job_c53ad72aac537c1601bf49dcd8944ced729375dae00515d7b4cb8b9f005f51b2,completed,True,True,0.6666666666666666,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,glm/item_metrics.csv,whois_budget_glm_formal_20260916_v1,invocations/job_c53ad72aac537c1601bf49dcd8944ced729375dae00515d7b4cb8b9f005f51b2/result/glm-5.3_custom_beta_20.0/traces-v2/restricted_search_phantom_seed3_13_r0_s2200.json,24378,3a0ec6af63129d2b79ddeb4892c95a9efb18f8c65e84dafa8a26cbc4a7cf868f
glm,glm-5.3,new_20260916,n1_continuation_first_execution,20,6000,phantom_seed3,14,R1,job_f59a8512a080abb570d98a20ad455629379a2cd15466042e023f0e3ae94d7de4,completed,True,True,1.0,a7d5db962f50322564a27fe7a0632fcf3384aee35c1cac133c9c0dd9d2c8e1e4,glm/item_metrics.csv,whois_budget_glm_formal_20260916_v1,invocations/job_f59a8512a080abb570d98a20ad455629379a2cd15466042e023f0e3ae94d7de4/result/glm-5.3_custom_beta_20.0/traces-v2/restricted_search_phantom_seed3_14_r0_s2200.json,53138,e104af1425f30f8af5dcc5a5b47833c19622ff252c3400304ef7d4a7e52b9358
