model,beta,job_id,data_source,question_index,repeat,score_status,missing_final,protocol_failure_events,evaluations,simulated_feedback_seconds,agent_wall_seconds,http_request_attempts
gemini,15,job_064b0010539c86118d7f36af9b05fdf274b4d825698a303dff7766960491891d,phantom_seed3,10,R1,scored_final_answer,False,0,3,908.8126324303448,7.035509347915649,4
gemini,15,job_b192fed6e8279add2dfa6e0e67c37b95c6efaf886b10a8f76fcb179306b6da00,phantom_seed2,10,R1,scored_final_answer,False,0,30,3904.167770985514,85.93385338783264,31
gemini,15,job_d732a31edd9ea18cb57f9bf55e94cc549a0c109a0dd1556e20ee68ccad3fdaaa,phantom_seed3,12,R1,scored_final_answer,False,0,19,4690.714666144922,54.43039298057556,20
gemini,15,job_d2466e1029a771422b90661c09e15d559143a0c3ed619c13923ef5dc37ae00a2,phantom_seed2,19,R1,scored_final_answer,False,0,14,4186.825321353972,29.481223106384277,15
gemini,15,job_98a9bca22ab7837c77f2c160cc549c3953f1fbb1343570da9fe2bab44013907f,phantom_seed2,6,R1,scored_final_answer,False,0,9,2670.6071754638106,20.61128306388855,10
gemini,15,job_9dc4803a3ace376a46ada30e63c73635089a5893429867ae43c7c1add1dc316d,phantom_seed2,3,R1,scored_final_answer,False,0,13,3937.0535231381655,23.774351358413696,14
gemini,15,job_e4270fd0a73ed00ff3524c2b28779e8f60131b1a11836652303a2f1f88299bb5,phantom_seed2,13,R1,scored_final_answer,False,0,21,4803.016525320709,55.76238441467285,22
gemini,15,job_17fd63e3e1aff628bf35f76ffa43de1c08e38850e7b594113afa087695565c0e,phantom_seed3,4,R1,scored_final_answer,False,0,9,2735.1452893856913,16.544405937194824,10
gemini,15,job_cdc86d7c934e13efe0cf094f6c3280fbd4ae776bc8dd012ec6a266767c60317c,phantom_seed2,16,R1,scored_final_answer,False,1,9,2749.675324037671,17.23278260231018,11
gemini,15,job_18c879c4bc263d99652e2b39694447fd00257b82f78b3734f9634d6ef711db4d,phantom_seed2,0,R1,scored_final_answer,False,0,5,1461.8871756177396,12.67017388343811,6
gemini,15,job_e45e1918bebc7e3fd6c7282dbeb42eca337b889b496d3e301df4aebb5d01fe2b,phantom_seed3,3,R1,scored_final_answer,False,0,13,3857.6679755188525,22.30644726753235,14
gemini,15,job_cea30cbb99ed4168a288dc99e543d2a83847fed31af2386de7e5c497afa239aa,phantom_seed2,11,R1,scored_final_answer,False,0,21,4231.91705766134,72.53811573982239,22
gemini,15,job_8dcf80ed89223f757b033d958deb71cfbba8433c079236303b711c5a474a9813,phantom_seed3,16,R1,scored_final_answer,False,0,12,2963.1539375148714,39.92405390739441,13
gemini,15,job_62f3be419739c8695c6f3e5d196131d86d57b13c37744560213fae933f8699ec,phantom_seed3,15,R1,scored_final_answer,False,0,18,4733.270225394517,60.79009771347046,19
gemini,15,job_9140e02c22c5f4d896c7caec09c98c462aaaa42901e1c34d12ac037cf53ea5d4,phantom_seed2,15,R1,scored_final_answer,False,0,15,4148.225381467491,36.78007650375366,16
gemini,15,job_7fd4b417f871c3cc534c2a4949eee0a7a23b5d5636b13242a7c10324a8df6a4a,phantom_seed3,18,R1,scored_final_answer,False,0,22,4540.9553599637,53.39171552658081,23
gemini,15,job_4565a89e45a3b9ca86a5ad14d02a9bb487cae325a4b395363ca5197b7485df1c,phantom_seed3,11,R1,scored_final_answer,False,0,6,1179.6856113430113,13.893038988113403,7
gemini,15,job_c50ce233b2d3ed3f22848abba387fe79891306161032bd8fa5a2a61e464dc4e2,phantom_seed2,9,R1,scored_final_answer,False,0,15,4483.584514828399,37.774775981903076,16
gemini,15,job_c82b57a68c1645bc1813379330cd7c12175bb8171c6a35dd14a7611e896535cb,phantom_seed2,5,R1,scored_final_answer,False,0,15,4474.62680676952,31.713314533233643,16
gemini,15,job_e9ff1f866d5e1025fbd0744ab31b33393eb2e2d380ae5cdb6aa4f7f4c8c31ba9,phantom_seed2,17,R1,scored_final_answer,False,0,20,4766.723513165489,51.363279581069946,21
gemini,15,job_286580418c02d21ec3e759d7316204008c04e892ef9aaa7f8867aeec6a1eb839,phantom_seed3,13,R1,scored_final_answer,False,0,3,914.3215529154986,6.597625970840454,4
gemini,15,job_6410b9bf7552e00b9c6e077dd227e83ea4d3932fcbea903c6d1c671f2c14ea5f,phantom_seed3,1,R1,scored_final_answer,False,0,6,1829.3072879035026,13.464133501052856,7
gemini,15,job_9e19227ab9ebe6d2eb0fa9f9088eccd03aaef0b2e9fee155a44b16be4f51eee1,phantom_seed3,8,R1,scored_final_answer,False,0,15,4410.666685309261,49.41018891334534,16
gemini,15,job_469ae6d92022c90e86e68eb67ea4c8248ce9eded079e9b7a4fcce15427eedeb7,phantom_seed3,7,R1,scored_final_answer,False,0,14,4168.701103068888,30.383787393569946,15
gemini,15,job_51965ed4e90b0315cbdb23eb84f091be0158a83e4de43493e7dc3d90148fd166,phantom_seed2,4,R1,scored_final_answer,False,0,6,1811.9745982531458,13.424861431121826,7
gemini,15,job_bb69f0bbba5163adb3f0926cc4230268d7664b2a0ae33c17144c32eb4433be81,phantom_seed2,18,R1,scored_final_answer,False,0,29,4575.9214666020125,111.4063630104065,30
gemini,15,job_e1aeabe3cbc24089f0dc575092cac14395eafc3cb4f9e94a593cc8512b4c667f,phantom_seed3,9,R1,scored_final_answer,False,0,16,4772.39089413546,34.77984857559204,17
gemini,15,job_4b87302e0f04119509dc7a0fd218cdd50b2b4ddb5c5f112267c434b0ec80f03c,phantom_seed2,7,R1,scored_final_answer,False,0,15,4477.121581537649,54.275633811950684,16
gemini,15,job_3f2237e1f8e4afee42722b06daa6df9ddf667baffd80d9f9337a51a6ff2c145e,phantom_seed3,5,R1,scored_final_answer,False,0,15,4396.596342278644,42.229308128356934,16
gemini,15,job_60ab61862589befa0facdadd64fe13736bd4baecb496998e2b5211c20f87f27e,phantom_seed3,2,R1,scored_final_answer,False,0,6,1779.6047354023904,14.100189208984375,7
gemini,15,job_1fa28bfa214aede62337aa291758b87f9231a474a1ede9ba0b806f4b4153ec26,phantom_seed3,6,R1,scored_final_answer,False,0,17,4701.785538075492,31.718318700790405,18
gemini,15,job_4476e3841eaf091e2cbfc8d303df75f0af35ecb3962e6caca0ab051e3f855da2,phantom_seed2,1,R1,scored_final_answer,False,0,12,3542.031520428136,21.677356719970703,13
gemini,15,job_930cc927b888ffd3b41a3a703681a4fa4283ce37342b306c8a10358970e8b080,phantom_seed3,14,R1,scored_final_answer,False,0,9,2719.4934620987624,20.051620483398438,10
gemini,20,job_5bcc72c055dd6c20d22c6c9619a44a8ad29602facc5491d148f7b8e6c1cd6b36,phantom_seed3,17,R1,scored_final_answer,False,0,30,5919.387758979574,84.2614254951477,31
gemini,20,job_c7779b233900b9764e9ece6256ad3d1ef800637a9d80df5713b457e455ed6e8c,phantom_seed2,2,R1,scored_final_answer,False,0,14,4206.8067687842995,29.868536710739136,15
gemini,20,job_ee8082f29f064e47b3ab7d2a2797a2894df7a56b80e9a0361e42bd7b1c28c372,phantom_seed2,12,R1,scored_final_answer,False,0,7,2103.437085263431,25.585618257522583,8
gemini,20,job_e008d174bfeeeeb4e3d97abd2d74cdb01d9ea63b6ab38c2481c2683373eac689,phantom_seed2,8,R1,scored_final_answer,False,0,19,5719.563983539119,43.5541045665741,20
gemini,20,job_9a6c47160768290acfed83d39b8d21f8d041f77f4a80bcd38720b54fe124d7ee,phantom_seed3,0,R1,scored_final_answer,False,0,6,1812.833813559264,18.61273455619812,7
gemini,20,job_8279900acdc65a235e7f997c2111eebecdd996df4e4c819549d8cea0999826ce,phantom_seed2,14,R1,scored_final_answer,False,0,9,2658.874745182693,21.769906044006348,10
gemini,20,job_a46fa3ff39e250a0891e1452365b376ae0df8ba4e0fd3fd42a20391edcd31ff4,phantom_seed3,10,R1,scored_final_answer,False,0,4,1224.296212065965,8.646549224853516,5
gemini,20,job_9a9d9ce37fcf6b8c201fc5255be69b75cbc7eb090dcb9bbb1dced189f4616469,phantom_seed2,10,R1,scored_final_answer,False,0,30,3590.7399522233754,68.26058626174927,31
gemini,20,job_bd6d40bbd313be7c26b2191fd58abc04c235007c86e5423f5b8d2f51ff17c2c5,phantom_seed3,12,R1,scored_final_answer,False,0,29,5905.662827910855,60.14815020561218,30
gemini,20,job_d8594bb2c9ecd39cb3a474fdba8f3ed43867d41636e115e6b3620cb56e473def,phantom_seed2,19,R1,scored_final_answer,False,0,20,5969.766157809645,37.373167753219604,21
gemini,20,job_dce094c4548f54c8668c23be06da4b5d09c16a2e6cbe7205cf3a28d77630108a,phantom_seed2,6,R1,scored_final_answer,False,0,9,2670.6071754638106,20.39047646522522,10
gemini,20,job_f4b33657b335df2d99f5d7caa7f9520d09617b119aa86f6181fb9f4e4ec1e230,phantom_seed2,3,R1,scored_final_answer,False,0,12,3636.5256559941918,23.11674404144287,13
gemini,20,job_92aca02cb694544d3ccd9cc9cc44e9fdc25ae617270af58770b34704925c0f9f,phantom_seed2,13,R1,scored_final_answer,False,0,30,5437.496300404891,64.43216633796692,31
gemini,20,job_22871a543406c6e5091a7dd10fd581694758241af92d317d4a1072738abe73f8,phantom_seed3,4,R1,scored_final_answer,False,0,9,2735.1452893856913,37.619922161102295,10
gemini,20,job_2afa339234fbd973871f93297b8b188f9ec72fea3acbb13ad044f0738a9d42c5,phantom_seed2,16,R1,scored_final_answer,False,0,9,2749.675324037671,17.269176721572876,10
gemini,20,job_b5f206e6b132afb9c40ee1c4524feb61c8509bbac48b67e1fd119364c3d2a12b,phantom_seed2,0,R1,scored_final_answer,False,0,5,1461.8871756177396,11.164905071258545,6
gemini,20,job_88db4929e7ff82084c3be2853c550d8830503a3cdc21bb6e85ef8af9672fa7c1,phantom_seed3,3,R1,scored_final_answer,False,0,13,3857.6679755188525,24.352991580963135,14
gemini,20,job_bb9625450f5c57384d67201cb39bbb988dde5a95da3065ffddb3fa75febda7c1,phantom_seed2,11,R1,scored_final_answer,False,0,15,3023.4861102327704,40.19302463531494,16
gemini,20,job_50b44f812feb37f025a8a4e562f2c9cc02a3ee2ebe9af13b35fa821b4aa2374c,phantom_seed3,16,R1,scored_final_answer,False,0,12,2969.7076500207186,33.683533906936646,13
gemini,20,job_64d0adc112e6222ea9934ad9ecbfac641575da52b8fa4a94822fcb60ffd77987,phantom_seed3,15,R1,scored_final_answer,False,0,25,6180.539316600189,55.222814083099365,26
gemini,20,job_089105cae4cedd60b401373fd173d66619ea7dee8fa4c6de239e1126ec97d021,phantom_seed2,15,R1,scored_final_answer,False,0,18,4739.305867552757,40.44999384880066,19
gemini,20,job_7de55bff7e7ecad2e02888a55ee2cf783984d0d2873f5ffd8dbd5e47600cdcf7,phantom_seed3,18,R1,scored_final_answer,False,0,24,6049.314824342728,49.72491765022278,25
gemini,20,job_25f5eb4e2a14290561e8c0d5ecd1eff74fd28438447c4342dd4e6c8541da41c2,phantom_seed3,11,R1,scored_final_answer,False,0,6,1179.6856113430113,12.525784730911255,7
gemini,20,job_7298114a99e8a1e4b259a3c3be49d3958b29ec1f34779663de01575ebe23f939,phantom_seed2,9,R1,scored_final_answer,False,0,13,3879.789521181956,23.407115936279297,14
gemini,20,job_bd83e9534a1328fabcec2f1843894ab087d66f3e474798dcaa1f600e25a70b97,phantom_seed2,5,R1,scored_final_answer,False,0,20,5994.42652319558,37.67725205421448,21
gemini,20,job_e0754df1a33ead49e463bd391cab3a6cffd16a17ef4143115f176958f0e215cb,phantom_seed2,17,R1,scored_final_answer,False,0,29,5942.147947642952,155.06931853294373,30
gemini,20,job_05230c38d5ba5956f471c3b46f49459216580d60e3e087b0c9e9a4d95bb772c9,phantom_seed3,13,R1,scored_final_answer,False,0,3,914.3215529154986,14.182230949401855,4
gemini,20,job_f3e0d13cd79aa494d0c422626faedb6fe20c6db6a553bef3edc6a52184193805,phantom_seed3,1,R1,scored_final_answer,False,0,4,1217.806619266048,7.361090898513794,5
gemini,20,job_c6d5a8265bb80c9d8d75068f3d9a77c541b707909a34dfdfa9905f30c335b087,phantom_seed3,8,R1,scored_final_answer,False,0,19,5598.985749213025,49.84006857872009,20
gemini,20,job_a549050c4081549043cb088c1240c6c78cdc75ea2ee5fc37365a2fd9acc18c15,phantom_seed3,7,R1,scored_final_answer,False,0,14,4168.701103068888,30.9193115234375,15
gemini,20,job_21d7d0bc9b0a16196075e05f6751795087a0762baf376b0cdd18ffad92fc739a,phantom_seed2,4,R1,scored_final_answer,False,0,9,2739.4350618030876,16.03926396369934,10
gemini,20,job_062af00844bc9d038f7e87d8ff9f0bf990f44afe737635aa7d84c1fa36626902,phantom_seed2,18,R1,scored_final_answer,False,0,30,5760.04555712454,77.2703857421875,31
gemini,20,job_03db4492c9a1c5f42c73581171eb13a53a17854087ff9b89a52e94d4a1d63886,phantom_seed3,9,R1,scored_final_answer,False,0,20,5988.786418372765,37.82121801376343,21
gemini,20,job_07a193751de3f1fae2bd1561830781d8f3a999d6d338f838f9fc167cd266c327,phantom_seed2,7,R1,scored_final_answer,False,0,16,4794.706460656598,35.18497276306152,17
gemini,20,job_87de3d42c0fd70bcf95fa3355f564b61969032cdbfbd1e0f8358830c8d371852,phantom_seed3,5,R1,scored_final_answer,False,0,17,5000.088376076892,36.64727997779846,18
gemini,20,job_f2460226936213130d8eff96ca64e358a79d677aecb06a78d3de2368261aa0b6,phantom_seed3,2,R1,scored_final_answer,False,0,8,1779.6047354023904,18.222038984298706,9
gemini,20,job_fc8aa6177466d4d2c4626901886265c29ecd997f23b6aadc11de46107b881a9f,phantom_seed3,6,R1,scored_final_answer,False,0,20,5943.982300180942,56.972071170806885,21
gemini,20,job_d0f524aeecc40a1927c9973d83837499ccc51b8eea33a5e112912619449a2c74,phantom_seed2,1,R1,scored_final_answer,False,0,12,3542.031520428136,21.239569187164307,13
gemini,20,job_dab4ac8a392f96b6b82edf3ae6e4a3d108bb3876fabb727287a9b00b8ada5a96,phantom_seed3,14,R1,scored_final_answer,False,0,9,2719.4934620987624,14.06683897972107,10
